Date,Close,Trade_Signal
2013-12-18,435.21728515625,1.0
2013-12-19,430.9714050292969,1.0
2013-12-20,445.155029296875,1.0
2013-12-23,443.1583251953125,1.0
2013-12-24,442.2632141113281,1.0
2013-12-26,441.0468444824219,1.0
2013-12-27,443.9386291503906,1.0
2013-12-30,435.3320617675781,1.0
2013-12-31,433.4041748046875,1.0
2014-01-01,435.1484375,1.0
2014-01-02,429.6861267089844,1.0
2014-01-03,413.2303466796875,1.0
2014-01-06,411.0041198730469,1.0
2014-01-07,414.5385437011719,0.0
2014-01-08,417.0631408691406,0.0
2014-01-09,410.522216796875,0.0
2014-01-10,401.43365478515625,-1.0
2014-01-13,407.72216796875,-1.0
2014-01-14,409.0074157714844,-1.0
2014-01-15,415.3647766113281,-1.0
2014-01-16,409.7418518066406,-1.0
2014-01-17,412.9089965820313,-1.0
2014-01-20,416.2139892578125,-1.0
2014-01-21,414.76806640625,-1.0
2014-01-22,420.6664733886719,-1.0
2014-01-23,408.5713195800781,-1.0
2014-01-24,406.1385803222656,-1.0
2014-01-27,397.899169921875,-1.0
2014-01-28,401.6860656738281,-1.0
2014-01-29,395.6500549316406,-1.0
2014-01-30,398.3811950683594,-1.0
2014-01-31,408.6172180175781,-1.0
2014-02-03,406.1614685058594,-1.0
2014-02-04,391.8860168457031,-1.0
2014-02-05,403.1778259277344,-1.0
2014-02-06,411.7156372070313,-1.0
2014-02-07,411.072998046875,-1.0
2014-02-10,410.4533386230469,-1.0
2014-02-11,411.7615051269531,-1.0
2014-02-12,411.0500183105469,-1.0
2014-02-13,416.16802978515625,-1.0
2014-02-14,415.1352844238281,-1.0
2014-02-17,426.0139770507813,-1.0
2014-02-18,429.2500305175781,1.0
2014-02-19,432.9451293945313,1.0
2014-02-20,426.8631896972656,1.0
2014-02-21,426.8861389160156,1.0
2014-02-24,433.3582763671875,1.0
2014-02-25,433.26654052734375,1.0
2014-02-26,442.8140563964844,1.0
2014-02-28,447.3124084472656,1.0
2014-03-03,437.0992431640625,1.0
2014-03-04,438.728759765625,1.0
2014-03-05,435.4009094238281,1.0
2014-03-06,438.5222473144531,1.0
2014-03-07,451.4665222167969,1.0
2014-03-10,466.292724609375,1.0
2014-03-11,456.4927673339844,1.0
2014-03-12,455.00091552734375,1.0
2014-03-13,466.3845825195313,1.0
2014-03-14,471.4107666015625,1.0
2014-03-18,463.4239196777344,1.0
2014-03-19,450.0435791015625,1.0
2014-03-20,449.05670166015625,1.0
2014-03-21,445.4533386230469,1.0
2014-03-24,453.4173278808594,1.0
2014-03-25,446.8075256347656,1.0
2014-03-26,440.1747131347656,1.0
2014-03-27,442.88287353515625,1.0
2014-03-28,444.4435424804687,1.0
2014-03-31,450.1583251953125,1.0
2014-04-01,459.0862426757813,1.0
2014-04-02,459.9353942871094,1.0
2014-04-03,462.3222961425781,1.0
2014-04-04,458.5583190917969,1.0
2014-04-07,465.4894714355469,1.0
2014-04-09,469.6436462402344,1.0
2014-04-10,468.7255859375,1.0
2014-04-11,461.54193115234375,1.0
2014-04-15,451.9944152832031,1.0
2014-04-16,448.2533874511719,1.0
2014-04-17,457.6173400878906,1.0
2014-04-21,474.2337646484375,1.0
2014-04-22,471.1353759765625,1.0
2014-04-23,476.9879150390625,1.0
2014-04-24,476.9879150390625,1.0
2014-04-25,491.4698486328125,1.0
2014-04-28,489.7714538574219,1.0
2014-04-29,490.23052978515625,1.0
2014-04-30,493.0763854980469,1.0
2014-05-02,485.5715026855469,1.0
2014-05-05,486.374755859375,1.0
2014-05-06,489.0829772949219,1.0
2014-05-07,487.4534912109375,1.0
2014-05-08,488.4633483886719,1.0
2014-05-09,506.0896606445313,1.0
2014-05-12,518.5748291015625,1.0
2014-05-13,515.4305419921875,1.0
2014-05-14,498.2403564453125,1.0
2014-05-15,507.0076293945313,1.0
2014-05-16,511.6665954589844,1.0
2014-05-19,504.7355041503906,1.0
2014-05-20,521.6502685546875,1.0
2014-05-21,528.0076904296875,1.0
2014-05-22,522.1781005859375,1.0
2014-05-23,532.1388549804688,1.0
2014-05-26,564.201171875,1.0
2014-05-27,549.9027709960938,1.0
2014-05-28,533.1945190429688,1.0
2014-05-29,540.2403564453125,1.0
2014-05-30,567.115966796875,1.0
2014-06-02,568.8372192382812,1.0
2014-06-03,564.9356689453125,1.0
2014-06-04,559.9322509765625,1.0
2014-06-05,552.06005859375,1.0
2014-06-06,565.8765869140625,1.0
2014-06-09,561.8372192382812,1.0
2014-06-10,566.0372924804688,1.0
2014-06-11,563.26025390625,1.0
2014-06-12,564.1322631835938,1.0
2014-06-13,564.0634155273438,1.0
2014-06-16,549.9027709960938,1.0
2014-06-17,542.0764770507812,1.0
2014-06-18,532.5978393554688,1.0
2014-06-19,539.8502807617188,1.0
2014-06-20,525.0928344726562,1.0
2014-06-23,533.0108642578125,1.0
2014-06-24,535.6962280273438,1.0
2014-06-25,541.387939453125,1.0
2014-06-26,539.7584838867188,1.0
2014-06-27,529.4765625,1.0
2014-06-30,526.5846557617188,1.0
2014-07-01,548.204345703125,1.0
2014-07-02,559.8863525390625,1.0
2014-07-03,567.1388549804688,1.0
2014-07-04,564.6143188476562,1.0
2014-07-07,568.9749145507812,1.0
2014-07-08,557.4765014648438,1.0
2014-07-09,540.974853515625,1.0
2014-07-10,535.0077514648438,1.0
2014-07-11,534.4568481445312,1.0
2014-07-14,535.6502075195312,1.0
2014-07-15,550.9586181640625,1.0
2014-07-16,560.942138671875,1.0
2014-07-17,543.4464111328125,1.0
2014-07-18,543.5382690429688,1.0
2014-07-21,545.8342895507812,1.0
2014-07-22,541.6326293945312,1.0
2014-07-23,548.6354370117188,1.0
2014-07-24,552.0565795898438,1.0
2014-07-25,555.913818359375,1.0
2014-07-28,553.7326049804688,1.0
2014-07-30,561.010986328125,1.0
2014-07-31,551.8040161132812,1.0
2014-08-01,539.1758422851562,1.0
2014-08-04,544.3878173828125,1.0
2014-08-05,564.868408203125,1.0
2014-08-06,569.942626953125,1.0
2014-08-07,573.7310180664062,1.0
2014-08-08,564.52392578125,1.0
2014-08-11,600.9159545898438,1.0
2014-08-12,601.604736328125,1.0
2014-08-13,604.4288330078125,1.0
2014-08-14,607.0004272460938,1.0
2014-08-18,608.9291381835938,1.0
2014-08-19,630.9937744140625,1.0
2014-08-20,623.2792358398438,1.0
2014-08-21,632.0042114257812,1.0
2014-08-22,639.144775390625,1.0
2014-08-25,647.80078125,1.0
2014-08-26,642.70361328125,1.0
2014-08-27,641.0045776367188,1.0
2014-08-28,646.1934814453125,1.0
2014-09-01,644.4255981445312,1.0
2014-09-02,640.8668823242188,1.0
2014-09-03,648.191162109375,1.0
2014-09-04,647.82373046875,1.0
2014-09-05,646.65283203125,1.0
2014-09-08,640.5682983398438,1.0
2014-09-09,644.7240600585938,1.0
2014-09-10,635.953369140625,1.0
2014-09-11,630.9937744140625,1.0
2014-09-12,637.9508666992188,1.0
2014-09-15,629.088134765625,1.0
2014-09-16,630.1902465820312,1.0
2014-09-17,633.7490844726562,1.0
2014-09-18,638.984130859375,1.0
2014-09-19,630.7413940429688,1.0
2014-09-22,630.1902465820312,1.0
2014-09-23,618.824951171875,1.0
2014-09-24,623.2562866210938,1.0
2014-09-25,621.3046264648438,1.0
2014-09-26,639.8795166015625,1.0
2014-09-29,635.1956176757812,1.0
2014-09-30,624.886474609375,1.0
2014-10-01,638.1345825195312,1.0
2014-10-07,622.865966796875,1.0
2014-10-08,629.8917846679688,1.0
2014-10-09,627.8024291992188,1.0
2014-10-10,604.95703125,1.0
2014-10-13,582.70849609375,1.0
2014-10-14,585.0504150390625,0.0
2014-10-15,585.0504150390625,0.0
2014-10-16,559.8170776367188,0.0
2014-10-17,575.728515625,0.0
2014-10-20,578.9200439453125,0.0
2014-10-21,564.38623046875,-1.0
2014-10-22,578.8970947265625,-1.0
2014-10-27,577.1292114257812,-1.0
2014-10-28,586.5427856445312,-1.0
2014-10-29,596.2090454101562,-1.0
2014-10-30,591.341552734375,0.0
2014-10-31,599.813720703125,0.0
2014-11-03,582.0656127929688,0.0
2014-11-05,576.8076782226562,0.0
2014-11-07,569.0011596679688,0.0
2014-11-10,565.2357177734375,-1.0
2014-11-11,578.8511352539062,-1.0
2014-11-12,575.6596069335938,-1.0
2014-11-13,576.3943481445312,-1.0
2014-11-14,576.69287109375,-1.0
2014-11-17,574.1443481445312,-1.0
2014-11-18,580.8257446289062,-1.0
2014-11-19,571.7106323242188,-1.0
2014-11-20,563.8580932617188,-1.0
2014-11-21,572.4910888671875,-1.0
2014-11-24,574.3049926757812,-1.0
2014-11-25,577.5194702148438,-1.0
2014-11-26,584.9126586914062,-1.0
2014-11-27,593.7753295898438,-1.0
2014-11-28,607.8728637695312,0.0
2014-12-01,594.7166748046875,1.0
2014-12-02,580.68798828125,1.0
2014-12-03,590.88232421875,0.0
2014-12-04,580.9406127929688,0.0
2014-12-05,594.2345581054688,0.0
2014-12-08,573.4326171875,0.0
2014-12-09,581.1930541992188,0.0
2014-12-10,581.5833740234375,0.0
2014-12-11,581.3997802734375,0.0
2014-12-12,574.6494750976562,0.0
2014-12-15,575.0628051757812,-1.0
2014-12-16,563.6744995117188,-1.0
2014-12-17,559.8400268554688,-1.0
2014-12-18,556.6715698242188,-1.0
2014-12-19,561.2635498046875,-1.0
2014-12-22,581.0782470703125,-1.0
2014-12-23,582.478759765625,-1.0
2014-12-24,574.9019775390625,-1.0
2014-12-26,576.4402465820312,-1.0
2014-12-29,574.7412109375,-1.0
2014-12-30,577.5652465820312,-1.0
2014-12-31,566.8659057617188,-1.0
2015-01-01,568.0598754882812,-1.0
2015-01-02,562.3656616210938,-1.0
2015-01-05,559.5184936523438,-1.0
2015-01-06,556.3959350585938,-1.0
2015-01-07,562.1361083984375,-1.0
2015-01-08,568.3123779296875,-1.0
2015-01-09,568.5880126953125,-1.0
2015-01-12,566.199951171875,-1.0
2015-01-13,573.4555053710938,-1.0
2015-01-14,568.0137939453125,-1.0
2015-01-15,586.9102783203125,-1.0
2015-01-16,599.0791015625,-1.0
2015-01-19,611.7532348632812,1.0
2015-01-20,608.5616455078125,1.0
2015-01-21,608.4699096679688,1.0
2015-01-22,610.719970703125,1.0
2015-01-23,625.3916625976562,1.0
2015-01-27,608.1943359375,1.0
2015-01-28,604.4517822265625,1.0
2015-01-29,595.4973754882812,1.0
2015-01-30,580.9406127929688,1.0
2015-02-02,569.9655151367188,1.0
2015-02-03,550.6788330078125,1.0
2015-02-04,556.0745849609375,-1.0
2015-02-05,541.724365234375,-1.0
2015-02-06,527.9712524414062,-1.0
2015-02-09,511.2791137695313,-1.0
2015-02-10,523.585693359375,-1.0
2015-02-11,520.4632568359375,-1.0
2015-02-12,520.9453735351562,-1.0
2015-02-13,547.625244140625,-1.0
2015-02-16,555.8449096679688,-1.0
2015-02-18,563.995849609375,-1.0
2015-02-19,573.9606323242188,-1.0
2015-02-20,574.9249877929688,-1.0
2015-02-23,579.1725463867188,-1.0
2015-02-24,578.0015258789062,-1.0
2015-02-25,581.8589477539062,0.0
2015-02-26,573.8228149414062,1.0
2015-02-27,588.0122680664062,1.0
2015-03-02,586.9332885742188,1.0
2015-03-03,565.580078125,1.0
2015-03-04,556.143310546875,1.0
2015-03-05,564.2024536132812,-1.0
2015-03-09,554.1688842773438,-1.0
2015-03-10,564.0188598632812,-1.0
2015-03-11,578.736328125,-1.0
2015-03-12,569.942626953125,-1.0
2015-03-13,563.7891845703125,-1.0
2015-03-16,560.115478515625,-1.0
2015-03-17,565.8556518554688,-1.0
2015-03-18,558.1639404296875,-1.0
2015-03-19,554.4444580078125,-1.0
2015-03-20,535.1118774414062,-1.0
2015-03-23,544.3878173828125,-1.0
2015-03-24,547.3956298828125,-1.0
2015-03-25,555.799072265625,-1.0
2015-03-26,551.55126953125,-1.0
2015-03-27,545.765380859375,-1.0
2015-03-30,551.18408203125,-1.0
2015-03-31,545.4440307617188,-1.0
2015-04-01,552.0105590820312,-1.0
2015-04-06,570.6314086914062,-1.0
2015-04-07,582.6625366210938,-1.0
2015-04-08,585.1192626953125,0.0
2015-04-09,585.280029296875,1.0
2015-04-10,590.88232421875,1.0
2015-04-13,572.9962158203125,1.0
2015-04-15,555.1331787109375,1.0
2015-04-16,564.1336059570312,1.0
2015-04-17,562.296875,0.0
2015-04-20,545.3980102539062,0.0
2015-04-21,546.660888671875,-1.0
2015-04-22,556.9928588867188,-1.0
2015-04-23,550.5181274414062,-1.0
2015-04-24,538.2344360351562,-1.0
2015-04-27,535.4103393554688,-1.0
2015-04-28,542.8723754882812,-1.0
2015-04-29,538.4869384765625,-1.0
2015-04-30,525.7900390625,-1.0
2015-05-04,552.1942749023438,-1.0
2015-05-05,541.517822265625,-1.0
2015-05-06,534.12451171875,-1.0
2015-05-07,537.614501953125,-1.0
2015-05-08,542.0228881835938,-1.0
2015-05-11,548.4058837890625,-1.0
2015-05-12,540.5304565429688,-1.0
2015-05-13,554.2147827148438,-1.0
2015-05-14,563.513671875,-1.0
2015-05-15,573.5703125,-1.0
2015-05-18,580.274658203125,0.0
2015-05-19,575.7744750976562,1.0
2015-05-20,574.3509521484375,1.0
2015-05-21,573.5243530273438,1.0
2015-05-22,576.6010131835938,1.0
2015-05-25,578.5526123046875,1.0
2015-05-26,579.9991455078125,1.0
2015-05-27,561.51611328125,1.0
2015-05-28,550.19677734375,1.0
2015-05-29,577.7261352539062,1.0
2015-06-01,577.7261352539062,1.0
2015-06-02,562.3427734375,1.0
2015-06-03,553.2733154296875,1.0
2015-06-04,549.0257568359375,0.0
2015-06-05,553.7326049804688,-1.0
2015-06-08,553.9851684570312,-1.0
2015-06-09,553.4341430664062,-1.0
2015-06-10,560.4600219726562,-1.0
2015-06-11,545.3521728515625,-1.0
2015-06-12,547.808837890625,-1.0
2015-06-15,560.3681640625,-1.0
2015-06-16,566.1769409179688,-1.0
2015-06-17,575.63671875,-1.0
2015-06-18,575.8203125,1.0
2015-06-19,599.5154418945312,1.0
2015-06-22,602.4772338867188,1.0
2015-06-23,613.5440063476562,1.0
2015-06-24,598.0458374023438,1.0
2015-06-25,596.875,1.0
2015-06-26,598.8495483398438,1.0
2015-06-29,589.6884155273438,1.0
2015-06-30,588.86181640625,1.0
2015-07-01,591.456298828125,1.0
2015-07-02,603.1431274414062,1.0
2015-07-03,602.7757568359375,1.0
2015-07-06,606.9545288085938,1.0
2015-07-07,605.1407470703125,1.0
2015-07-08,587.3922729492188,1.0
2015-07-09,580.4353637695312,1.0
2015-07-10,573.7999267578125,1.0
2015-07-13,582.0885620117188,1.0
2015-07-14,583.1676635742188,1.0
2015-07-15,591.456298828125,1.0
2015-07-16,591.850341796875,1.0
2015-07-17,601.0049438476562,1.0
2015-07-20,609.2556762695312,1.0
2015-07-21,601.931884765625,1.0
2015-07-22,622.164794921875,1.0
2015-07-23,629.8823852539062,1.0
2015-07-24,616.3475341796875,1.0
2015-07-27,609.9739990234375,1.0
2015-07-28,609.0702514648438,1.0
2015-07-29,609.7886962890625,1.0
2015-07-30,610.8084106445312,1.0
2015-07-31,632.06103515625,1.0
2015-08-03,620.1484375,1.0
2015-08-04,632.385498046875,1.0
2015-08-05,642.837890625,1.0
2015-08-06,647.6585083007812,1.0
2015-08-07,644.43701171875,1.0
2015-08-10,630.2532348632812,1.0
2015-08-11,620.913330078125,1.0
2015-08-12,602.3027954101562,1.0
2015-08-13,620.9364013671875,1.0
2015-08-14,638.80517578125,1.0
2015-08-17,626.2438354492188,1.0
2015-08-18,632.6867065429688,1.0
2015-08-19,633.01123046875,1.0
2015-08-20,618.6882934570312,1.0
2015-08-21,612.894287109375,1.0
2015-08-24,576.2758178710938,1.0
2015-08-25,579.844970703125,1.0
2015-08-26,563.4131469726562,0.0
2015-08-27,570.2269287109375,-1.0
2015-08-28,571.965087890625,-1.0
2015-08-31,565.9161376953125,-1.0
2015-09-01,545.6600952148438,-1.0
2015-09-02,525.890869140625,-1.0
2015-09-03,528.7183227539062,-1.0
2015-09-04,514.7894897460938,-1.0
2015-09-07,514.9285888671875,-1.0
2015-09-08,531.15185546875,-1.0
2015-09-09,542.600830078125,-1.0
2015-09-10,542.369140625,-1.0
2015-09-11,540.7003784179688,-1.0
2015-09-14,543.5974731445312,-1.0
2015-09-15,533.9329833984375,-1.0
2015-09-16,541.3724975585938,-1.0
2015-09-18,555.8809204101562,-1.0
2015-09-21,549.414794921875,-1.0
2015-09-22,550.3881225585938,-1.0
2015-09-23,560.0525512695312,-1.0
2015-09-24,565.96240234375,-1.0
2015-09-28,566.2406616210938,-1.0
2015-09-29,579.265625,-1.0
2015-09-30,585.8013305664062,-1.0
2015-10-01,579.4279174804688,0.0
2015-10-05,588.99951171875,0.0
2015-10-06,586.0098876953125,1.0
2015-10-07,596.9490356445312,1.0
2015-10-08,589.9035034179688,1.0
2015-10-09,590.22802734375,1.0
2015-10-12,590.9463500976562,1.0
2015-10-13,594.6778564453125,1.0
2015-10-14,597.06494140625,1.0
2015-10-15,590.9231567382812,1.0
2015-10-16,597.4124755859375,1.0
2015-10-19,593.8898315429688,1.0
2015-10-20,579.7059326171875,1.0
2015-10-21,582.4871215820312,1.0
2015-10-23,577.8519897460938,1.0
2015-10-26,577.2261352539062,1.0
2015-10-27,579.4279174804688,1.0
2015-10-28,568.6973266601562,1.0
2015-10-29,569.114501953125,-1.0
2015-10-30,548.6267700195312,-1.0
2015-11-02,560.3306884765625,-1.0
2015-11-03,571.5015869140625,-1.0
2015-11-04,581.3978881835938,-1.0
2015-11-05,583.9240112304688,-1.0
2015-11-06,579.1961669921875,-1.0
2015-11-09,578.9876098632812,-1.0
2015-11-10,584.572998046875,0.0
2015-11-13,580.0535888671875,1.0
2015-11-16,592.3370361328125,1.0
2015-11-17,597.389404296875,1.0
2015-11-18,592.5224609375,1.0
2015-11-19,598.9190673828125,1.0
2015-11-20,609.6495971679688,1.0
2015-11-23,613.4736938476562,1.0
2015-11-24,611.6427001953125,1.0
2015-11-26,624.0188598632812,1.0
2015-11-27,626.313232421875,1.0
2015-11-30,632.9417114257812,1.0
2015-12-01,634.5177001953125,1.0
2015-12-02,635.2360229492188,1.0
2015-12-03,623.7638549804688,1.0
2015-12-04,609.6728515625,1.0
2015-12-07,613.5662841796875,1.0
2015-12-08,609.18603515625,1.0
2015-12-09,608.1895141601562,1.0
2015-12-10,598.2701416015625,1.0
2015-12-11,584.920654296875,1.0
2015-12-14,595.5353393554688,1.0
2015-12-15,597.5053100585938,1.0
2015-12-16,564.5951538085938,1.0
2015-12-17,578.2691040039062,-1.0
2015-12-18,576.299072265625,-1.0
2015-12-21,592.7772827148438,-1.0
2015-12-22,582.4407348632812,-1.0
2015-12-23,580.2622680664062,-1.0
2015-12-24,582.9970703125,-1.0
2015-12-28,579.126708984375,-1.0
2015-12-29,586.1721801757812,-1.0
2015-12-30,585.4304809570312,-1.0
2015-12-31,589.7645263671875,-1.0
2016-01-01,586.5198364257812,-1.0
2016-01-04,575.92822265625,-1.0
2016-01-05,579.0338134765625,-1.0
2016-01-06,568.3496704101562,-1.0
2016-01-07,555.0464477539062,-1.0
2016-01-08,555.3014526367188,-1.0
2016-01-11,538.8927001953125,-1.0
2016-01-12,547.8386840820312,-1.0
2016-01-13,558.5692138671875,-1.0
2016-01-14,550.9212646484375,-1.0
2016-01-15,545.6600952148438,-1.0
2016-01-18,540.3064575195312,-1.0
2016-01-19,534.2110595703125,-1.0
2016-01-20,533.39990234375,-1.0
2016-01-21,527.8145141601562,-1.0
2016-01-22,555.7186279296875,-1.0
2016-01-25,546.1700439453125,-1.0
2016-01-27,545.4284057617188,-1.0
2016-01-28,558.1521606445312,-1.0
2016-01-29,571.6406860351562,-1.0
2016-02-01,568.4423217773438,-1.0
2016-02-02,559.3109130859375,-1.0
2016-02-03,557.6190795898438,-1.0
2016-02-04,558.3143920898438,-1.0
2016-02-05,565.2672119140625,-1.0
2016-02-08,557.0396728515625,-1.0
2016-02-09,548.4412841796875,-1.0
2016-02-10,548.024169921875,-1.0
2016-02-11,522.205810546875,-1.0
2016-02-12,540.12109375,-1.0
2016-02-15,568.6510009765625,-1.0
2016-02-16,559.0328369140625,-1.0
2016-02-17,556.4139404296875,-1.0
2016-02-18,562.5324096679688,-1.0
2016-02-19,570.2500610351562,-1.0
2016-02-22,573.402099609375,-1.0
2016-02-23,560.2611694335938,0.0
2016-02-24,564.8500366210938,-1.0
2016-02-25,569.69384765625,0.0
2016-02-26,570.1573486328125,0.0
2016-02-29,569.2534790039062,0.0
2016-03-01,587.79443359375,0.0
2016-03-02,555.8345336914062,1.0
2016-03-03,563.3435668945312,0.0
2016-03-04,563.80712890625,0.0
2016-03-08,565.2208862304688,0.0
2016-03-09,572.7067260742188,0.0
2016-03-10,568.4423217773438,0.0
2016-03-11,565.730712890625,0.0
2016-03-14,561.81396484375,0.0
2016-03-15,558.5692138671875,0.0
2016-03-16,561.8370361328125,-1.0
2016-03-17,555.5099487304688,-1.0
2016-03-18,566.6809692382812,-1.0
2016-03-21,569.1839599609375,-1.0
2016-03-22,580.8648071289062,-1.0
2016-03-23,579.1033935546875,1.0
2016-03-28,576.5540161132812,1.0
2016-03-29,571.1771240234375,1.0
2016-03-30,565.383056640625,1.0
2016-03-31,561.188232421875,1.0
2016-04-01,554.0035400390625,0.0
2016-04-04,577.5043334960938,-1.0
2016-04-05,563.505859375,0.0
2016-04-06,565.6611328125,0.0
2016-04-07,562.092041015625,0.0
2016-04-08,571.1771240234375,-1.0
2016-04-11,572.915283203125,0.0
2016-04-12,574.7462768554688,0.0
2016-04-13,617.6221923828125,1.0
2016-04-18,621.423095703125,1.0
2016-04-20,614.6556396484375,1.0
2016-04-21,606.59033203125,1.0
2016-04-22,614.6325073242188,1.0
2016-04-25,614.8642578125,1.0
2016-04-26,627.5415649414062,1.0
2016-04-27,641.8643798828125,1.0
2016-04-28,623.2077026367188,1.0
2016-04-29,616.9268798828125,1.0
2016-05-02,619.5225830078125,1.0
2016-05-03,614.5630493164062,1.0
2016-05-04,612.3148193359375,1.0
2016-05-05,612.2454223632812,1.0
2016-05-06,616.857421875,1.0
2016-05-09,625.5716552734375,1.0
2016-05-10,625.710693359375,1.0
2016-05-11,624.9227294921875,1.0
2016-05-12,618.526123046875,1.0
2016-05-13,608.49072265625,1.0
2016-05-16,610.13623046875,1.0
2016-05-17,622.0256958007812,1.0
2016-05-18,614.6325073242188,1.0
2016-05-19,607.7028198242188,1.0
2016-05-20,599.382568359375,1.0
2016-05-23,595.6047973632812,1.0
2016-05-24,600.1705932617188,1.0
2016-05-25,608.0272216796875,1.0
2016-05-26,620.7047119140625,1.0
2016-05-27,618.20166015625,1.0
2016-05-30,616.880615234375,1.0
2016-05-31,612.91748046875,1.0
2016-06-01,618.2247314453125,1.0
2016-06-02,617.9930419921875,1.0
2016-06-03,627.7037963867188,1.0
2016-06-06,634.8885498046875,1.0
2016-06-07,638.7125244140625,1.0
2016-06-08,642.5829467773438,1.0
2016-06-09,636.6035766601562,1.0
2016-06-10,637.7391357421875,1.0
2016-06-13,629.1640014648438,1.0
2016-06-14,628.3527221679688,1.0
2016-06-15,628.3296508789062,1.0
2016-06-16,622.95263671875,1.0
2016-06-17,622.9759521484375,1.0
2016-06-20,626.1510009765625,1.0
2016-06-21,633.5673828125,1.0
2016-06-22,630.1605224609375,1.0
2016-06-23,637.229248046875,1.0
2016-06-24,643.7881469726562,1.0
2016-06-27,645.13232421875,1.0
2016-06-28,652.9195556640625,1.0
2016-06-29,657.1607666015625,1.0
2016-06-30,662.8157348632812,1.0
2016-07-01,678.1815795898438,1.0
2016-07-04,679.2477416992188,1.0
2016-07-05,676.6055908203125,1.0
2016-07-07,675.2613525390625,1.0
2016-07-08,673.7086181640625,1.0
2016-07-11,682.2838134765625,1.0
2016-07-12,683.76708984375,1.0
2016-07-13,678.807373046875,1.0
2016-07-14,670.8347778320312,1.0
2016-07-15,678.9696044921875,1.0
2016-07-18,680.77734375,1.0
2016-07-19,675.168701171875,1.0
2016-07-20,677.3936157226562,1.0
2016-07-21,670.5934448242188,1.0
2016-07-22,673.257568359375,1.0
2016-07-25,684.0535278320312,1.0
2016-07-26,677.183349609375,1.0
2016-07-27,679.449951171875,1.0
2016-07-28,678.8424682617188,1.0
2016-07-29,685.5023803710938,1.0
2016-08-01,687.0913696289062,1.0
2016-08-02,681.3895263671875,1.0
2016-08-03,676.0382690429688,1.0
2016-08-04,670.99072265625,1.0
2016-08-05,693.5643310546875,1.0
2016-08-08,700.037353515625,1.0
2016-08-09,692.0453491210938,1.0
2016-08-10,677.2767333984375,1.0
2016-08-11,664.4010009765625,1.0
2016-08-12,678.0711669921875,1.0
2016-08-16,674.7062377929688,1.0
2016-08-17,677.90771484375,1.0
2016-08-18,682.4645385742188,1.0
2016-08-19,681.8568725585938,1.0
2016-08-22,674.6595458984375,1.0
2016-08-23,674.26220703125,1.0
2016-08-24,670.5934448242188,1.0
2016-08-25,660.7789306640625,1.0
2016-08-26,665.9198608398438,1.0
2016-08-29,664.77490234375,1.0
2016-08-30,671.1309814453125,1.0
2016-08-31,671.4114379882812,1.0
2016-09-01,679.3331298828125,1.0
2016-09-02,688.7037963867188,1.0
2016-09-06,696.29833984375,1.0
2016-09-07,695.7842407226562,1.0
2016-09-08,697.3499755859375,1.0
2016-09-09,688.1663208007812,1.0
2016-09-12,666.4340209960938,1.0
2016-09-14,659.7039794921875,1.0
2016-09-15,657.2269897460938,1.0
2016-09-16,657.4139404296875,0.0
2016-09-19,662.2510375976562,0.0
2016-09-20,658.9095458984375,0.0
2016-09-21,657.53076171875,0.0
2016-09-22,660.662109375,0.0
2016-09-23,659.0263061523438,0.0
2016-09-26,645.0521850585938,0.0
2016-09-27,641.07958984375,0.0
2016-09-28,643.4398803710938,-1.0
2016-09-29,637.6679077148438,-1.0
2016-09-30,656.9699096679688,-1.0
2016-10-03,674.7996826171875,-1.0
2016-10-04,661.47998046875,0.0
2016-10-05,653.9320678710938,0.0
2016-10-06,641.6405029296875,0.0
2016-10-07,642.1544799804688,-1.0
2016-10-10,643.5099487304688,-1.0
2016-10-13,640.1682739257812,-1.0
2016-10-14,634.2560424804688,-1.0
2016-10-17,613.6921997070312,-1.0
2016-10-18,623.1563110351562,-1.0
2016-10-19,620.6091918945312,-1.0
2016-10-20,620.37548828125,-1.0
2016-10-21,620.0717163085938,-1.0
2016-10-24,625.9137573242188,-1.0
2016-10-25,609.392578125,-1.0
2016-10-26,611.752685546875,-1.0
2016-10-27,607.4530029296875,-1.0
2016-10-28,613.084716796875,-1.0
2016-11-01,619.8848266601562,-1.0
2016-11-02,639.9579467773438,-1.0
2016-11-03,636.0554809570312,-1.0
2016-11-04,641.3834228515625,-1.0
2016-11-07,644.0006103515625,-1.0
2016-11-08,647.1085205078125,-1.0
2016-11-09,623.1563110351562,-1.0
2016-11-10,617.524658203125,-1.0
2016-11-11,579.6215209960938,-1.0
2016-11-15,578.733642578125,-1.0
2016-11-16,578.2896728515625,-1.0
2016-11-17,570.017333984375,-1.0
2016-11-18,579.4580078125,-1.0
2016-11-21,560.55322265625,-1.0
2016-11-22,569.76025390625,-1.0
2016-11-23,557.0013427734375,-1.0
2016-11-24,543.8683471679688,-1.0
2016-11-25,548.2149658203125,-1.0
2016-11-28,543.3076171875,-1.0
2016-11-29,554.2205200195312,-1.0
2016-11-30,553.8699340820312,-1.0
2016-12-01,542.1859741210938,-1.0
2016-12-02,535.3859252929688,-1.0
2016-12-05,552.0941162109375,-1.0
2016-12-06,549.3366088867188,-1.0
2016-12-07,552.421142578125,-1.0
2016-12-08,565.1334228515625,-1.0
2016-12-09,555.3888549804688,-1.0
2016-12-12,544.7564697265625,-1.0
2016-12-13,545.59765625,-1.0
2016-12-14,548.658935546875,-1.0
