Date,Maruti_Open,Maruti_High,Maruti_Low,Maruti_Close
2014-04-03,1788.8181702957993,1811.3167306192715,1776.831244412374,1788.54150390625
2014-04-04,1788.818058856489,1798.0387705000792,1767.7487552623886,1777.0155029296875
2014-04-07,1774.986961202408,1785.1297438378506,1726.1171903225497,1756.4993896484375
2014-04-09,1742.7143232535577,1788.817876778784,1729.8053282664944,1781.90234375
2014-04-10,1782.3634850344827,1819.707365605562,1766.7804605069005,1807.2132568359375
2014-04-11,1789.740049317492,1796.8399519399002,1773.2811022873573,1784.85302734375
2014-04-15,1774.3415865990585,1796.7478483584734,1755.6234969395643,1777.0155029296875
2014-04-16,1778.9058053997685,1811.6854805287549,1776.3239610997794,1784.438232421875
2014-04-17,1786.5130272455735,1808.6427370024219,1766.5963109759148,1799.28369140625
2014-04-21,1801.219856118032,1845.0643846442022,1801.219856118032,1833.3541259765625
2014-04-22,1843.174138347539,1850.4585231735712,1813.7140091997617,1821.643798828125
2014-04-23,1830.2191890620777,1838.6100146616168,1815.5582341367722,1827.59130859375
2014-04-24,1827.59130859375,1827.59130859375,1827.59130859375,1827.59130859375
2014-04-25,1834.9214180923907,1838.6097023498628,1767.610230393524,1803.75537109375
2014-04-28,1798.0388483326476,1813.5296895874446,1786.0057740938748,1798.4537353515625
2014-04-29,1802.6491544441365,1808.1815815165994,1761.4326177772953,1767.1494140625
2014-04-30,1771.3909865180171,1789.5558569664238,1762.0780897690986,1773.1429443359375
2014-05-02,1747.3249095701658,1759.957239882837,1733.5399902670129,1736.62890625
2014-05-05,1736.2600243375216,1767.0572241261748,1720.584814346158,1749.9527587890625
2014-05-06,1751.0131738166226,1766.7345324855344,1736.2600349113745,1761.386474609375
2014-05-07,1756.73004509327,1758.5741875351307,1731.7419375175652,1734.646484375
2014-05-08,1740.8703812917686,1751.9352354101484,1729.9898963856883,1748.8001708984375
2014-05-09,1733.493840482221,1829.1587266258543,1733.493840482221,1820.9522705078125
2014-05-12,1821.0905252138123,1903.9387082676515,1811.915962274348,1890.153564453125
2014-05-13,1917.9083759378861,1954.791229321307,1883.3768494806727,1927.451904296875
2014-05-14,1928.9727653000903,1954.7907564226537,1899.0054541756865,1922.70263671875
2014-05-15,1919.752130963626,1961.2453326415143,1916.063846370036,1952.8084716796875
2014-05-16,2028.5569957185344,2137.822452078828,1973.3250111993204,1984.435791015625
2014-05-19,2019.3358551222407,2074.6601251255897,2019.3358551222407,2042.0648193359375
2014-05-20,2048.8422866028445,2062.4889859200584,2012.4666213619107,2023.0242919921875
2014-05-21,2029.4786465299044,2037.7311384839277,1997.2061555582793,2000.15673828125
2014-05-22,2033.1210714589477,2108.7770667789487,2033.1210714589477,2088.30712890625
2014-05-23,2101.123523364506,2215.7370144535007,2088.8140083532276,2199.923583984375
2014-05-26,2219.886028520438,2309.787954909116,2133.7185348662892,2158.844970703125
2014-05-27,2163.1326396053914,2183.464352266688,2110.620735784818,2122.65380859375
2014-05-28,2111.5427157586673,2176.3643559422944,2107.162878247814,2129.93798828125
2014-05-29,2123.622263193417,2155.5257915306292,2079.316697168398,2126.157958984375
2014-05-30,2133.811304995481,2157.600790630414,2078.3488038474447,2094.76171875
2014-06-02,2093.101654112309,2157.969454011542,2093.101654112309,2143.170166015625
2014-06-03,2161.980311397111,2173.1374630342407,2129.984485576183,2154.7421875
2014-06-04,2157.0009028730638,2206.562222972854,2155.8021654569507,2187.19873046875
2014-06-05,2222.191435905139,2237.8666452040547,2182.680597714509,2195.6357421875
2014-06-06,2214.8149439514045,2224.8654296294017,2194.529378269918,2205.640380859375
2014-06-09,2226.8017050493595,2258.1521224289363,2201.0298628441515,2245.38134765625
2014-06-10,2282.125880976321,2290.4245205435072,2223.1133329429936,2272.259765625
2014-06-11,2277.5156853530884,2289.0415744490047,2243.399053629176,2257.7373046875
2014-06-12,2231.412383253677,2294.4360420581206,2219.194939419747,2287.5205078125
2014-06-13,2291.3465822548724,2301.489363906705,2207.0232289087758,2216.0595703125
2014-06-16,2212.0484134934313,2221.269123845634,2176.548678637451,2195.58935546875
2014-06-17,2201.9059404604054,2233.7173956303736,2195.451442309977,2226.294677734375
2014-06-18,2226.801983905769,2258.1524052112745,2212.9709156827516,2245.243408203125
2014-06-19,2250.775880234103,2258.15245009968,2186.230893910307,2194.57568359375
2014-06-20,2179.0848234984123,2210.5275423316075,2177.9322344666243,2181.9892578125
2014-06-23,2205.594585848665,2208.3146512053563,2167.835810516117,2194.806396484375
2014-06-24,2203.750064963284,2233.2563419837124,2203.0123630147673,2226.43310546875
2014-06-25,2226.755851294193,2330.9960479057063,2204.764587730881,2278.43798828125
2014-06-26,2291.347031642959,2308.8202366198016,2247.5486477383147,2293.098876953125
2014-06-27,2286.7825521882387,2286.7825521882387,2249.853558389215,2263.407958984375
2014-06-30,2263.638815390229,2277.054997368784,2238.9734089599333,2249.254638671875
2014-07-01,2262.578027031355,2402.363865583863,2255.9391603784006,2382.447265625
2014-07-02,2391.668520225034,2457.319950039861,2368.1095541050177,2436.066162109375
2014-07-03,2443.4885541961758,2454.553408026498,2411.2160638577357,2424.954833984375
2014-07-04,2422.281138023297,2447.4537278000316,2412.737610680536,2436.5732421875
2014-07-07,2442.566696642436,2452.709480207203,2414.535821200373,2433.207763671875
2014-07-08,2452.709601378535,2453.769893303032,2377.0997565240086,2387.841796875
2014-07-09,2403.839536607706,2403.839536607706,2297.985721426447,2320.345947265625
2014-07-10,2320.8535553527668,2425.047616439323,2295.957629252439,2334.407958984375
2014-07-11,2328.2290770506343,2361.3774816593113,2279.359318205611,2309.46484375
2014-07-14,2288.5809902129727,2328.737240765307,2288.5809902129727,2314.076171875
2014-07-15,2329.151868180637,2350.6823209036197,2311.632515252912,2322.190185546875
2014-07-16,2328.1833674425925,2383.369412551496,2307.0218808249347,2371.705078125
2014-07-17,2374.3332034288674,2378.71304137694,2330.3043061614003,2360.824951171875
2014-07-18,2351.2813562482147,2354.231938809522,2309.7881558438344,2327.86083984375
2014-07-21,2327.860971924551,2372.489126623417,2327.860971924551,2343.3056640625
2014-07-22,2347.408933708128,2361.424371090656,2299.3227849911623,2317.53369140625
2014-07-23,2328.3679817573393,2332.332932908202,2285.814486268346,2296.00341796875
2014-07-24,2305.177985622406,2315.320768759145,2291.3469177086718,2303.979248046875
2014-07-25,2302.411653698794,2339.294499573024,2302.319356538098,2313.753173828125
2014-07-28,2314.3985877553755,2328.229655012878,2298.354639782684,2310.249267578125
2014-07-30,2314.352742452831,2360.5024546059312,2291.347109256148,2353.540771484375
2014-07-31,2364.8820110085508,2388.1643078320094,2315.6894245058447,2327.353759765625
2014-08-01,2314.3989014238327,2421.8663536026,2313.476830148365,2384.476318359375
2014-08-04,2388.1643618168373,2452.7093445686437,2371.0137477824865,2439.523681640625
2014-08-05,2446.899972826092,2466.540131795729,2423.7561238546964,2458.103271484375
2014-08-06,2447.176919091593,2461.930058016034,2425.370025664918,2431.501708984375
2014-08-07,2424.585933927771,2459.163599842314,2424.585933927771,2442.93505859375
2014-08-08,2424.1252869764676,2429.6577144096586,2391.391757996755,2418.22412109375
2014-08-11,2433.345579900746,2463.7739255380043,2429.703444158076,2456.904541015625
2014-08-12,2463.7739807169,2475.7147564462484,2440.906572399818,2456.6279296875
2014-08-13,2446.531459229901,2466.4942098417787,2437.034081238014,2444.364501953125
2014-08-14,2438.8781017248466,2483.1375152911196,2438.8781017248466,2458.748779296875
2014-08-18,2444.5490550622153,2510.338927468143,2444.5490550622153,2492.86572265625
2014-08-19,2503.423207060959,2544.9164093879363,2500.8413627820523,2535.05029296875
2014-08-20,2534.773679414929,2540.306106507141,2512.5978224639744,2524.49267578125
2014-08-21,2530.117364696086,2555.059437063947,2524.723382945621,2536.203125
2014-08-22,2541.228260597919,2552.2008179761096,2516.3323378707264,2540.16796875
2014-08-25,2564.280043822364,2604.8050286181233,2562.620270615652,2587.193603515625
2014-08-26,2567.9680395394403,2581.7068090227467,2540.3059062589437,2556.349853515625
2014-08-27,2579.1316519449083,2591.7725478805355,2556.674221941438,2564.5458984375
2014-08-28,2569.870944784325,2596.449384652192,2557.5540406230234,2578.668701171875
2014-09-01,2596.727116615283,2713.4131425402206,2585.614161765289,2697.484619140625
2014-09-02,2712.4873697712196,2746.7523177676467,2692.854525867677,2699.568603515625
2014-09-03,2722.6737391384054,2724.525898144622,2682.852320504748,2693.548583984375
2014-09-04,2694.8913488913813,2707.439771353226,2669.9799007428605,2683.546875
2014-09-05,2659.700758130478,2687.436798463976,2648.4951039139805,2667.803955078125
2014-09-08,2662.478735611683,2708.2269754487365,2644.883223967641,2700.123779296875
2014-09-09,2713.4134391443836,2715.265598488509,2688.4092879986842,2694.891845703125
2014-09-10,2677.3425629734024,2704.106173877358,2671.739735985965,2692.067138671875
2014-09-11,2690.261386798379,2707.8569001715873,2663.636596825762,2701.467041015625
2014-09-12,2705.0784039884024,2758.7910186516438,2705.0784039884024,2752.123291015625
2014-09-15,2751.2900402609102,2754.531319151968,2713.4134716571584,2743.603759765625
2014-09-16,2736.565701948441,2759.99556519063,2714.3397876178956,2732.259521484375
2014-09-17,2731.9347577119006,2764.347542972889,2700.6795719245188,2747.86328125
2014-09-18,2757.8649243647083,2833.8034481383506,2741.1954923168355,2817.7822265625
2014-09-19,2820.097251064751,2865.289975929685,2806.020887869084,2854.54736328125
2014-09-22,2847.046990630272,2856.9559986320737,2816.671529931751,2839.545654296875
2014-09-23,2851.3989822929075,2881.959607955677,2828.3396915484577,2835.470458984375
2014-09-24,2847.6946105071706,2861.585803729157,2806.9471103893443,2844.731201171875
2014-09-25,2847.6947487146335,2870.8467385415815,2818.06020173614,2831.2568359375
2014-09-26,2815.5599600202436,2858.807833763861,2742.9551809668696,2813.429931640625
2014-09-29,2811.5777853490786,2812.5038649885214,2779.9522560995633,2785.786376953125
2014-09-30,2794.908112385749,2850.4728859918278,2791.018623452052,2836.44287109375
2014-10-01,2822.6906610570077,2854.084669507286,2742.2605562124586,2751.336181640625
2014-10-07,2751.382101089085,2772.6819288659444,2717.1171607523984,2721.42333984375
2014-10-08,2721.7482027607225,2748.604513710046,2707.903356645237,2732.953857421875
2014-10-09,2742.1212348016124,2790.78675482237,2742.1212348016124,2783.97998046875
2014-10-10,2769.070693887546,2773.6083934761396,2724.526174826979,2746.937255859375
2014-10-13,2723.5999787793075,2759.717081524086,2708.829055054979,2753.095703125
2014-10-14,2759.8100587200383,2771.4785266678664,2738.5102267444336,2743.140625
2014-10-15,2743.140625,2743.140625,2743.140625,2743.140625
2014-10-16,2737.584113140959,2759.7173260905965,2696.7439105959115,2719.757080078125
2014-10-17,2722.6745811690557,2741.844387593241,2687.483549167551,2723.693359375
2014-10-20,2757.8643562565862,2791.944122197348,2757.8643562565862,2781.66455078125
2014-10-21,2792.130030345131,2856.7240832859516,2787.4996322848574,2848.343017578125
2014-10-22,2863.4383880325295,2953.268117540665,2857.3261716697643,2942.34033203125
2014-10-27,2936.598724217523,2954.1942384906647,2875.9405039601124,2935.394775390625
2014-10-28,2935.394548546496,2935.394548546496,2898.6755817726175,2918.401123046875
2014-10-29,2931.9678781487355,2981.0500946812317,2912.8905488326104,2968.455322265625
2014-10-30,2983.689960351449,3055.1369184928585,2936.598717350971,3000.729736328125
2014-10-31,3023.6500711517483,3102.3668417636623,3006.286077634414,3090.559326171875
2014-11-03,3083.844761819448,3087.549079851664,3033.8364683845384,3043.884521484375
2014-11-05,3051.4324168901567,3081.8542235324294,3037.5412222760892,3045.82958984375
2014-11-07,3043.09730433002,3073.3800594313157,3008.971183562512,3045.273681640625
2014-11-10,3042.1714728053494,3069.95386068485,3026.4744688721617,3063.2861328125
2014-11-11,3054.210478113735,3088.382724438676,3047.8667425049357,3082.9189453125
2014-11-12,3082.919047844659,3122.092260898725,3065.3235351053836,3111.39599609375
2014-11-13,3120.888397395843,3144.9664681175914,3076.1587054132474,3082.50244140625
2014-11-14,3083.01128796826,3096.8097817857774,3074.8617433237837,3083.427978515625
2014-11-17,3076.3902518718855,3120.8884243276943,3068.1945826155325,3094.21728515625
2014-11-18,3094.0318826052676,3127.1392276526003,3078.7979187043156,3115.887451171875
2014-11-19,3128.2970852818553,3144.040439470663,3077.9184423151382,3096.254638671875
2014-11-20,3095.8840734967584,3116.072653804399,3067.1756061684905,3088.9384765625
2014-11-21,3086.669948044211,3115.332069157349,3061.202756634631,3107.043701171875
2014-11-24,3102.690829967795,3114.4983446838723,3087.549338306188,3105.237548828125
2014-11-25,3109.7756253558537,3137.558016291135,3039.0693499880913,3045.7373046875
2014-11-26,3037.541286826279,3062.45273925943,3008.554948230209,3041.24560546875
2014-11-27,3043.7459515504966,3061.063595849999,3016.42660177574,3022.214599609375
2014-11-28,3036.614910220206,3111.3494863051583,3033.836671510032,3098.847412109375
2014-12-01,3094.03215735129,3178.3054067733096,3088.4756793674205,3138.622802734375
2014-12-02,3144.040049214315,3144.040049214315,3104.2649780519664,3108.710205078125
2014-12-03,3117.0452201397356,3162.2840745116027,3117.0452201397356,3140.799072265625
2014-12-04,3141.26178859831,3162.561617943169,3134.0383229930653,3155.01416015625
2014-12-05,3158.8573069287368,3164.4137841616807,3139.409636613432,3158.02392578125
2014-12-08,3176.4528080523173,3185.7136034110704,3117.276416147339,3130.010009765625
2014-12-09,3139.4102934407024,3139.4102934407024,3074.399541432437,3089.911376953125
2014-12-10,3077.409162061265,3097.736566057767,3059.0263897594464,3077.733154296875
2014-12-11,3079.214783313236,3104.2189334333734,3043.7922373097076,3094.124755859375
2014-12-12,3104.2189571403273,3143.484643487692,3095.236029839889,3129.5009765625
2014-12-15,3124.59263088474,3130.056410193045,3098.9402706869014,3119.730712890625
2014-12-16,3097.7364236543594,3133.5756608258876,3057.451958952128,3065.184814453125
2014-12-17,3046.80201859943,3069.954009622222,3010.453392693647,3020.825439453125
2014-12-18,3056.0629744769813,3147.9763836335997,3028.3269330031144,3135.0576171875
2014-12-19,3149.5967798785214,3206.087636559671,3102.59823927904,3111.07177734375
2014-12-22,3131.9548584466233,3160.2466354493768,3109.867995639674,3142.651123046875
2014-12-23,3144.040347458799,3170.8966567596253,3134.8722495487395,3147.466796875
2014-12-24,3148.6704473703758,3167.1920382372605,3086.4379472763712,3116.720703125
2014-12-26,3118.109826434633,3138.20570733222,3080.140565108877,3086.7158203125
2014-12-29,3088.5216613579178,3130.1488920857137,3088.5216613579178,3099.7734375
2014-12-30,3102.36629868152,3119.6375907725505,3092.596114820679,3099.819580078125
2014-12-31,3060.693335022624,3094.8655846947877,3055.831416714343,3083.66015625
2015-01-01,3074.8159046134556,3111.62757006286,3074.8159046134556,3093.800537109375
2015-01-02,3111.6271773068693,3132.9270061991483,3102.829421894841,3111.2568359375
2015-01-05,3132.0011736140905,3212.8943162440964,3126.4910452719087,3192.937255859375
2015-01-06,3184.7877105854454,3184.7877105854454,3132.4642137409915,3144.271728515625
2015-01-07,3148.670863709912,3203.2632147899135,3132.0477789275888,3183.63037109375
2015-01-08,3208.866007364048,3250.1229012488907,3189.418334592145,3218.58984375
2015-01-09,3241.2784769431696,3248.409244373716,3176.4065582073354,3211.8291015625
2015-01-12,3213.496153916113,3226.1370497901685,3190.4829858346147,3206.9208984375
2015-01-13,3226.2758256662455,3255.169461011835,3206.1799456206877,3211.875244140625
2015-01-14,3215.2096224380775,3269.987141579898,3205.439437218307,3256.095947265625
2015-01-15,3287.9066396453127,3369.679283504596,3278.32162581036,3357.779296875
2015-01-16,3348.009223605696,3357.038499570057,3326.5242224271774,3349.259521484375
2015-01-19,3359.538815081329,3373.244837953238,3347.962820441819,3358.196044921875
2015-01-20,3350.5557680748398,3367.225199756804,3319.532103555628,3339.026123046875
2015-01-21,3355.186641604419,3417.233979442535,3326.4781718584245,3366.021728515625
2015-01-22,3378.338631072347,3378.338631072347,3326.5708680347752,3331.340087890625
2015-01-23,3365.3728353731863,3370.697792391182,3310.734145971145,3340.0908203125
2015-01-27,3375.513745317625,3430.847000639247,3320.1341407979244,3415.288818359375
2015-01-28,3419.085915180366,3480.670209156394,3419.085915180366,3450.387451171875
2015-01-29,3468.16818818842,3468.16818818842,3405.1947738234503,3416.12255859375
2015-01-30,3426.4948211947003,3464.464088132263,3358.4743138143126,3377.73681640625
2015-02-02,3377.7366565252937,3449.6466499450735,3352.408288000313,3398.202880859375
2015-02-03,3433.903028024421,3433.903028024421,3333.886434975166,3341.15625
2015-02-04,3352.40833600689,3365.373451118519,3288.045800274161,3294.57470703125
2015-02-05,3314.439111457574,3331.108545379406,3248.687455432571,3262.30078125
2015-02-06,3268.8294943418846,3272.3022928697637,3232.0178299463637,3243.6865234375
2015-02-09,3232.0176701900887,3238.6853978153054,3148.670509640774,3159.13525390625
2015-02-10,3142.1880836991886,3220.904849721715,3111.627456890443,3142.975341796875
2015-02-11,3154.227154133349,3214.237158127136,3154.227154133349,3199.37353515625
2015-02-12,3211.643814634306,3296.6116116333537,3211.643814634306,3289.341796875
2015-02-13,3301.4737070678307,3358.890641103793,3270.264870399271,3349.58349609375
2015-02-16,3352.408442654738,3380.1908330634787,3298.232781357693,3308.04931640625
2015-02-18,3310.73463561757,3319.0693521827607,3284.850755503291,3301.427490234375
2015-02-19,3310.7343630545,3347.777544739026,3298.834150500891,3329.394775390625
2015-02-20,3343.1472119717446,3346.8515302121564,3280.1738018847423,3285.12841796875
2015-02-23,3297.769292094757,3310.7344058519393,3271.7002430847356,3283.785400390625
2015-02-24,3309.6697085104406,3333.886599902828,3290.5460288853606,3323.051513671875
2015-02-25,3329.2563541420163,3347.7779472109564,3300.6405832879695,3315.2724609375
2015-02-26,3303.6038355230353,3317.1244621628207,3225.6741007431056,3238.361572265625
2015-02-27,3238.5003241751924,3351.3432125825543,3238.3615026742405,3337.961181640625
2015-03-02,3378.431136531821,3454.276966621517,3363.7526841852564,3437.09814453125
2015-03-03,3443.164306681158,3458.30580013483,3416.8173845720075,3434.50537109375
2015-03-04,3472.798353802943,3509.563667156475,3377.6436789087425,3406.490966796875
2015-03-05,3405.1947903393648,3436.913017581443,3372.180142056241,3406.8154296875
2015-03-09,3363.799153463408,3418.0672852254124,3355.18656751107,3399.916259765625
2015-03-10,3416.3072788350714,3416.3072788350714,3371.1609031659987,3377.180419921875
2015-03-11,3372.8283621230094,3400.564401826583,3348.1020812173488,3386.163818359375
2015-03-12,3396.3040687842085,3444.9695946069337,3391.3960280187566,3412.788330078125
2015-03-13,3431.124788649865,3442.422914125206,3357.1311218368164,3380.838623046875
2015-03-16,3381.116465127899,3405.1945336278513,3368.892260185113,3377.45849609375
2015-03-17,3394.081648070382,3416.2612087101206,3355.6956948409484,3390.88671875
2015-03-18,3392.2297968947664,3406.120991804245,3373.0599931384186,3393.9892578125
2015-03-19,3399.6380737805657,3421.8639832795398,3378.338243844049,3384.82080078125
2015-03-20,3370.9297278433555,3401.3051837964986,3343.1473399765146,3355.9736328125
2015-03-23,3357.0849149827723,3370.1888509469222,3318.1895715998976,3328.700439453125
2015-03-24,3357.038891676576,3366.299688619132,3303.372618613199,3322.125732421875
2015-03-25,3324.6259155737775,3360.6503232187138,3309.1604307674174,3347.54638671875
2015-03-26,3338.5170927231225,3355.140176995203,3276.4234078186523,3298.186279296875
2015-03-27,3306.10431287709,3352.176774940293,3283.5080601116974,3343.19384765625
2015-03-30,3360.7428567884594,3402.416438644475,3334.303239081079,3390.3310546875
2015-03-31,3389.312542061322,3452.1469077761362,3389.312542061322,3424.04052734375
2015-04-01,3426.448619443155,3479.790901824985,3333.886996522334,3375.28271484375
2015-04-06,3376.4862356676413,3399.5455273662533,3351.482086363465,3360.696533203125
2015-04-07,3370.929828642425,3380.190624874959,3313.5128920007137,3333.7939453125
2015-04-08,3347.7778422548913,3393.9891250756627,3339.4431256351695,3360.465087890625
2015-04-09,3370.003443602494,3395.933670703585,3357.0383300519484,3388.710205078125
2015-04-10,3389.451504601624,3415.705953005061,3364.817695578802,3395.563720703125
2015-04-13,3390.3773566694617,3407.9728687636216,3373.476404263229,3394.266845703125
2015-04-15,3384.8210789698815,3453.3509722239914,3380.561022194999,3408.20458984375
2015-04-16,3404.5003792978514,3443.812415983557,3391.535263946564,3406.0283203125
2015-04-17,3395.1465549620793,3410.6583878959314,3367.549564408412,3377.22705078125
2015-04-20,3358.890715971021,3378.7087290135105,3319.6250312893285,3341.341552734375
2015-04-21,3338.5173266644533,3340.6010059945493,3213.496566858711,3232.156982421875
2015-04-22,3232.9899660661067,3248.779667162133,3135.797965283506,3206.967041015625
2015-04-23,3232.0176630534456,3274.2006322125994,3222.756867457304,3236.138671875
2015-04-24,3228.313445300407,3301.473732787134,3180.250005097852,3279.6181640625
2015-04-27,3299.806564672729,3411.677018084903,3259.985144537645,3378.70849609375
2015-04-28,3393.1554328728257,3555.0341816030627,3389.4511147146677,3540.03173828125
2015-04-29,3555.2191693371506,3586.7058720611576,3469.6956378243453,3487.800537109375
2015-04-30,3482.059366432865,3512.619993851026,3435.7090362965896,3450.433837890625
2015-05-04,3516.324456604788,3556.145881844189,3451.267360719487,3479.975830078125
2015-05-05,3475.576968258855,3523.7331106381407,3460.3430030518334,3512.66650390625
2015-05-06,3507.9896885340527,3507.9896885340527,3355.6959364245317,3365.8828125
2015-05-07,3357.964380520395,3357.964380520395,3259.799950201818,3281.655517578125
2015-05-08,3298.1858987545993,3352.4079004853197,3298.1858987545993,3343.656494140625
2015-05-11,3365.2803872242816,3402.7866090094985,3348.842475207304,3381.7646484375
2015-05-12,3380.1905381303172,3382.922427730076,3292.21297617898,3313.00341796875
2015-05-13,3352.408659462686,3363.521616344883,3282.3969406673723,3337.68408203125
2015-05-14,3338.4708079960096,3383.4320204774162,3289.434935468943,3376.949462890625
2015-05-15,3370.929847142776,3411.677350789557,3357.964732346073,3399.823486328125
2015-05-18,3403.3424835444757,3432.4212921500903,3382.042653035218,3424.27197265625
2015-05-19,3421.864656749511,3454.1847494028502,3412.6038593022863,3432.74609375
2015-05-20,3433.0698912233393,3472.752267763651,3432.977192822756,3437.514892578125
2015-05-21,3437.514825206907,3454.184258241633,3418.5765423389635,3424.735107421875
2015-05-22,3429.27264761901,3453.165545743105,3421.4936696686746,3428.85595703125
2015-05-25,3422.9752026804495,3442.237702624653,3408.8988386767146,3419.7802734375
2015-05-26,3422.790421539854,3454.2771299631104,3400.564509711673,3450.989501953125
2015-05-27,3426.494824302577,3472.7988084147737,3425.568744620333,3446.77587890625
2015-05-28,3450.572624021058,3462.56530974196,3422.8365849431084,3434.736572265625
2015-05-29,3445.015992607357,3508.869133595692,3420.058193471041,3505.859375
2015-06-01,3506.0445304081404,3610.7378703220793,3495.3946154236655,3595.828125
2015-06-02,3593.1887096077376,3599.949135646089,3533.03988712311,3548.18115234375
2015-06-03,3523.732850869258,3537.624044762304,3474.6506324471634,3497.98779296875
2015-06-04,3518.1763051851945,3531.1414192343104,3470.020167288477,3493.218505859375
2015-06-05,3490.393909826325,3519.0096781879206,3473.7244775161967,3481.5498046875
2015-06-08,3506.137298104522,3523.316119572549,3441.3117273524576,3448.25732421875
2015-06-09,3435.7550880041545,3451.452090963775,3404.083213004623,3419.363525390625
2015-06-10,3429.2263281949895,3471.7796395860873,3421.076782689721,3465.899169921875
2015-06-11,3474.6970840423287,3499.6085353871863,3418.4840963173115,3427.791015625
2015-06-12,3427.5132229724045,3477.428821882338,3422.3270868884633,3460.57421875
2015-06-15,3461.2224204488675,3509.7488998659965,3455.202903195913,3488.912109375
2015-06-16,3488.9120442970348,3528.8725129716927,3467.8900835014106,3509.47119140625
2015-06-17,3523.7325241143953,3542.161415866136,3512.61957003046,3527.205322265625
2015-06-18,3531.1415159443536,3604.2554551693174,3530.215436344053,3575.68603515625
2015-06-19,3592.262726085926,3657.5513371168768,3576.5193730713704,3646.299560546875
2015-06-22,3662.690694316392,3699.5948259555853,3662.690694316392,3686.398193359375
2015-06-23,3687.649075138417,3730.7117777988733,3662.922794313403,3720.20068359375
2015-06-24,3726.544232820993,3737.3329694989325,3692.3256375320843,3712.930908203125
2015-06-25,3689.5014495225105,3744.7883612657474,3689.131108087537,3733.490234375
2015-06-26,3728.396019679056,3775.9964149374587,3710.0132513999197,3769.09716796875
2015-06-29,3722.8398042448666,3728.164761676311,3668.2938089932622,3698.113525390625
2015-06-30,3690.6589020714164,3759.8833554758044,3690.6589020714164,3725.942626953125
2015-07-01,3736.6387026405596,3787.5269604640253,3728.3966841637043,3733.67529296875
2015-07-02,3733.490023119202,3749.6964166215175,3686.8618233765037,3698.206298828125
2015-07-03,3698.206366636239,3722.840175648894,3683.111449286524,3703.2998046875
2015-07-06,3690.334347670557,3708.9486372613105,3681.212599662067,3693.158935546875
2015-07-07,3694.131386584057,3707.837409371461,3663.2928918358098,3678.52685546875
2015-07-08,3658.014458516001,3675.609971101268,3618.193035296713,3657.08837890625
2015-07-09,3658.014430391462,3674.5911648410915,3638.1037189349013,3644.72509765625
2015-07-10,3657.7366905929825,3669.127515326737,3629.213392604926,3643.567626953125
2015-07-13,3666.071209012779,3741.361524514435,3648.7535659868504,3736.962646484375
2015-07-14,3750.3443907206715,3758.910626746165,3722.978694198881,3751.22412109375
2015-07-15,3770.0699248306864,3870.966474732943,3770.0699248306864,3845.22119140625
2015-07-16,3858.047783349272,3880.273694727184,3848.786986941808,3869.299560546875
2015-07-17,3876.569200620826,3916.3445002646595,3856.288147844337,3883.0517578125
2015-07-20,3896.9431619809293,3907.1300381172864,3853.510116891564,3867.354736328125
2015-07-21,3868.188482516061,3884.857915817762,3835.312655726595,3845.869873046875
2015-07-22,3833.784101574787,3888.608194117184,3828.4130208336364,3881.33837890625
2015-07-23,3888.5150470315953,3931.670441335785,3883.0973916237504,3921.066650390625
2015-07-24,3924.679341574827,3946.8586773599154,3894.5351783616866,3921.20654296875
2015-07-27,3928.012156021396,3928.012156021396,3858.602771747838,3869.252685546875
2015-07-28,3896.8502612525335,3928.42966607309,3844.7121606093237,3886.7099609375
2015-07-29,3912.5934233353487,3990.939844162916,3862.863222520662,3957.786376953125
2015-07-30,3991.403423406632,3998.8120608514705,3964.593235778186,3978.855224609375
2015-07-31,3979.363955715431,4036.780889682002,3967.5103179649923,4011.267578125
2015-08-03,4056.228430994735,4110.867124471604,4056.228430994735,4099.80029296875
2015-08-04,4120.128322117795,4124.712597214906,4085.3542124790088,4110.68212890625
2015-08-05,4127.535567336712,4152.539709207497,4095.3543106696825,4141.1025390625
2015-08-06,4131.241530589113,4147.30910377837,4102.579183076258,4122.99951171875
2015-08-07,4121.702941849543,4137.909335971154,4102.625610331779,4123.78662109375
2015-08-10,4139.576264828321,4174.721170367744,4117.350351997027,4164.71923828125
2015-08-11,4176.6191668421,4198.8450781512365,4134.991706244431,4171.34033203125
2015-08-12,4171.34033203125,4171.34033203125,4171.34033203125,4171.34033203125
2015-08-13,4146.057877767377,4188.379891345867,4102.670963212571,4160.736328125
2015-08-14,4176.1555263613145,4249.778846983495,4158.560015772366,4234.49853515625
2015-08-17,4246.028128431178,4247.926410416839,4200.233319041982,4213.47607421875
2015-08-18,4218.292352234334,4304.417750424849,4200.696840776057,4291.45263671875
2015-08-19,4284.969640515434,4340.534407844356,4265.24432898856,4326.50439453125
2015-08-20,4287.749144718868,4345.536429363567,4261.12435251354,4291.59228515625
2015-08-21,4270.153266759555,4272.792684199897,4194.214735448714,4229.72998046875
2015-08-24,4028.446131011513,4123.4154100757305,3896.525915340599,3928.244140625
2015-08-25,3981.2161122463126,4046.0416828109187,3761.827950301554,3888.608154296875
2015-08-26,3910.0362617945743,3965.374782669275,3830.2889456523076,3919.39892578125
2015-08-27,3964.069821460099,3980.745840893223,3899.787608139124,3916.323974609375
2015-08-28,3959.4117272479357,3998.540031376033,3889.5397555906193,3918.280517578125
