Date,TATAMOTORS.NS(close)
2014-10-21,494.3868408203125
2014-10-22,511.8374938964844
2014-10-27,496.6051330566406
2014-10-28,501.4853820800781
2014-10-29,518.7882080078125
2014-10-30,519.5276489257812
2014-10-31,528.3023071289062
2014-11-03,523.9149780273438
2014-11-05,528.4501953125
2014-11-07,525.8375244140625
2014-11-10,514.943115234375
2014-11-11,514.3515625
2014-11-12,524.358642578125
2014-11-13,519.3304443359375
2014-11-14,516.5205688476562
2014-11-17,537.5698852539062
2014-11-18,533.9712524414062
2014-11-19,522.0416870117188
2014-11-20,517.358642578125
2014-11-21,523.5205688476562
2014-11-24,518.9854125976562
2014-11-25,514.4994506835938
2014-11-26,512.626220703125
2014-11-27,512.626220703125
2014-11-28,525.9853515625
2014-12-01,528.4501953125
2014-12-02,521.4994506835938
2014-12-03,521.5487670898438
2014-12-04,520.31640625
2014-12-05,517.9501342773438
2014-12-08,508.4361267089844
2014-12-09,496.1614685058594
2014-12-10,503.80230712890625
2014-12-11,496.80230712890625
2014-12-12,492.9079284667969
2014-12-15,486.99249267578125
2014-12-16,474.8656921386719
2014-12-17,469.0981140136719
2014-12-18,478.0699462890625
2014-12-19,479.05584716796875
2014-12-22,487.7319030761719
2014-12-23,481.274169921875
2014-12-24,477.13330078125
2014-12-26,478.31640625
2014-12-29,488.0769958496094
2014-12-30,486.7953186035156
2014-12-31,488.5699157714844
2015-01-01,491.4290771484375
2015-01-02,504.5910339355469
2015-01-05,516.4219970703125
2015-01-06,494.3375244140625
2015-01-07,486.8938903808594
2015-01-08,504.7882080078125
2015-01-09,514.943115234375
2015-01-12,514.943115234375
2015-01-13,512.1332397460938
2015-01-14,513.0205688476562
2015-01-15,525.4431762695312
2015-01-16,518.3445434570312
2015-01-19,530.9149169921875
2015-01-20,551.3233642578125
2015-01-21,543.7318725585938
2015-01-22,558.5205688476562
2015-01-23,580.161376953125
2015-01-27,596.0346069335938
2015-01-28,580.9008178710938
2015-01-29,590.16845703125
2015-01-30,576.9078979492188
2015-02-02,584.1543579101562
2015-02-03,594.80224609375
2015-02-04,583.06982421875
2015-02-05,580.9008178710938
2015-02-06,551.7177734375
2015-02-09,535.0064697265625
2015-02-10,556.1543579101562
2015-02-11,551.027587890625
2015-02-12,553.88671875
2015-02-13,557.583984375
2015-02-16,566.0628051757812
2015-02-18,576.0698852539062
2015-02-19,568.4290161132812
2015-02-20,571.7317504882812
2015-02-23,566.1121215820312
2015-02-24,556.4500732421875
2015-02-25,560.1965942382812
2015-02-26,552.7529296875
2015-02-27,567.0487060546875
2015-03-02,576.7599487304688
2015-03-03,566.0135498046875
2015-03-04,566.0135498046875
2015-03-05,562.661376953125
2015-03-09,557.1403198242188
2015-03-10,552.309326171875
2015-03-11,543.1403198242188
2015-03-12,555.9571533203125
2015-03-13,550.4853515625
2015-03-16,549.0557250976562
2015-03-17,563.4994506835938
2015-03-18,552.309326171875
2015-03-19,545.9994506835938
2015-03-20,539.88671875
2015-03-23,543.6824951171875
2015-03-24,524.7529907226562
2015-03-25,534.2177734375
2015-03-26,516.86572265625
2015-03-27,527.809326171875
2015-03-30,532.393798828125
2015-03-31,542.4501342773438
2015-04-01,556.943115234375
2015-04-06,566.155517578125
2015-04-07,558.3828125
2015-04-08,559.52880859375
2015-04-09,557.9344482421875
2015-04-10,560.6748046875
2015-04-13,554.2971801757812
2015-04-15,538.5526733398438
2015-04-16,539.3499145507812
2015-04-17,533.4705810546875
2015-04-20,531.328125
2015-04-21,525.5485229492188
2015-04-22,521.6622314453125
2015-04-23,510.20257568359375
2015-04-24,514.3878173828125
2015-04-27,515.0355224609375
2015-04-28,527.9899291992188
2015-04-29,519.0713500976562
2015-04-30,506.46575927734375
2015-05-04,504.6720886230469
2015-05-05,508.6580505371094
2015-05-06,496.1022644042969
2015-05-07,486.386474609375
2015-05-08,511.8966369628906
2015-05-11,527.8404541015625
2015-05-12,511.74713134765625
2015-05-13,518.6229248046875
2015-05-14,514.786376953125
2015-05-15,518.0748901367188
2015-05-18,518.8720092773438
2015-05-19,508.0102844238281
2015-05-20,503.4762878417969
2015-05-21,509.4054260253906
2015-05-22,512.84326171875
2015-05-25,503.5260925292969
2015-05-26,495.8531494140625
2015-05-27,470.0938720703125
2015-05-28,482.649658203125
2015-05-29,479.9591369628906
2015-06-01,470.392822265625
2015-06-02,465.3107604980469
2015-06-03,455.2462158203125
2015-06-04,449.6160583496094
2015-06-05,440.5479736328125
2015-06-08,434.0707702636719
2015-06-09,438.505126953125
2015-06-10,445.0321960449219
2015-06-11,428.68975830078125
2015-06-12,420.3192443847656
2015-06-15,424.853271484375
2015-06-16,431.2806091308594
2015-06-17,432.177490234375
2015-06-18,443.88623046875
2015-06-19,431.52972412109375
2015-06-22,438.9535827636719
2015-06-23,434.4693908691406
2015-06-24,429.0883483886719
2015-06-25,430.88201904296875
2015-06-26,436.06378173828125
2015-06-29,426.74658203125
2015-06-30,432.6258850097656
2015-07-01,442.9395446777344
2015-07-02,434.86798095703125
2015-07-03,431.62939453125
2015-07-06,429.5865783691406
2015-07-07,430.03497314453125
2015-07-08,403.5284118652344
2015-07-09,396.4034729003906
2015-07-10,400.4891052246094
2015-07-13,400.68841552734375
2015-07-14,384.5950927734375
2015-07-15,392.9157409667969
2015-07-16,393.8624572753906
2015-07-17,396.6526184082031
2015-07-20,389.37823486328125
2015-07-21,387.7340393066406
2015-07-22,388.18243408203125
2015-07-23,399.9410400390625
2015-07-24,388.8800048828125
2015-07-27,376.12493896484375
2015-07-28,368.80072021484375
2015-07-29,375.1284484863281
2015-07-30,376.12493896484375
2015-07-31,382.5024719238281
2015-08-03,386.8371887207031
2015-08-04,379.413330078125
2015-08-05,375.07861328125
2015-08-06,381.7550964355469
2015-08-07,392.0189208984375
2015-08-10,384.3459777832031
2015-08-11,367.85406494140625
2015-08-12,353.95306396484375
2015-08-13,348.17340087890625
2015-08-14,354.0028381347656
2015-08-17,354.8498840332031
2015-08-18,347.376220703125
2015-08-19,350.01690673828125
2015-08-20,340.99871826171875
2015-08-21,331.23309326171875
2015-08-24,307.1678771972656
2015-08-25,327.695556640625
2015-08-26,333.9236145019531
2015-08-27,332.8772888183594
2015-08-28,338.856201171875
2015-08-31,338.95587158203125
2015-09-01,328.7418518066406
2015-09-02,323.3110046386719
2015-09-03,332.3790283203125
2015-09-04,321.7664489746094
2015-09-07,321.71661376953125
2015-09-08,329.73834228515625
2015-09-09,343.689208984375
2015-09-10,352.8569030761719
2015-09-11,343.3902587890625
2015-09-14,345.5824890136719
2015-09-15,333.1762390136719
2015-09-16,336.8632507324219
2015-09-18,329.09063720703125
2015-09-21,330.5355529785156
2015-09-22,314.69134521484375
2015-09-23,309.2106628417969
2015-09-24,302.3348693847656
2015-09-28,283.9994812011719
2015-09-29,287.736328125
2015-09-30,297.5517578125
2015-10-01,296.7047119140625
2015-10-05,314.0436096191406
2015-10-06,332.5285339355469
2015-10-07,340.15167236328125
2015-10-08,342.0450134277344
2015-10-09,355.1986389160156
2015-10-12,361.07794189453125
2015-10-13,359.83233642578125
2015-10-14,351.063232421875
2015-10-15,379.9613952636719
2015-10-16,385.3923034667969
2015-10-19,377.37054443359375
2015-10-20,381.8049011230469
2015-10-21,380.11090087890625
2015-10-23,381.6554260253906
2015-10-26,383.2498474121094
2015-10-27,382.0042419433594
2015-10-28,384.94384765625
2015-10-29,389.82666015625
2015-10-30,383.5986022949219
2015-11-02,386.5881042480469
2015-11-03,380.7087707519531
2015-11-04,403.4287414550781
2015-11-05,402.58172607421875
2015-11-06,394.75927734375
2015-11-09,410.30450439453125
2015-11-10,406.0196228027344
2015-11-13,402.5318908691406
2015-11-16,398.8448791503906
2015-11-17,406.0694274902344
2015-11-18,404.8238220214844
2015-11-19,405.5213928222656
2015-11-20,401.4357604980469
2015-11-23,400.68841552734375
2015-11-24,399.5424499511719
2015-11-26,422.91009521484375
2015-11-27,416.1838073730469
2015-11-30,422.0132751464844
2015-12-01,415.8848876953125
2015-12-02,411.6995849609375
2015-12-03,404.17608642578125
2015-12-04,398.5459289550781
2015-12-07,397.7487487792969
2015-12-08,400.9873352050781
2015-12-09,392.5670166015625
2015-12-10,388.2322998046875
2015-12-11,376.6231689453125
2015-12-14,370.29547119140625
2015-12-15,378.1677551269531
2015-12-16,379.1144104003906
2015-12-17,381.6056213378906
2015-12-18,376.922119140625
2015-12-21,378.8154296875
2015-12-22,376.77264404296875
2015-12-23,377.1214294433594
2015-12-24,381.0575256347656
2015-12-28,392.6168212890625
2015-12-29,390.4743957519531
2015-12-30,392.06878662109375
2015-12-31,389.9263000488281
2016-01-01,400.4891052246094
2016-01-04,375.726318359375
2016-01-05,373.1354675292969
2016-01-06,364.615478515625
2016-01-07,342.34393310546875
2016-01-08,352.10955810546875
2016-01-11,358.9355163574219
2016-01-12,353.7537536621094
2016-01-13,363.3200378417969
2016-01-14,353.0561828613281
2016-01-15,340.101806640625
2016-01-18,339.0057067871094
2016-01-19,352.9067077636719
2016-01-20,341.0484924316406
2016-01-21,327.3966064453125
2016-01-22,338.3081359863281
2016-01-25,331.4324035644531
2016-01-27,335.86676025390625
2016-01-28,333.02679443359375
2016-01-29,335.71728515625
2016-02-01,337.3116760253906
2016-02-02,328.39306640625
2016-02-03,319.175537109375
2016-02-04,324.3572998046875
2016-02-05,335.9165954589844
2016-02-08,322.3643493652344
2016-02-09,309.5594177246094
2016-02-10,290.5264587402344
2016-02-11,275.3798522949219
2016-02-12,297.3026123046875
2016-02-15,316.1362609863281
2016-02-16,300.0927734375
2016-02-17,309.0611877441406
2016-02-18,312.8976745605469
2016-02-19,317.08294677734375
2016-02-22,317.73065185546875
2016-02-23,317.4316711425781
2016-02-24,305.2247009277344
2016-02-25,297.15313720703125
2016-02-26,300.740478515625
2016-02-29,298.64788818359375
2016-03-01,314.2429504394531
2016-03-02,315.9867858886719
2016-03-03,335.5179748535156
2016-03-04,342.2940979003906
2016-03-08,344.83514404296875
2016-03-09,346.4794006347656
2016-03-10,347.27655029296875
2016-03-11,353.0063781738281
2016-03-14,365.16357421875
2016-03-15,359.134765625
2016-03-16,358.2877502441406
2016-03-17,359.63299560546875
2016-03-18,364.7649230957031
2016-03-21,373.38458251953125
2016-03-22,375.8758239746094
2016-03-23,375.676513671875
2016-03-28,362.02459716796875
2016-03-29,371.1424865722656
2016-03-30,387.23577880859375
2016-03-31,385.2428283691406
2016-04-01,378.31719970703125
2016-04-04,387.0364990234375
2016-04-05,369.1993103027344
2016-04-06,375.3775634765625
2016-04-07,373.8828430175781
2016-04-08,370.14599609375
2016-04-11,385.2926330566406
2016-04-12,394.4104919433594
2016-04-13,407.3150634765625
2016-04-18,405.9199523925781
2016-04-20,402.6813659667969
2016-04-21,410.0553894042969
2016-04-22,415.53607177734375
2016-04-25,410.7529602050781
2016-04-26,417.5788879394531
2016-04-27,417.08062744140625
2016-04-28,409.9059143066406
2016-04-29,406.91644287109375
2016-05-02,406.2687683105469
2016-05-03,408.2118835449219
2016-05-04,380.4596252441406
2016-05-05,389.7768249511719
2016-05-06,397.30035400390625
2016-05-09,401.9339904785156
2016-05-10,387.5845642089844
2016-05-11,378.5165100097656
2016-05-12,385.69122314453125
2016-05-13,388.5810546875
2016-05-16,391.3214111328125
2016-05-17,388.3319091796875
2016-05-18,383.49896240234375
2016-05-19,385.541748046875
2016-05-20,383.1003723144531
2016-05-23,380.40985107421875
2016-05-24,387.7340393066406
2016-05-25,395.6063232421875
2016-05-26,397.8484191894531
2016-05-27,402.4820556640625
2016-05-30,419.77117919921875
2016-05-31,458.0363464355469
2016-06-01,447.623046875
2016-06-02,451.858154296875
2016-06-03,452.35638427734375
2016-06-06,458.88336181640625
2016-06-07,461.4244079589844
2016-06-08,464.5135192871094
2016-06-09,465.510009765625
2016-06-10,455.3458557128906
2016-06-13,442.6904296875
2016-06-14,446.82586669921875
2016-06-15,450.51287841796875
2016-06-16,452.7549743652344
2016-06-17,462.7696533203125
2016-06-20,480.3576965332031
2016-06-21,483.19769287109375
2016-06-22,471.0405578613281
2016-06-23,486.2370300292969
2016-06-24,447.82232666015625
2016-06-27,447.3739318847656
2016-06-28,438.85394287109375
2016-06-29,445.6799011230469
2016-06-30,457.63775634765625
2016-07-01,456.2925109863281
2016-07-04,467.8517761230469
2016-07-05,459.281982421875
2016-07-07,453.5521545410156
2016-07-08,464.6629943847656
2016-07-11,482.8987731933594
2016-07-12,482.59979248046875
2016-07-13,479.41107177734375
2016-07-14,484.3935241699219
2016-07-15,492.2657775878906
2016-07-18,491.11932373046875
2016-07-19,497.6988220214844
2016-07-20,492.3654479980469
2016-07-21,489.5242919921875
2016-07-22,505.6241455078125
2016-07-25,507.41851806640625
2016-07-26,501.6864013671875
2016-07-27,508.5151062011719
2016-07-28,505.27520751953125
2016-07-29,501.6365661621094
2016-08-01,506.6708679199219
2016-08-02,491.7673034667969
2016-08-03,476.9136047363281
2016-08-04,498.4465026855469
2016-08-05,514.7955932617188
2016-08-08,513.2005004882812
2016-08-09,512.20361328125
2016-08-10,501.8857727050781
2016-08-11,501.6864013671875
2016-08-12,515.1942749023438
2016-08-16,506.02288818359375
2016-08-17,508.8141784667969
2016-08-18,510.45904541015625
2016-08-19,508.4154357910156
2016-08-22,502.3842468261719
2016-08-23,502.4340515136719
2016-08-24,496.8016357421875
2016-08-25,492.31561279296875
2016-08-26,502.1848449707031
2016-08-29,523.6678466796875
2016-08-30,527.3563842773438
2016-08-31,536.0293579101562
2016-09-01,541.9608764648438
2016-09-02,548.1416015625
2016-09-06,586.8709106445312
2016-09-07,585.574951171875
2016-09-08,582.3848876953125
2016-09-09,571.4689331054688
2016-09-12,551.7304077148438
2016-09-14,558.758544921875
2016-09-15,555.8176879882812
2016-09-16,546.9951782226562
2016-09-19,552.7273559570312
2016-09-20,546.7459716796875
2016-09-21,548.1914672851562
2016-09-22,556.7149047851562
2016-09-23,551.3316650390625
2016-09-26,533.6367797851562
2016-09-27,530.2972412109375
2016-09-28,538.3222045898438
2016-09-29,524.664794921875
2016-09-30,533.1881713867188
2016-10-03,539.1196899414062
2016-10-04,548.2413330078125
2016-10-05,557.9111938476562
2016-10-06,549.7366333007812
2016-10-07,563.9423828125
2016-10-10,560.3037109375
2016-10-13,543.1571044921875
2016-10-14,554.3721923828125
2016-10-17,545.8487548828125
2016-10-18,552.5279541015625
2016-10-19,548.7896118164062
2016-10-20,545.15087890625
2016-10-21,542.8082275390625
2016-10-24,558.0606689453125
2016-10-25,552.079345703125
2016-10-26,528.4031372070312
2016-10-27,520.3781127929688
2016-10-28,535.33154296875
2016-11-01,528.951416015625
2016-11-02,511.7051696777344
2016-11-03,508.61480712890625
2016-11-04,510.708251953125
2016-11-07,504.7767639160156
2016-11-08,538.5216064453125
2016-11-09,531.8424072265625
2016-11-10,532.0418090820312
2016-11-11,505.72381591796875
2016-11-15,455.9788513183594
2016-11-16,457.0256042480469
2016-11-17,471.380859375
2016-11-18,469.78582763671875
2016-11-21,455.5302734375
2016-11-22,463.40570068359375
2016-11-23,470.0350341796875
2016-11-24,451.5426940917969
2016-11-25,450.9445495605469
2016-11-28,453.2872619628906
2016-11-29,458.4212341308594
2016-11-30,457.8729248046875
2016-12-01,446.8074645996094
2016-12-02,431.5549621582031
2016-12-05,437.9350891113281
2016-12-06,439.7294921875
2016-12-07,443.96630859375
2016-12-08,460.1159362792969
2016-12-09,462.6580505371094
2016-12-12,452.9881591796875
2016-12-13,469.18768310546875
2016-12-14,470.8824157714844
2016-12-15,461.7608337402344
2016-12-16,471.6799011230469
2016-12-19,470.3341064453125
2016-12-20,471.6799011230469
2016-12-21,467.04437255859375
2016-12-22,468.1409606933594
2016-12-23,464.2032165527344
2016-12-26,456.4274597167969
2016-12-27,465.49920654296875
2016-12-28,461.9103698730469
2016-12-29,469.4368896484375
2016-12-30,470.5334777832031
2017-01-02,485.5367126464844
2017-01-03,479.605224609375
2017-01-04,485.1379699707031
2017-01-05,500.5898132324219
2017-01-06,496.2034912109375
2017-01-09,498.59600830078125
2017-01-10,514.64599609375
2017-01-11,517.6366577148438
2017-01-12,516.6397705078125
2017-01-13,513.2503051757812
2017-01-16,524.7644653320312
2017-01-17,522.0728759765625
2017-01-18,520.8267822265625
2017-01-19,529.7987670898438
2017-01-20,521.5744018554688
2017-01-23,531.044921875
2017-01-24,539.8673706054688
2017-01-25,547.194580078125
2017-01-27,540.2661743164062
2017-01-30,530.6461181640625
2017-01-31,521.92333984375
2017-02-01,540.5652465820312
2017-02-02,529.8486328125
2017-02-03,520.9762573242188
2017-02-06,524.2161254882812
2017-02-07,505.225341796875
2017-02-08,511.4559326171875
2017-02-09,511.25653076171875
2017-02-10,507.966796875
2017-02-13,503.7300109863281
2017-02-14,480.55224609375
2017-02-15,435.0939636230469
2017-02-16,444.6142578125
2017-02-17,451.5426940917969
2017-02-20,454.034912109375
2017-02-21,457.2249755859375
2017-02-22,458.62060546875
2017-02-23,460.9134826660156
2017-02-27,456.3775939941406
2017-02-28,455.33087158203125
2017-03-01,448.0535583496094
2017-03-02,460.2655029296875
2017-03-03,458.52093505859375
2017-03-06,469.33721923828125
2017-03-07,466.0972900390625
2017-03-08,461.362060546875
2017-03-09,466.14715576171875
2017-03-10,467.64251708984375
2017-03-14,468.29046630859375
2017-03-15,471.97900390625
2017-03-16,479.4556884765625
2017-03-17,475.0195007324219
2017-03-20,474.52105712890625
2017-03-21,472.2780456542969
2017-03-22,458.4710693359375
2017-03-23,471.4306945800781
2017-03-24,468.9384460449219
2017-03-27,463.3060302734375
2017-03-28,470.9322509765625
2017-03-29,467.5926513671875
2017-03-30,466.9446716308594
2017-03-31,464.4026184082031
2017-04-03,468.9384460449219
2017-04-05,472.0288391113281
2017-04-06,471.7297668457031
2017-04-07,466.844970703125
2017-04-10,473.4244689941406
2017-04-11,470.78271484375
2017-04-12,463.10662841796875
2017-04-13,451.9414367675781
2017-04-17,447.8043518066406
2017-04-18,442.3214416503906
2017-04-19,441.6734313964844
2017-04-20,442.5706481933594
2017-04-21,439.2310485839844
2017-04-24,442.470947265625
2017-04-25,444.2653503417969
2017-04-26,449.39935302734375
2017-04-27,453.93524169921875
2017-04-28,457.47418212890625
2017-05-02,449.84796142578125
2017-05-03,445.21240234375
2017-05-04,435.143798828125
2017-05-05,418.2962951660156
2017-05-08,421.3368225097656
2017-05-09,425.4739074707031
2017-05-10,430.9568176269531
2017-05-11,426.1219177246094
2017-05-12,429.5113525390625
2017-05-15,430.5580749511719
2017-05-16,435.8914489746094
2017-05-17,447.70465087890625
2017-05-18,436.58929443359375
2017-05-19,441.9725036621094
2017-05-22,448.2529296875
2017-05-23,449.10028076171875
2017-05-24,468.0910949707031
2017-05-25,474.52105712890625
2017-05-26,479.605224609375
2017-05-29,480.00396728515625
2017-05-30,479.8045959472656
2017-05-31,474.67059326171875
2017-06-01,475.1690368652344
2017-06-02,477.26251220703125
2017-06-05,476.66436767578125
2017-06-06,459.5676574707031
2017-06-07,456.5769958496094
2017-06-08,459.3682861328125
2017-06-09,465.6487121582031
2017-06-12,454.8324279785156
2017-06-13,448.1532287597656
2017-06-14,450.5458068847656
2017-06-15,446.9071044921875
2017-06-16,454.333984375
2017-06-19,450.9445495605469
2017-06-20,465.9477844238281
2017-06-21,455.879150390625
2017-06-22,451.29345703125
2017-06-23,441.77313232421875
2017-06-27,440.9257507324219
2017-06-28,441.1251525878906
2017-06-29,434.24658203125
2017-06-30,431.2060546875
2017-07-03,428.9132080078125
2017-07-04,425.5736083984375
2017-07-05,430.4085388183594
2017-07-06,435.741943359375
2017-07-07,435.4927062988281
2017-07-10,445.56134033203125
2017-07-11,455.5302734375
2017-07-12,459.5676574707031
2017-07-13,457.62371826171875
2017-07-14,449.8977966308594
2017-07-17,452.73895263671875
2017-07-18,454.73272705078125
2017-07-19,459.1689147949219
2017-07-20,458.7203063964844
2017-07-21,463.156494140625
2017-07-24,462.558349609375
2017-07-25,454.6828918457031
2017-07-26,455.879150390625
2017-07-27,444.0161437988281
2017-07-28,444.4647521972656
2017-07-31,443.2186279296875
2017-08-01,445.511474609375
2017-08-02,438.9818420410156
2017-08-03,430.1094970703125
2017-08-04,434.24658203125
2017-08-07,428.6639709472656
2017-08-08,428.6639709472656
2017-08-09,414.75732421875
2017-08-10,379.01873779296875
2017-08-11,373.33642578125
2017-08-14,374.2336120605469
2017-08-16,388.04058837890625
2017-08-17,384.10284423828125
2017-08-18,379.21807861328125
2017-08-21,373.1868896484375
2017-08-22,372.4392395019531
2017-08-23,378.7695007324219
2017-08-24,382.9564208984375
2017-08-28,378.1214904785156
2017-08-29,374.93145751953125
2017-08-30,377.3240051269531
2017-08-31,375.3800354003906
2017-09-01,389.6356201171875
2017-09-04,382.2087707519531
2017-09-05,386.9440002441406
2017-09-06,381.5109558105469
2017-09-07,376.9750671386719
2017-09-08,373.88470458984375
2017-09-11,374.1339416503906
2017-09-12,387.043701171875
2017-09-13,388.4393615722656
2017-09-14,403.1435241699219
2017-09-15,400.50177001953125
2017-09-18,403.69183349609375
2017-09-19,422.3337097167969
2017-09-20,413.5111999511719
2017-09-21,412.3647766113281
2017-09-22,410.5205078125
2017-09-25,406.9317321777344
2017-09-26,409.97222900390625
2017-09-27,403.6419677734375
2017-09-28,400.15283203125
2017-09-29,400.2525329589844
2017-10-03,414.7074890136719
2017-10-04,422.2340087890625
2017-10-05,421.98480224609375
2017-10-06,423.5299987792969
2017-10-09,424.27764892578125
2017-10-10,422.28387451171875
2017-10-11,414.20904541015625
2017-10-12,418.8445739746094
2017-10-13,423.4801330566406
2017-10-16,435.69207763671875
2017-10-17,430.9568176269531
2017-10-18,431.85406494140625
2017-10-19,425.62347412109375
2017-10-23,421.4365234375
2017-10-24,414.75732421875
2017-10-25,420.6390075683594
2017-10-26,418.096923828125
2017-10-27,428.5643005371094
2017-10-30,435.1936340332031
2017-10-31,427.0689392089844
2017-11-01,436.389892578125
2017-11-02,433.54876708984375
2017-11-03,446.3089904785156
2017-11-06,461.4617614746094
2017-11-07,450.44610595703125
2017-11-08,436.8385314941406
2017-11-09,438.7824401855469
2017-11-10,421.23712158203125
2017-11-13,416.80096435546875
2017-11-14,413.01275634765625
2017-11-15,407.38031005859375
2017-11-16,412.1654052734375
2017-11-17,420.48944091796875
2017-11-20,421.68572998046875
2017-11-21,422.9318542480469
2017-11-22,427.2683410644531
2017-11-23,424.9256286621094
2017-11-24,424.177978515625
2017-11-27,420.0906982421875
2017-11-28,414.65765380859375
2017-11-29,412.66387939453125
2017-11-30,402.894287109375
2017-12-01,397.6606140136719
2017-12-04,402.3958435058594
2017-12-05,401.0002136230469
2017-12-06,395.81634521484375
2017-12-07,400.7509765625
2017-12-08,409.87255859375
2017-12-11,408.8756408691406
2017-12-12,405.5859069824219
2017-12-13,400.7011413574219
2017-12-14,401.14971923828125
2017-12-15,403.84136962890625
2017-12-18,404.5391540527344
2017-12-19,418.79473876953125
2017-12-20,421.2869873046875
2017-12-21,419.4925537109375
2017-12-22,420.6888427734375
2017-12-26,422.88201904296875
2017-12-27,421.137451171875
2017-12-28,417.2994079589844
2017-12-29,430.50823974609375
2018-01-01,423.1312561035156
2018-01-02,437.9350891113281
2018-01-03,432.5518493652344
2018-01-04,428.6141662597656
2018-01-05,430.259033203125
2018-01-08,432.20294189453125
2018-01-09,436.1905212402344
2018-01-10,431.9537048339844
2018-01-11,433.39923095703125
2018-01-12,435.741943359375
2018-01-15,431.0066833496094
2018-01-16,420.5891418457031
2018-01-17,421.6358947753906
2018-01-18,417.6483154296875
2018-01-19,416.7510986328125
2018-01-22,420.5891418457031
2018-01-23,416.7012634277344
2018-01-24,402.34600830078125
2018-01-25,399.0562438964844
2018-01-29,398.009521484375
2018-01-30,394.6200866699219
2018-01-31,398.2587585449219
2018-02-01,392.4269104003906
2018-02-02,382.55767822265625
2018-02-05,394.5702209472656
2018-02-06,374.2834777832031
2018-02-07,376.62615966796875
2018-02-08,373.6853332519531
2018-02-09,367.6042785644531
2018-02-12,370.6448059082031
2018-02-14,375.67913818359375
2018-02-15,374.63238525390625
2018-02-16,369.59808349609375
2018-02-19,367.6042785644531
2018-02-20,368.1525573730469
2018-02-21,363.3176574707031
2018-02-22,357.3861389160156
2018-02-23,359.08087158203125
2018-02-26,370.8940124511719
2018-02-27,371.3924560546875
2018-02-28,368.7507019042969
2018-03-01,369.59808349609375
2018-03-05,350.9561767578125
2018-03-06,345.4234313964844
2018-03-07,346.7193603515625
2018-03-08,344.0776062011719
2018-03-09,340.43896484375
2018-03-12,351.5044860839844
2018-03-13,352.0527648925781
2018-03-14,352.949951171875
2018-03-15,352.0029296875
2018-03-16,338.69439697265625
2018-03-19,334.656982421875
2018-03-20,337.7473449707031
2018-03-21,332.812744140625
2018-03-22,337.14923095703125
2018-03-23,329.8220520019531
2018-03-26,331.3173828125
2018-03-27,330.12109375
2018-03-28,325.83447265625
2018-04-02,338.09625244140625
2018-04-03,342.03399658203125
2018-04-04,354.4951477050781
2018-04-05,361.07464599609375
2018-04-06,362.96875
2018-04-09,357.1867370605469
2018-04-10,352.1524353027344
2018-04-11,354.69451904296875
2018-04-12,357.28643798828125
2018-04-13,355.9406433105469
2018-04-16,338.09625244140625
2018-04-17,335.4046630859375
2018-04-18,333.759765625
2018-04-19,333.21148681640625
2018-04-20,334.9560546875
2018-04-23,333.0120849609375
2018-04-24,330.5198669433594
2018-04-25,327.57904052734375
2018-04-26,329.2239074707031
2018-04-27,335.8532409667969
2018-04-30,339.3423767089844
2018-05-02,335.0058898925781
2018-05-03,332.46380615234375
2018-05-04,333.36102294921875
2018-05-07,334.1086730957031
2018-05-08,331.1180114746094
2018-05-09,340.8875732421875
2018-05-10,332.5635070800781
2018-05-11,329.7721862792969
2018-05-14,322.5945739746094
2018-05-15,309.13653564453125
2018-05-16,309.2860412597656
2018-05-17,313.9216003417969
2018-05-18,303.65362548828125
2018-05-21,294.9806213378906
2018-05-22,306.7439880371094
2018-05-23,308.4885559082031
2018-05-24,287.7531433105469
2018-05-25,293.2360534667969
2018-05-28,295.37939453125
2018-05-29,293.7345275878906
2018-05-30,288.00238037109375
2018-05-31,281.6222839355469
2018-06-01,286.30767822265625
2018-06-04,285.7593688964844
2018-06-05,284.0646667480469
2018-06-06,294.7314147949219
2018-06-07,304.45111083984375
2018-06-08,308.98699951171875
2018-06-11,308.78759765625
2018-06-12,306.8436584472656
2018-06-13,307.4418029785156
2018-06-14,304.9495544433594
2018-06-15,302.00872802734375
2018-06-18,307.8405456542969
2018-06-19,304.1022033691406
2018-06-20,304.6505126953125
2018-06-21,306.046142578125
2018-06-22,307.04302978515625
2018-06-25,288.5008239746094
2018-06-26,275.9898376464844
2018-06-27,270.20782470703125
2018-06-28,262.5317687988281
2018-06-29,268.4632568359375
2018-07-02,265.8713684082031
2018-07-03,268.6128234863281
2018-07-04,266.2202453613281
2018-07-05,260.7373352050781
2018-07-06,270.00848388671875
2018-07-09,272.6502380371094
2018-07-10,274.59417724609375
2018-07-11,266.9679260253906
2018-07-12,265.2732238769531
2018-07-13,262.781005859375
2018-07-16,251.3167266845703
2018-07-17,257.1485595703125
2018-07-18,251.0675048828125
2018-07-19,251.71548461914062
2018-07-20,252.6126708984375
2018-07-23,257.9460754394531
2018-07-24,257.9958801269531
2018-07-25,257.0488586425781
2018-07-26,257.4476013183594
2018-07-27,267.3168640136719
2018-07-30,266.66888427734375
2018-07-31,263.2794494628906
2018-08-01,264.2264709472656
2018-08-02,260.03955078125
2018-08-03,257.6470031738281
2018-08-06,253.2606658935547
2018-08-07,250.8182830810547
2018-08-08,254.35723876953125
2018-08-09,257.0488586425781
2018-08-10,249.32293701171875
2018-08-13,247.92727661132812
2018-08-14,248.0269775390625
2018-08-16,250.5192108154297
