Date,M&M.NS_open,M&M.NS_high,M&M.NS_low,M&M.NS_close
2017-10-30,654.8815761246362,657.0755352869556,646.4124894425053,648.6300048828125
2017-10-31,650.1635000520124,650.1635000520124,633.2252667247268,634.4992065429688
2017-11-01,635.6550989399877,643.1805528574093,630.347160648598,637.3064575195312
2017-11-02,633.6498758545767,636.6695144811121,628.0116889025836,630.0404663085938
2017-11-03,631.7625438196418,633.6261966951512,622.8451969174151,627.8700561523438
2017-11-06,635.9381191616319,650.021835951321,633.7913877619235,644.5723876953125
2017-11-07,651.1070512681787,652.0506846758137,636.008916746018,638.7218627929688
2017-11-08,642.1425494157056,648.7479834287988,638.8398324091589,644.9734497070312
2017-11-09,647.8042896329462,651.1306202032165,632.2343394815352,642.2840576171875
2017-11-10,642.6615075214482,666.2759560993277,635.6314272603216,657.217041015625
2017-11-13,664.3179073659991,675.5235538858445,664.3179073659991,665.8276977539062
2017-11-14,669.5079702625237,678.5668288518272,667.6443171323489,674.5092163085938
2017-11-15,674.2260044396419,674.2260044396419,663.8460379612148,667.738525390625
2017-11-16,667.6442275382306,672.8105972350354,664.3178968491794,667.1251831054688
2017-11-17,672.3388381077538,672.3388381077538,666.2052206372971,668.4463500976562
2017-11-20,669.8617169640281,670.0032850028947,660.5905078832822,664.31787109375
2017-11-21,669.9796739136432,670.9233072571835,664.4122141488318,668.0924072265625
2017-11-22,671.8670440385624,680.2654051269714,669.7910388441989,674.4620361328125
2017-11-23,676.7738864676462,676.7738864676462,666.4647030844693,669.3427734375
2017-11-24,672.3388037279411,679.3688841420238,670.0033340792322,676.63232421875
2017-11-27,677.0568832728014,681.3032330633625,672.3623307089365,675.1696166992188
2017-11-28,675.9481881053657,680.1001403938084,673.1880720055581,677.0569458007812
2017-11-29,678.9206110919599,680.8786618976515,674.6978747042878,676.3020629882812
2017-11-30,674.6978674168307,674.6978674168307,660.8028889194924,663.6337890625
2017-12-01,667.148799845485,673.2588029447594,663.3742663244356,664.9784545898438
2017-12-04,669.9797150681991,669.9797150681991,657.1227099727001,661.0151977539062
2017-12-05,660.5434125204645,664.9548873636918,652.5225282255732,654.9759521484375
2017-12-06,654.4098315055592,656.9576534716244,643.2985240177719,645.185791015625
2017-12-07,649.5972185045586,652.2865505030672,645.4923788920663,650.8947143554688
2017-12-08,654.268223775992,657.5473845428445,650.8239962706167,654.952392578125
2017-12-11,658.5853468517599,673.6834816569776,657.0047723833014,669.154052734375
2017-12-12,669.8853666871589,673.9901488962751,665.7805268832315,669.5786743164062
2017-12-13,670.8289580662694,675.6414650165929,665.2614983752765,666.4410400390625
2017-12-14,668.5643070782961,677.528824957257,666.6770401564096,675.4528198242188
2017-12-15,680.5956286830832,703.0069232151085,679.8879035925983,699.8929443359375
2017-12-18,700.1760070309679,726.1259264290159,686.4933222574516,717.8455200195312
2017-12-19,724.2386718471183,736.4822928055654,718.1050544308235,734.2883911132812
2017-12-20,736.0341174547997,741.4128398320867,723.3422355771605,727.4234619140625
2017-12-21,723.7668437333087,723.7668437333087,697.2979374338631,700.36474609375
2017-12-22,704.8942385578101,710.9335161161796,701.1197044825341,704.1393432617188
2017-12-26,705.8378513451727,707.6779481717874,695.1748044146703,699.7514038085938
2017-12-27,702.8181674518901,712.3488996559396,697.7697516371115,704.6582641601562
2017-12-28,704.894126488411,711.4523899204847,703.3371083919784,707.6778564453125
2017-12-29,708.668721216328,710.5559881170373,701.9689467567362,708.7630615234375
2018-01-01,708.6686232505209,716.1233495157129,701.119556691261,702.6765747070312
2018-01-02,711.4996437116444,715.2741776305389,704.2336543988087,710.461669921875
2018-01-03,713.2925103534631,716.2177508565862,707.7250502535437,712.348876953125
2018-01-04,718.1050077569548,718.1050077569548,708.196857190006,713.3868408203125
2018-01-05,713.3867923904041,715.7458756985735,711.1220493766388,713.717041015625
2018-01-08,714.3776877625427,717.161417943259,713.9058710402117,717.0670776367188
2018-01-09,717.1614141904315,722.8232148287769,714.5192520781665,719.4733276367188
2018-01-10,719.0958414840217,721.8795716124704,711.6883421204336,717.0198364257812
2018-01-11,717.4444776988367,725.6069298196687,712.9150488018512,723.4365844726562
2018-01-12,723.8611710562574,726.125914294712,718.8127553138361,724.2386474609375
2018-01-15,726.5977234176503,731.9292752053282,713.0566070646099,716.406494140625
2018-01-16,716.2177634943725,719.5676506057196,699.2323619885772,704.611083984375
2018-01-17,704.9413465626457,711.4996104591831,697.2035408715803,703.337158203125
2018-01-18,707.7250048876358,721.8795049853885,703.0068381883849,716.45361328125
2018-01-19,717.1614363085326,724.9935825808336,706.1209132042933,722.257080078125
2018-01-22,719.1429579028115,725.6540511001515,713.3868174664689,716.7838745117188
2018-01-23,719.001459009719,729.428596246939,718.482472174301,725.7012329101562
2018-01-24,725.7013019367108,727.5413987053179,709.9898393620264,712.8207397460938
2018-01-25,713.8586762668037,719.0486600334493,706.1680409201219,715.0853881835938
2018-01-29,714.6136307631853,728.4850545910721,714.6136307631853,721.2662353515625
2018-01-30,720.9359851428194,725.3239039018381,710.650357081258,721.7852783203125
2018-01-31,721.6907871021339,727.6828935356463,714.0002097228771,720.0394287109375
2018-02-01,725.5597978554514,757.3130295524435,719.992337346562,753.7272338867188
2018-02-02,753.7271697611749,754.9067114978902,722.3985297150501,726.8336181640625
2018-02-05,719.8979830672422,726.3618491710133,703.0069212502825,717.6332397460938
2018-02-06,701.8745167270902,717.0670491392633,689.5601122826068,709.423583984375
2018-02-07,724.1443304453279,728.4378511112798,701.8273763803169,704.988525390625
2018-02-08,711.4994927395998,717.8218472311804,703.9504265036358,709.8009643554688
2018-02-09,704.8941464594767,710.8390253323413,700.1759794818363,707.772216796875
2018-02-12,726.597701576376,726.597701576376,701.1196003522693,703.9505004882812
2018-02-14,709.4235838492132,711.4524187121469,700.2231581311503,704.8469848632812
2018-02-15,705.9320916040796,708.9517298665977,701.5914011981413,707.1116333007812
2018-02-16,710.2256917247352,711.263665412454,700.1759731158088,701.8273315429688
2018-02-19,702.0633006942164,702.8181959501932,675.6887337257863,683.8040161132812
2018-02-20,685.8327971243724,691.8720743936108,663.3743319706454,669.0361328125
2018-02-21,675.6415003205982,675.6415003205982,661.4869996155578,668.4699096679688
2018-02-22,662.4306661518617,683.6624182721138,660.9208757056804,681.2561645507812
2018-02-23,681.8224092330051,683.1906893978629,673.7543539089421,678.1422729492188
2018-02-26,681.3032280243151,695.4577272214962,678.7082365048319,693.9479370117188
2018-02-27,700.0816402765367,700.1759805783126,689.7960132112487,698.0999755859375
2018-02-28,692.626900754746,693.5233639844943,684.2285406368254,687.2953491210938
2018-03-01,686.965146346485,694.9860306101458,686.4933296250931,691.2586669921875
2018-03-05,686.0214968204116,701.1196315509845,681.4448977681319,697.9112548828125
2018-03-06,701.1196250869659,701.1196250869659,675.641522964021,679.3217163085938
2018-03-07,680.3596585032072,684.8890871518116,662.8552710412614,667.9036865234375
2018-03-08,670.4986313864549,688.0974155111214,667.2430849747716,685.691162109375
2018-03-09,685.9271602402649,698.0056565713365,682.6716134023476,687.4369506835938
2018-03-12,693.6176262962073,697.5808975646053,689.9846612304784,695.5520629882812
2018-03-13,695.4106520575308,699.2323558437873,689.2770349010063,691.6832885742188
2018-03-14,689.7488615401976,692.9100104669362,682.3413046183506,687.1538696289062
2018-03-15,689.7960503769918,696.30714420507,688.6636787206111,693.4290161132812
2018-03-16,697.345101466261,709.6123359981437,694.0895546292217,698.9964599609375
2018-03-19,699.9400236325295,706.7813652858301,697.3450319709326,700.8364868164062
2018-03-20,698.666132822123,702.0631897345286,690.786760047116,699.1851196289062
2018-03-21,701.1196426673383,708.4328017934108,697.8169256426604,703.337158203125
2018-03-22,704.9413533026717,706.6871097321529,685.077880811869,689.6544799804688
2018-03-23,684.1342014721389,695.7408805436696,680.5484061420058,691.5889282226562
2018-03-26,692.9570738585978,707.7249576801113,686.068562456139,704.4222412109375
2018-03-27,706.7814104897217,709.612310665248,699.7985003521657,702.9125366210938
2018-03-28,702.0632396557845,703.9505064290528,693.5705391760774,697.250732421875
2018-04-02,706.6871327766181,709.4708054532407,695.6466095952931,705.885009765625
2018-04-03,705.8378612633842,727.9189083034014,703.0541309065502,726.692138671875
2018-04-04,729.4286657499225,742.4036258457329,706.8758029818239,713.9058837890625
2018-04-05,726.5977248841427,736.9776923824876,723.3893482558202,730.9384155273438
2018-04-06,730.9384603410531,730.9384603410531,720.9831387853349,728.4378662109375
2018-04-09,728.4850367992613,743.7719104894006,726.5977698645481,741.8846435546875
2018-04-10,732.7313134379858,740.7521971008614,725.0879061618756,733.769287109375
2018-04-11,737.4494830809618,746.0365237615747,730.3250626136652,744.5267333984375
2018-04-12,744.9513762708309,749.8110535746987,736.6474141248156,743.4415283203125
2018-04-13,750.1886002619193,750.6604169916438,739.0065668053755,745.0929565429688
2018-04-16,739.0537143069622,759.6249115734672,739.0537143069622,756.2750244140625
2018-04-17,770.0048604905286,772.6470225124649,761.0403431196216,763.7296752929688
2018-04-18,767.1739741288308,767.1739741288308,750.8491274037236,753.3025512695312
2018-04-19,756.2278292964066,759.1530697965418,748.9618406022629,756.6996459960938
2018-04-20,747.2632849505818,759.1058721650506,747.2632849505818,754.4348754882812
2018-04-23,758.5869484379771,786.8015538480762,754.9539251227973,777.8370361328125
2018-04-24,777.4595581007677,796.4265658369219,775.760971955599,791.2837524414062
2018-04-25,794.5392813084234,813.8837649982365,791.2837347294686,805.7213134765625
2018-04-26,810.5810570180648,819.7814822868962,803.0319901308186,809.7789916992188
2018-04-27,811.4304087182729,817.9414448221527,803.2207863661679,814.0725708007812
2018-04-30,815.6767097535414,829.4065637964862,815.3935736661075,824.0750122070312
2018-05-02,829.9255754374427,830.2086539385273,812.4683575345517,814.4971923828125
2018-05-03,814.3556730524874,826.1510912600843,803.5982286092328,816.3372802734375
2018-05-04,816.1957147667857,819.5456017928605,804.3058994584998,806.14599609375
2018-05-07,813.4120362489291,837.8521657124321,810.1093191643918,835.6817626953125
2018-05-08,836.0592246284936,836.5310413466811,811.0529385645488,816.5260009765625
2018-05-09,816.2429063748637,819.6871913876654,805.6270304249015,811.6190795898438
2018-05-10,811.5247629569834,823.5560893845433,804.1172634493136,808.2220458984375
2018-05-11,809.590277640257,823.60321042948,801.0031792431653,820.1117553710938
2018-05-14,822.8483337435033,824.7356005640158,802.0883987178644,804.5890502929688
2018-05-15,805.7686110696739,816.2429191327582,789.9155233274292,799.3046875
2018-05-16,797.8420807043476,809.4015904484378,787.1790342552927,805.013671875
2018-05-17,806.8538075456586,811.0529881130259,798.3139359437113,801.1448364257812
2018-05-18,800.4370732284618,805.6742273521961,781.375666036979,788.8775634765625
2018-05-21,786.990280560715,799.4934235072731,775.2892029916709,779.39404296875
2018-05-22,775.8554730368569,789.8212372786144,766.4663082193005,783.404541015625
2018-05-23,781.4228512923873,788.4057619888627,774.298430132696,784.914306640625
2018-05-24,789.8211806366262,800.012410158136,785.0086731832175,795.5301513671875
2018-05-25,797.3702145452959,812.4211786346694,796.4265811553015,809.3543701171875
2018-05-28,813.7894457700888,815.9126208641837,797.4173721542936,802.0411987304688
2018-05-29,805.8629178094028,826.339773961227,802.0883842365251,821.1969604492188
2018-05-30,829.4537676795146,850.2137027067607,825.7264041897511,847.3356323242188
2018-05-31,849.2699952048766,880.8817116930582,840.7772952528278,870.9263916015625
2018-06-01,870.501869641738,875.2200369568694,846.4863864887561,850.7799072265625
2018-06-04,856.8191415860784,866.5857244021356,854.9318747543911,862.9527587890625
2018-06-05,860.5936539553768,864.2738472240317,847.8546031566952,850.4967651367188
2018-06-06,851.5348347665291,865.4062001849269,846.2976231265225,862.7640380859375
2018-06-07,867.199130333571,875.6446611305377,864.3682300169218,868.4258422851562
2018-06-08,865.3117820845803,865.9251668000993,852.1952554796168,860.2633666992188
2018-06-11,860.7824271891246,868.142756431209,858.7064221221741,865.1702880859375
2018-06-12,868.1426727412701,874.1819491547849,862.5280428496883,865.8779296875
2018-06-13,866.2555416514963,869.4639185473917,863.1887328166735,865.92529296875
2018-06-14,862.5753120398238,872.8609396640614,858.2817913690878,870.0772094726562
2018-06-15,870.5490139252039,872.2947703368121,851.9594237370632,858.1874389648438
2018-06-18,863.4246315016732,869.1336025188684,857.7628306393672,862.3866577148438
2018-06-19,863.4246343197237,863.4718044747668,836.0592633959292,841.1549072265625
2018-06-20,845.4955146180005,857.6211806011042,842.1456276136436,853.4220581054688
2018-06-21,858.5177025748396,858.5177025748396,824.8299768405009,833.7944946289062
2018-06-22,833.0395619096829,861.2542238754698,832.331836852964,857.0078735351562
2018-06-25,860.5937205767876,862.9528042406495,850.2137524557957,854.554443359375
2018-06-26,853.9882464504454,863.4245806653674,840.8717188537785,847.3828125
2018-06-27,849.2701558914359,855.2150354637123,835.634640202882,842.33447265625
2018-06-28,842.3344101003955,865.9724161649367,840.8245620451595,856.583251953125
2018-06-29,857.7627775571483,863.3302377651364,844.4103416452587,847.0997314453125
2018-07-02,855.8755247687837,856.5360796916475,829.1235399487215,836.672607421875
2018-07-03,836.9084847752234,847.8546091678462,829.5009280347329,843.7969970703125
2018-07-04,844.5518726964331,851.8178612207164,835.5873556119458,849.3643798828125
2018-07-05,850.779830349251,864.3681740268995,850.779830349251,860.9238891601562
2018-07-06,863.3773867479473,874.7481576449741,851.9593881052951,872.813720703125
2018-07-09,878.5227137810741,887.0154145587644,875.3143371160213,880.174072265625
2018-07-10,884.5619456135599,884.6562859127998,874.1819785255163,878.0980224609375
2018-07-11,876.5882072050152,886.7322656620098,874.2291238429235,878.5226440429688
2018-07-12,885.6574794692807,885.6574794692807,865.6802430902744,871.19775390625
2018-07-13,873.7662469666699,880.8058676087354,858.0698473205621,862.5409545898438
2018-07-16,860.9236757841697,871.1025640053994,851.4107069909745,856.5001220703125
2018-07-17,859.021127843921,880.2350377717412,857.2136404517848,877.5238647460938
2018-07-18,881.471773460715,884.5159354610907,856.1672965866236,858.4979858398438
2018-07-19,861.8750399770246,877.4763332413671,861.8750399770246,868.5341186523438
2018-07-20,868.5339753312637,870.6268398963789,859.9723041615141,865.4422607421875
2018-07-23,865.680248999832,868.5341399306006,859.9724671382946,866.060791015625
2018-07-24,869.3426890356026,879.8545667166821,866.8217869715771,875.57373046875
2018-07-25,879.8545708774463,879.9496773472716,864.4435486995015,865.7753295898438
2018-07-26,869.8658202208552,872.2440622292647,861.87490384758,869.104736328125
2018-07-27,870.4366779271619,871.2928683763749,858.8308439422885,865.5374755859375
2018-07-30,871.3880395815196,889.4626823239311,867.6304048725589,887.7979125976562
2018-07-31,889.462650325848,895.9314579884335,879.5215855626358,890.3663940429688
2018-08-01,893.7435295184987,897.4536110352976,880.9961265217363,884.4683837890625
2018-08-02,880.6631842034075,880.6631842034075,865.7278099206351,866.9169311523438
2018-08-03,869.5329289938163,879.9496417710769,869.5329289938163,875.8115234375
2018-08-06,877.0482538897385,890.2236937110183,875.7164149055217,886.9893188476562
2018-08-07,895.1228373683989,898.0242813258494,878.3324237139262,881.8522338867188
2018-08-08,891.2700550549574,893.2202020135338,878.9983022850477,883.0888671875
2018-08-09,883.7549072245362,894.2191741561506,882.3279617338615,887.7503662109375
2018-08-10,886.6087298435424,906.3005877090164,883.8975568453309,899.8793334960938
2018-08-13,898.0243214706653,919.3333963916026,892.8872947118057,908.012939453125
2018-08-14,912.1986267211431,915.052517440184,901.8294672169388,904.16015625
2018-08-16,898.975597807675,918.2393606178395,898.0243008787779,904.9212036132812
2018-08-17,908.060411208455,921.6163915397093,903.8747398384415,914.6719360351562
2018-08-20,920.5224657524786,934.4113772258506,915.2427215232508,922.3298950195312
2018-08-21,925.6118851598476,929.084142075346,908.9641893835914,911.1521606445312
2018-08-23,913.2450335658513,922.7580026654955,907.8226295665429,916.1940307617188
2018-08-24,919.1431686750766,925.0412216597558,914.339130460259,921.140869140625
2018-08-27,926.848548324737,935.9810333063705,920.6651185396686,928.8938598632812
2018-08-28,934.1736495948336,939.5485008445125,926.658380105248,932.7467041015625
2018-08-29,933.5552293284533,944.6378619102276,927.942612217075,935.9334716796875
2018-08-30,936.9799865675765,943.3060767449658,930.2733543672725,935.077392578125
2018-08-31,934.1735347183692,939.8813159895609,912.4364242689358,918.286865234375
2018-09-03,927.419402904849,927.4669561389721,896.1217105943135,901.6392211914062
2018-09-04,905.8248820155659,909.1544210267093,882.8985928441617,886.370849609375
2018-09-05,884.7061919750658,898.9756466843411,869.8659823024435,884.1354370117188
2018-09-06,889.4626533329164,897.7389484577236,882.3279261671444,889.4151000976562
2018-09-07,894.3142792858167,930.0355277987118,889.5102410869473,926.2778930664062
2018-09-10,923.3763531285963,928.6084860441371,889.0820536594172,891.6981201171875
2018-09-11,897.072980481564,914.1963247537465,890.6992796121849,897.2156982421875
2018-09-12,902.2575134715729,904.6833088385982,867.963273471432,892.4591674804688
2018-09-14,895.3606018947186,908.2982157583486,882.8510251611865,905.5394897460938
2018-09-17,901.4965457327037,909.8203937482602,890.984668360156,904.5406494140625
2018-09-18,903.2089187121086,914.196387090118,894.59969275629,900.4501342773438
2018-09-19,900.8781815756294,918.619892325874,892.5067803076067,902.6856689453125
2018-09-21,916.0989606919361,929.1317404887462,827.6283445503473,913.1499633789062
2018-09-24,908.4885728603655,911.5327346646602,841.897787415103,852.4096069335938
2018-09-25,852.3621308090705,856.1673188930396,823.1097474135584,849.5082397460938
2018-09-26,859.0211027854332,873.1478385597065,842.183136002045,849.841064453125
2018-09-27,844.7516245145341,851.838797841722,824.2987417137881,834.7154541015625
2018-09-28,834.71550335864,838.0450426157048,798.6613264642592,819.0191040039062
2018-10-01,818.5910288327034,822.3486634131281,799.9931849964302,806.3192749023438
2018-10-03,804.3215589039394,804.3215589039394,748.6706881814314,753.046630859375
2018-10-04,742.1543080664994,761.0375285178258,728.1702318674733,755.9956665039062
2018-10-05,752.4758878412462,756.9945483560957,716.2314972524243,732.070556640625
2018-10-08,731.3095385226885,742.9153730554953,716.611988867672,737.1124267578125
2018-10-09,737.778259979255,744.3422314654881,723.2709830251265,727.5518188476562
2018-10-10,730.5960677094857,736.8746044413406,714.3289128644152,726.885986328125
2018-10-11,710.618807604722,719.6561284511006,680.1773058063939,694.5894775390625
2018-10-12,702.5327487565825,738.1112754392833,699.7264113365809,731.0716552734375
2018-10-15,737.2551443102521,737.6832395549441,702.0571567754401,712.5214233398438
2018-10-16,716.897377487291,742.0116408646571,713.5678380731548,739.8236694335938
2018-10-17,750.7635540947953,752.2380527342447,714.6142704983345,722.4149169921875
2018-10-19,711.665232545792,721.0830956747469,696.4444811859029,705.101318359375
2018-10-22,710.6188451607751,712.5214391237223,695.3980934571977,698.01416015625
2018-10-23,694.9223715939319,698.6324526549786,681.318837807684,694.399169921875
2018-10-24,704.7207232134654,712.7116402999047,690.3086101937982,700.392333984375
2018-10-25,692.5442025127768,708.2406027070912,688.7390145868825,698.01416015625
2018-10-26,695.398055826632,705.6720510580709,687.5023029201816,692.7344360351562
2018-10-29,692.544185707138,716.1838918980794,692.544185707138,712.9970703125
2018-10-30,714.4239880026619,725.601726829601,701.1058311024791,709.952880859375
2018-10-31,712.521379914856,731.642424428537,699.345941041319,728.6458740234375
2018-11-01,732.9742794997676,740.7749258843725,714.4239894929597,719.22802734375
2018-11-02,727.7897388782893,757.1372853851815,727.7897388782893,745.3887329101562
2018-11-05,745.8168048054883,746.4351710446997,732.4986475768189,737.6832275390625
2018-11-06,742.0116148706853,743.9142087549691,731.40463074078,740.4895629882812
2018-11-07,749.6219472223347,755.3297285463626,745.4838289874361,754.2833251953125
2018-11-09,761.0375815388243,766.6502569276969,752.4759087465125,756.5189208984375
2018-11-12,759.1349521731063,768.3625440313309,740.2041199903832,742.8677978515625
2018-11-13,737.7308444591195,755.1395684411934,736.1611811395005,751.5722045898438
2018-11-14,754.4735811548524,758.5642044537616,728.2178087918227,732.1181030273438
2018-11-15,736.3038557019019,738.0161786375339,718.2292132492712,729.1691284179688
2018-11-16,730.2630653950994,738.6820194685934,722.7477968979573,730.2154541015625
2018-11-19,737.5404419919424,745.4361942965181,732.5936867205345,743.2957763671875
2018-11-20,742.0116364550693,753.807742105789,735.6854883807813,744.4849853515625
2018-11-21,749.4317205114723,749.4317205114723,727.4567843406284,731.6424560546875
2018-11-22,732.5936981788086,735.3049291025643,706.9086826251099,709.7625732421875
2018-11-26,711.5701430943444,718.2292219735696,703.2462944953129,711.4750366210938
2018-11-27,710.6188515046921,717.1828239604826,702.1522850689695,715.1375122070312
2018-11-28,717.9437814108095,722.224617457043,709.2393915584463,711.9506225585938
2018-11-29,719.1804671083901,742.2969705100771,715.3752794517319,735.5427856445312
2018-11-30,740.1089841370336,757.2323282430318,738.8723097863336,752.3807373046875
2018-12-03,761.0375230881792,761.7985489987564,719.7512142356235,723.9844970703125
2018-12-04,724.8882725187206,724.8882725187206,702.5327942979989,704.2451171875
2018-12-05,704.2450286955141,704.2450286955141,680.2723370671156,683.0786743164062
2018-12-06,682.5555684330762,686.8364047507749,672.0913018787015,676.3245849609375
2018-12-07,691.4025674551468,691.4025674551468,675.0402493484647,685.9801635742188
2018-12-10,675.4208900438607,690.1659939814379,665.9079197615528,675.944091796875
2018-12-11,665.8128011151812,694.35171144052,660.2001255261731,687.1693725585938
2018-12-12,689.6903140505972,716.3266296277237,686.1229503572321,714.2337646484375
2018-12-13,718.2291508307156,727.8372261797207,709.9053030561874,722.224609375
2018-12-14,716.4217232646388,726.7908834392539,714.9947778128602,720.36962890625
2018-12-17,722.9856235108382,725.8395141299599,713.9483032169527,719.5133666992188
2018-12-18,718.7999615745747,734.4012549831787,715.7558577448987,733.4024047851562
2018-12-19,737.2551477672278,748.6707113455591,729.7398785198028,744.5325927734375
2018-12-20,741.7262405775581,758.1836661345928,740.5846726295866,756.7091674804688
2018-12-21,756.2810295567512,774.3556705147112,739.8236049285931,743.1055908203125
2018-12-24,744.7703384393016,753.9027651134464,737.2550699847584,750.2402954101562
2018-12-26,747.3865226546944,754.8541809933722,734.4012951819575,749.336669921875
2018-12-27,755.8054603315605,762.9401877733311,749.7171363562254,756.8994750976562
2018-12-28,760.4191532268541,767.6965977314868,758.1836287385315,764.4146118164062
2018-12-31,769.5041081425924,770.5505115381771,762.1791101858292,764.7000122070312
2019-01-01,765.7940580554965,766.6026372520222,733.735338670972,735.6854858398438
2019-01-02,735.1622774995885,735.1622774995885,699.2983705719549,705.5769653320312
2019-01-03,707.1941777003075,708.5735118313602,681.3188889802793,683.3165893554688
2019-01-04,684.9337470758893,692.8294994921702,677.7990205438488,690.260986328125
2019-01-07,698.7751000440542,700.0593856483632,688.3108345369787,694.0186157226562
2019-01-08,684.9338408965232,697.4909729254717,682.5555983934103,688.1682739257812
2019-01-09,693.4954542127495,694.3991978986518,685.0764997014443,690.9269409179688
2019-01-10,692.5442108213532,699.0605719976013,687.5974548458314,697.490966796875
2019-01-11,699.203282029369,699.203282029369,686.1229485220168,692.4490966796875
2019-01-14,689.6902412065948,691.0220800698085,679.5113529307591,689.2621459960938
2019-01-15,692.0684355302014,694.446677576697,688.1205305079989,691.4976806640625
2019-01-16,691.8782446939646,696.8250003361661,689.2621781398016,690.87939453125
2019-01-17,693.4954495100156,703.9597155520049,692.4965993639732,698.8703002929688
2019-01-18,698.7276054462343,701.9620382812195,692.544175309542,699.1557006835938
2019-01-21,702.0571144653658,702.0571144653658,691.9257792226524,694.7321166992188
2019-01-22,692.2587470484972,692.2587470484972,670.8070141452988,673.9938354492188
2019-01-23,673.9939527521124,675.1830740519573,659.8196036329354,661.9600219726562
2019-01-24,664.9565719056387,665.9554220964188,652.6372647191957,663.33935546875
2019-01-25,667.8104809731049,669.2374264452696,647.8332443627983,650.2114868164062
2019-01-28,650.2114502517445,650.2114502517445,634.9906994045932,640.2703857421875
2019-01-29,639.2239208181956,643.9328517707878,629.3779637241297,637.0359497070312
2019-01-30,639.1764022561614,646.8818838237461,637.654292397867,645.59765625
2019-01-31,644.9793571837002,649.7358421186833,639.985048001968,646.9295043945312
2019-02-01,655.443557643731,680.5578187813717,647.4050873054008,654.872802734375
2019-02-04,654.4922958331301,654.8728378348003,637.7018815885508,641.6022338867188
2019-02-05,642.3631753857495,658.8681519281382,639.8898268876995,651.543212890625
2019-02-06,654.3971082452133,664.2430071454424,648.8319869890639,661.2463989257812
2019-02-07,661.1513630023339,674.3744134874032,659.3438756194632,666.7640380859375
2019-02-08,667.8104087449665,672.2815156866814,645.5024853303624,648.8795776367188
2019-02-11,636.7981392269772,640.603326654536,613.7767436777364,616.0122680664062
2019-02-12,615.489167741862,625.7631638752725,612.6352767013279,617.1063842773438
2019-02-14,609.4959051415718,611.1131214036833,601.5049883538163,603.5027465820312
2019-02-15,604.0735630477956,605.8810504772136,588.6625408504425,596.9863891601562
2019-02-18,599.3171312206982,599.3171312206982,585.6184307106284,594.2752685546875
2019-02-19,596.4631657738449,610.732619500492,594.7983961724028,601.7904052734375
2019-02-20,605.9760774552574,606.2614548902145,597.5571237799965,602.694091796875
2019-02-21,602.6941947683083,604.9773307631436,594.5606171383674,603.3125610351562
2019-02-22,604.0735602036418,617.0111754333739,601.4574936043347,615.1085815429688
2019-02-25,618.2478852170982,622.100626091228,611.017993861424,619.0089111328125
2019-02-26,613.3962815395458,624.0508193358404,608.8300676447224,619.5797119140625
2019-02-27,622.6238183421171,629.7585450610873,615.6318093825485,624.1934814453125
2019-02-28,631.4233143468238,631.4233143468238,611.208255318771,614.4426879882812
2019-03-01,618.3429946494424,620.245588479133,609.7813224158348,618.0576171875
2019-03-05,618.200249544275,625.8582358201126,610.7801455491831,624.7642211914062
2019-03-06,627.8560348473769,632.4698021814577,622.1482527124008,626.8096313476562
2019-03-07,629.4731624484826,644.503641667479,622.338435787957,639.0812377929688
2019-03-08,639.2715338016262,646.5965317389479,633.9442942449687,637.5116577148438
2019-03-11,639.2238985845934,650.5442957062392,638.7958034106022,647.8806762695312
2019-03-12,653.4458588689484,659.3438531540808,650.0687084495703,654.3971557617188
2019-03-13,654.8728391464027,655.8241360899259,648.0710427751887,650.8773803710938
2019-03-14,649.735783632114,654.4922681389377,644.1707199841524,652.4945678710938
2019-03-15,654.730161288877,663.0540100520847,653.5410400369901,660.7708740234375
2019-03-18,662.1026726921561,669.9033192415579,648.8320687174958,650.8773803710938
2019-03-19,652.589603306912,660.0097067174254,642.2204449856164,655.8240356445312
2019-03-20,655.4435597474479,660.5329749036291,643.2194178886458,645.550048828125
2019-03-22,645.6451889494049,651.1626991116904,637.3688946747005,645.7402954101562
2019-03-25,639.2715542916276,642.1254451590008,631.0904236968473,632.23193359375
2019-03-26,632.2794693665065,639.6520198932448,628.8072126676029,636.9883422851562
2019-03-27,639.3190661486191,639.8898791226843,626.4765580766374,627.9035034179688
2019-03-28,626.9522934543963,630.472104063567,621.767713049509,624.0032958984375
2019-04-01,645.122030087483,655.4435784534917,626.904670828521,628.712158203125
2019-04-02,632.6124636240132,638.2251387819409,629.2353711074039,636.037109375
2019-04-03,640.0325573283858,643.7901917817361,624.90697111039,626.3814697265625
2019-04-04,628.8072911674601,630.4245076135342,619.4845925629655,621.5298461914062
2019-04-05,625.4776962965979,630.7098291173298,622.1481572288593,626.1436157226562
2019-04-08,628.2365389393344,635.7993033613781,626.2387804752091,634.5150756835938
2019-04-09,635.2760551661761,637.1786489570677,628.2840462096716,635.3236083984375
2019-04-10,639.8423362388535,642.1254722541146,630.8050147774992,637.6068115234375
2019-04-11,636.7030601773517,646.6441252788883,636.7030601773517,639.9850463867188
2019-04-12,641.1741578125043,646.4062911477696,635.0382807431814,645.1696166992188
2019-04-15,646.881863830676,652.5896449821232,640.5081632657162,649.926025390625
2019-04-16,653.7788231683465,661.6270229371918,651.4481340487234,654.58740234375
2019-04-18,656.0142929396624,658.2498754033352,648.0709873654156,651.305419921875
