Date,KMB IB Equity,HCLT IB Equity,NTPC IB Equity,NEST IB Equity,BHARTI IB Equity,RELIANCE IB Equity,TCS IB Equity,ITC IB Equity,MM IB Equity,UTCEM IB Equity,TATA IB Equity,SUNP IB Equity,WPRO IB Equity,HUVR IB Equity,INFO IB Equity,MSIL IB Equity,BAF IB Equity,HDFCB IB Equity,ICICIBC IB Equity,APNT IB Equity,SBIN IB Equity,TTAN IB Equity,TTMT IB Equity,IIB IB Equity,JSTL IB Equity,LT IB Equity,AXSB IB Equity
2020-04-03,1140.0,404.95,79.45,15150.8,416.14,973.04,1654.4,177.8,280.9,3040.7,25.39,375.9,180.0,2153.55,585.45,4011.65,2207.35,813.5,286.5,1521.3,175.55,862.7,65.3,313.25,140.0,774.85,325.6
2020-04-06,1140.0,404.95,79.45,15150.8,416.14,973.04,1654.4,177.8,280.9,3040.7,25.39,375.9,180.0,2153.55,585.45,4011.65,2207.35,813.5,286.5,1521.3,175.55,862.7,65.3,313.25,140.0,774.85,325.6
2020-04-07,1196.95,451.8,81.55,17023.3,461.39,1088.74,1775.05,181.5,321.45,3273.15,27.62,417.1,191.9,2444.6,641.1,4549.6,2253.15,896.35,326.1,1624.05,186.35,946.65,67.35,384.05,158.25,801.65,388.8
2020-04-08,1187.6,462.65,85.15,16848.2,453.09,1075.88,1705.6,178.6,326.55,3259.7,27.47,436.65,193.15,2458.7,631.7,4697.25,2333.0,888.95,319.0,1609.6,182.9,913.8,67.6,398.75,154.65,807.65,391.3
2020-04-09,1276.8,468.9,87.05,16843.8,480.04,1100.29,1765.9,185.35,381.2,3367.0,28.48,455.2,196.65,2372.9,637.6,5315.55,2550.55,924.3,342.65,1652.45,187.7,1015.4,74.6,395.45,166.4,812.35,419.9
2020-04-10,1276.8,468.9,87.05,16843.8,480.04,1100.29,1765.9,185.35,381.2,3367.0,28.48,455.2,196.65,2372.9,637.6,5315.55,2550.55,924.3,342.65,1652.45,187.7,1015.4,74.6,395.45,166.4,812.35,419.9
2020-04-13,1251.25,458.3,88.65,16614.25,502.32,1073.26,1758.4,181.65,362.9,3463.85,28.25,462.1,189.45,2347.3,637.1,5283.0,2288.5,895.45,330.85,1679.35,183.55,967.35,74.3,410.3,167.7,865.7,419.4
2020-04-14,1251.25,458.3,88.65,16614.25,502.32,1073.26,1758.4,181.65,362.9,3463.85,28.25,462.1,189.45,2347.3,637.1,5283.0,2288.5,895.45,330.85,1679.35,183.55,967.35,74.3,410.3,167.7,865.7,419.4
2020-04-15,1173.3,478.65,89.9,17323.2,500.55,1037.89,1734.45,189.45,353.15,3598.15,28.51,448.95,186.55,2489.75,639.15,5095.4,2182.55,863.45,327.3,1718.4,182.3,949.9,72.85,424.1,171.15,879.9,417.1
2020-04-16,1130.35,459.65,95.15,17884.85,491.23,1054.72,1715.6,186.5,356.85,3549.25,28.86,464.1,188.1,2436.6,624.2,5129.75,2221.7,881.05,342.1,1742.35,188.6,986.65,74.65,435.0,171.3,912.0,423.15
2020-04-17,1186.45,455.35,95.4,17322.15,492.99,1105.57,1806.8,188.1,363.2,3534.65,29.33,457.0,187.0,2384.45,629.3,5507.05,2308.2,910.4,375.95,1754.6,193.3,975.05,76.85,474.7,176.95,933.15,480.05
2020-04-20,1177.55,470.2,98.9,16971.15,481.36,1123.08,1818.8,180.75,355.75,3515.85,28.64,473.4,181.15,2337.65,652.9,5323.6,2307.4,946.0,361.5,1731.65,192.55,975.45,80.5,457.0,167.65,916.05,455.55
2020-04-21,1130.45,455.8,97.35,16996.65,491.62,1115.5,1737.25,179.65,332.15,3403.8,26.61,471.95,178.15,2316.35,633.05,5000.55,2098.7,920.75,331.55,1725.6,184.9,936.7,74.75,400.8,159.6,870.65,420.9
2020-04-22,1151.0,462.6,97.6,17638.85,492.01,1230.38,1771.2,182.35,340.35,3438.7,26.86,474.25,178.6,2386.7,642.05,5180.7,2147.5,928.4,336.1,1812.65,188.6,952.2,75.9,415.6,161.1,852.65,431.2
2020-04-23,1249.85,478.5,95.25,17411.95,486.52,1237.74,1876.9,180.75,347.55,3445.7,27.04,477.3,181.15,2315.85,678.45,5160.7,2175.2,954.75,352.8,1820.4,186.8,912.4,75.65,410.1,159.95,840.65,429.7
2020-04-24,1240.2,468.45,93.3,17377.6,485.24,1279.12,1818.3,180.0,334.25,3306.5,26.78,485.25,177.65,2282.9,658.3,5045.5,1976.45,937.65,334.85,1827.4,179.7,905.3,74.15,383.1,153.25,850.6,404.1
2020-04-27,1304.05,483.6,92.3,17953.6,485.44,1290.8,1837.3,179.8,330.5,3361.7,27.17,489.8,182.0,2320.6,664.25,5056.7,2044.55,929.85,347.75,1852.3,180.85,928.0,75.25,407.35,157.2,855.55,427.3
2020-04-28,1326.1,472.1,90.35,17567.1,476.75,1288.82,1859.4,179.65,335.55,3392.05,27.36,473.8,179.75,2290.4,661.05,5053.05,2229.4,931.4,359.7,1824.2,184.3,932.75,76.95,468.9,159.35,857.0,455.55
2020-04-29,1326.9,491.5,90.25,17495.7,487.1,1287.1,1905.2,182.1,348.05,3434.15,28.25,477.85,180.7,2232.1,677.7,5068.6,2292.8,976.75,370.25,1768.0,190.0,925.0,78.15,470.6,164.15,876.65,438.85
2020-04-30,1356.95,542.8,95.35,17906.1,504.87,1323.97,2014.85,182.15,366.6,3532.5,29.85,464.85,190.5,2195.7,716.2,5360.3,2317.05,1001.75,379.9,1760.05,190.4,969.8,93.1,468.0,180.9,897.35,444.6
2020-05-01,1356.95,542.8,95.35,17906.1,504.87,1323.97,2014.85,182.15,366.6,3532.5,29.85,464.85,190.5,2195.7,716.2,5360.3,2317.05,1001.75,379.9,1760.05,190.4,969.8,93.1,468.0,180.9,897.35,444.6
2020-05-04,1277.85,514.35,91.4,17452.75,522.49,1295.41,1929.15,174.05,356.85,3347.4,27.37,465.05,190.15,2082.3,673.75,4891.15,2080.5,923.05,338.25,1676.2,178.8,891.2,83.9,423.15,163.65,850.75,402.8
2020-05-05,1239.45,520.25,92.55,17420.15,518.12,1318.51,1931.5,173.9,368.0,3285.9,27.27,456.35,184.0,2041.85,674.25,4831.8,2002.3,911.65,330.85,1618.55,170.5,887.2,80.95,418.95,164.0,837.15,389.2
2020-05-06,1245.4,519.6,94.75,17310.4,535.99,1319.1,1904.25,163.8,387.4,3328.0,27.76,454.55,187.15,2009.85,666.2,4839.9,2106.25,946.3,341.4,1610.6,171.05,877.0,83.1,425.65,165.7,837.65,388.35
2020-05-07,1199.5,511.8,90.5,17132.85,518.07,1360.25,1891.25,161.05,400.75,3251.85,27.59,452.3,184.1,1992.5,665.05,4749.4,2060.95,924.95,336.75,1593.95,170.7,849.3,82.5,453.65,172.25,822.7,397.4
2020-05-08,1218.65,518.3,87.05,17798.1,520.23,1409.48,1893.5,158.3,386.45,3307.75,27.29,469.0,184.0,2088.35,674.65,4657.5,2024.9,928.95,337.75,1577.9,166.7,833.1,81.05,440.2,168.75,816.05,382.25
2020-05-11,1189.05,527.75,86.65,17567.35,526.22,1422.97,1935.3,158.45,390.25,3360.95,27.62,463.25,184.8,2049.85,682.75,4931.95,2016.45,915.95,320.1,1569.25,165.45,830.0,86.1,433.4,174.6,821.5,379.95
2020-05-12,1159.25,525.95,91.6,17457.25,549.34,1335.88,1948.95,165.0,393.0,3346.8,27.39,463.85,187.0,2011.25,687.75,4950.15,2071.05,901.15,321.4,1523.2,166.7,847.3,86.15,446.25,178.1,814.8,386.7
2020-05-13,1186.5,528.35,93.0,16518.7,545.51,1363.26,1949.45,165.4,413.15,3552.7,27.68,452.4,189.7,1995.1,693.9,5035.25,2161.15,927.45,337.6,1562.9,174.1,860.15,87.25,448.4,182.45,863.5,413.85
2020-05-14,1173.75,516.75,89.35,16248.35,529.7,1307.73,1900.8,163.95,400.25,3611.25,26.86,455.95,186.05,2006.35,658.1,5109.7,2110.05,893.9,327.45,1522.15,167.95,846.45,83.8,428.4,175.2,871.8,401.9
2020-05-15,1177.85,511.25,90.9,16420.65,543.89,1329.1,1893.3,164.6,381.45,3579.9,27.35,448.5,183.5,2032.2,652.3,5100.65,2086.45,888.2,322.65,1553.75,166.4,845.4,84.4,418.8,174.15,864.2,388.65
2020-05-18,1113.45,511.05,88.95,16240.2,528.23,1312.47,1944.85,164.55,377.35,3308.25,26.65,440.65,182.3,2005.85,663.6,4723.35,1940.0,836.4,298.65,1501.15,155.4,816.4,80.65,376.85,163.25,813.45,359.3
2020-05-19,1130.65,518.65,91.05,16153.65,588.11,1282.86,1948.25,170.7,383.45,3439.25,27.2,441.7,184.45,1974.5,668.95,4811.6,1967.25,831.5,300.4,1505.75,152.85,826.65,81.8,367.85,169.4,796.45,354.7
2020-05-20,1163.25,526.8,92.9,16300.2,583.1,1307.0,1952.45,175.75,406.15,3529.55,28.33,455.65,185.0,1992.15,670.2,4892.15,2042.95,858.0,306.1,1500.45,153.45,850.15,83.45,357.35,171.1,835.05,362.9
2020-05-21,1149.8,534.75,90.35,16288.65,583.3,1311.92,1991.55,188.9,408.35,3570.6,28.36,466.25,189.15,1970.9,672.0,5050.75,1988.85,859.8,304.35,1575.0,151.95,849.7,84.05,346.95,169.8,820.4,357.3
2020-05-22,1160.25,530.2,90.9,16219.45,582.07,1304.22,2018.95,186.35,426.55,3638.4,27.45,469.2,188.9,1988.4,692.25,5133.8,1895.95,838.9,291.2,1617.85,150.85,849.45,82.75,338.2,166.3,815.95,337.1
2020-05-25,1160.25,530.2,90.9,16219.45,582.07,1304.22,2018.95,186.35,426.55,3638.4,27.45,469.2,188.9,1988.4,692.25,5133.8,1895.95,838.9,291.2,1617.85,150.85,849.45,82.75,338.2,166.3,815.95,337.1
2020-05-26,1152.45,524.0,93.05,16681.8,548.85,1297.03,1943.35,191.5,429.25,3783.75,28.05,459.05,188.95,1977.45,680.15,5246.75,1829.9,853.35,292.55,1630.5,151.4,893.15,83.1,348.2,176.15,825.8,341.4
2020-05-27,1216.75,531.25,94.8,16735.4,552.62,1318.21,2005.1,192.15,432.4,3729.8,28.8,450.55,201.75,1997.5,705.3,5241.45,1936.85,903.8,318.8,1619.75,158.6,886.85,84.6,368.55,185.2,850.55,387.35
2020-05-28,1228.35,544.25,95.75,16983.35,552.33,1341.62,2005.2,190.55,440.05,3810.6,29.51,459.25,199.3,2009.25,707.25,5470.55,1946.85,945.05,326.75,1643.75,158.3,899.8,86.85,386.8,184.25,903.05,390.85
2020-05-29,1223.7,550.4,97.75,17533.85,542.22,1334.84,1971.55,197.45,436.4,3901.8,29.52,475.45,212.55,2056.9,691.35,5612.0,1952.7,951.25,332.1,1684.4,160.3,890.6,86.9,393.3,183.95,932.3,383.2
2020-06-01,1249.25,559.35,97.95,17184.4,548.75,1385.17,2044.65,200.6,461.4,3817.35,31.51,465.15,214.75,2106.7,699.5,5788.8,2160.05,986.9,339.0,1693.5,170.05,958.35,89.6,410.05,193.95,928.15,396.85
2020-06-02,1343.2,560.5,96.75,17020.9,547.72,1399.43,2046.9,197.2,462.5,3833.3,31.93,473.2,215.9,2107.3,708.05,5687.95,2346.7,1000.9,348.5,1709.85,170.25,975.75,96.5,434.85,192.25,945.4,409.9
2020-06-03,1387.6,563.2,94.7,17425.4,541.53,1405.21,2045.35,196.85,484.8,3855.95,31.72,476.05,211.3,2120.0,701.35,5623.7,2413.1,1022.1,356.65,1716.3,174.85,984.0,98.8,431.35,192.7,961.2,409.6
2020-06-04,1333.8,578.9,95.15,17195.55,562.59,1439.38,2093.9,200.1,478.65,3805.95,32.02,495.0,217.05,2120.3,707.8,5693.3,2313.35,1003.25,347.85,1633.0,174.05,971.45,98.5,414.9,192.05,931.0,394.35
2020-06-05,1339.6,575.9,98.0,17097.8,574.12,1439.97,2048.1,199.95,484.35,3871.3,33.94,494.15,218.8,2087.2,703.75,5747.2,2392.9,1034.75,357.25,1638.4,187.8,991.05,110.7,422.55,197.0,955.3,405.45
2020-06-08,1337.7,578.25,98.6,16828.2,573.97,1430.36,2071.4,197.75,471.05,3779.75,33.36,488.95,226.05,2110.8,720.55,5735.45,2507.4,1015.45,360.1,1634.45,186.8,1019.5,115.5,451.65,194.95,961.25,430.5
2020-06-09,1303.75,572.95,98.05,16559.15,557.14,1400.34,2073.35,198.6,478.95,3794.1,33.24,500.55,218.3,2106.3,717.75,5666.6,2443.55,986.95,348.75,1641.55,184.45,996.5,111.45,463.9,190.05,953.0,419.9
2020-06-10,1334.25,578.75,98.2,16563.05,556.8,1432.13,2108.3,199.25,473.55,3790.5,32.42,499.15,216.95,2119.35,715.85,5663.8,2438.05,991.8,353.4,1636.2,187.8,977.55,111.5,500.7,191.0,946.75,427.8
2020-06-11,1298.65,578.05,98.1,16602.45,541.43,1400.7,2067.8,194.6,474.45,3704.45,31.34,473.6,212.8,2108.05,703.6,5427.25,2337.15,968.65,341.15,1609.55,177.2,951.0,106.05,523.2,184.65,930.1,413.45
2020-06-12,1279.55,571.7,96.95,16486.4,549.58,1447.44,2038.7,194.0,508.7,3791.25,31.75,479.8,208.0,2106.2,692.1,5554.85,2448.95,983.0,344.25,1637.95,179.25,977.7,105.25,528.05,189.0,925.9,407.9
2020-06-15,1249.55,578.7,93.2,16404.75,540.7,1471.31,2030.05,187.2,508.35,3747.65,30.61,485.45,213.75,2082.8,687.25,5476.9,2350.35,950.8,330.9,1618.05,174.05,947.95,100.45,489.65,183.8,899.65,389.35
2020-06-16,1276.85,580.9,92.85,16339.55,534.76,1473.58,2044.95,184.95,506.55,3782.75,30.89,482.8,212.45,2075.85,700.95,5497.9,2365.75,990.35,342.8,1621.05,172.85,957.8,94.75,480.85,190.1,894.9,381.45
2020-06-17,1241.0,575.45,91.5,16201.05,553.12,1471.67,2047.75,181.3,497.2,3807.5,30.83,485.85,217.85,2078.25,703.6,5725.4,2396.7,980.9,342.15,1596.1,173.0,962.85,95.45,490.85,191.9,884.55,389.45
2020-06-18,1303.35,579.35,92.8,16183.75,550.47,1508.89,2036.8,186.65,506.75,3844.15,31.81,484.15,218.2,2065.25,713.85,5716.85,2527.55,1019.75,352.0,1598.9,179.7,976.3,96.4,498.9,193.4,896.6,405.4
2020-06-19,1302.0,569.9,92.95,16096.1,560.92,1602.95,2047.05,184.1,499.9,3831.85,32.07,487.75,222.15,2092.25,705.65,5899.25,2697.8,1033.65,363.9,1622.25,184.45,975.25,102.45,484.25,194.2,897.65,417.0
2020-06-22,1355.85,569.55,95.2,16128.35,569.85,1591.74,2028.3,185.05,498.55,3825.6,32.6,493.1,218.0,2100.65,703.65,5897.7,2841.85,1028.5,367.8,1653.45,187.75,979.55,102.65,489.85,198.05,907.25,430.05
2020-06-23,1389.6,580.95,100.75,16545.15,567.79,1567.01,2035.4,185.9,516.1,3941.55,33.19,500.4,220.65,2155.8,720.45,5885.9,3027.8,1040.85,376.05,1683.65,192.45,998.45,104.35,520.65,201.65,967.85,443.45
2020-06-24,1345.5,559.35,97.0,16706.95,547.18,1573.66,2042.35,191.8,515.25,3820.85,32.61,484.4,218.15,2130.6,714.2,5752.05,2935.45,1032.4,348.4,1746.4,184.6,987.7,104.75,481.95,193.75,955.65,424.4
2020-06-25,1382.45,549.8,96.2,16777.9,548.99,1565.1,2010.9,202.25,507.05,3811.35,32.31,487.65,218.45,2174.05,699.6,5760.6,3004.45,1028.95,351.15,1688.85,185.25,977.3,103.85,475.05,193.55,943.15,421.4
2020-06-26,1340.95,562.75,97.05,16671.65,549.97,1587.55,2115.6,195.1,501.65,3860.55,32.39,479.95,225.35,2154.45,748.15,5755.7,2904.3,1055.6,349.0,1687.35,184.6,966.55,101.55,492.35,192.6,962.5,425.05
2020-06-29,1357.95,553.8,94.9,16720.7,556.8,1569.83,2101.85,197.2,507.5,3808.4,32.13,481.8,219.65,2182.55,731.45,5681.9,2857.75,1076.4,343.15,1691.95,179.3,956.45,99.5,480.05,190.75,937.0,404.75
2020-06-30,1359.8,556.3,95.85,17178.0,549.34,1551.8,2082.2,194.6,510.7,3894.75,32.67,472.95,219.7,2180.75,735.9,5839.1,2828.9,1065.7,351.45,1687.35,178.4,950.05,98.25,474.65,189.6,944.05,406.5
2020-07-01,1356.4,551.5,93.55,16795.0,549.48,1583.27,2092.55,202.7,499.55,3898.0,32.39,468.2,218.95,2170.7,732.5,5798.95,2954.15,1085.65,363.95,1688.1,184.8,948.6,100.7,492.35,191.5,924.25,433.25
2020-07-02,1351.65,569.85,93.35,16782.05,548.21,1603.91,2158.35,206.0,529.75,3915.0,33.49,473.15,224.7,2152.2,756.3,5948.45,2968.75,1089.7,362.7,1686.7,185.45,986.35,101.55,494.65,194.5,940.65,423.55
2020-07-03,1353.5,579.0,94.35,16690.3,570.39,1628.46,2199.0,207.35,530.3,3886.2,32.99,476.9,224.7,2172.3,762.6,5933.15,2931.85,1074.2,361.0,1696.1,184.75,1003.25,103.45,487.25,190.95,944.5,428.5
2020-07-06,1367.9,578.6,95.2,16800.8,565.88,1686.67,2263.1,199.75,570.5,3931.6,33.88,480.15,222.75,2161.95,763.75,6125.15,3109.05,1102.95,361.8,1708.35,188.05,1013.95,109.0,495.95,193.65,951.05,433.9
2020-07-07,1368.35,591.9,92.55,16891.45,556.7,1661.67,2269.95,194.3,559.9,3860.9,33.02,479.45,224.75,2154.1,794.4,6225.75,3352.75,1105.0,375.7,1745.45,188.55,1016.0,109.05,526.2,190.85,943.4,447.3
2020-07-08,1352.3,574.65,91.0,16798.9,550.91,1637.43,2217.65,196.25,550.65,3789.5,33.42,484.0,223.0,2185.3,774.6,6043.5,3203.6,1109.35,368.9,1686.6,191.95,991.35,105.45,552.85,195.35,941.05,444.15
2020-07-09,1368.15,588.25,91.2,16758.65,558.37,1662.26,2204.35,195.45,560.55,3842.15,34.44,482.05,221.6,2175.45,781.55,6003.75,3329.6,1125.7,370.55,1716.8,199.1,991.6,107.0,556.55,197.35,944.75,453.75
2020-07-10,1349.5,582.35,90.4,16837.8,564.11,1711.36,2221.65,194.3,554.7,3800.45,33.86,493.45,222.0,2223.75,781.8,5957.95,3313.1,1105.35,360.35,1703.05,195.65,961.75,107.55,539.15,193.3,932.2,439.5
2020-07-13,1335.2,602.6,89.85,16967.5,575.94,1762.2,2219.55,197.45,555.85,3788.1,34.2,499.65,227.55,2264.7,796.7,5992.65,3233.25,1080.4,353.55,1705.65,192.6,966.0,107.95,539.6,198.35,928.6,440.35
2020-07-14,1298.35,590.8,87.7,16896.65,578.24,1746.12,2171.7,196.0,544.9,3771.2,33.68,491.95,225.05,2234.4,783.2,5771.55,3190.35,1059.2,345.6,1688.45,186.1,973.55,105.15,510.85,194.1,913.0,418.0
2020-07-15,1290.25,615.2,88.0,16904.95,553.75,1681.39,2233.55,198.5,549.95,3818.35,33.92,494.8,262.95,2275.65,831.45,5799.35,3147.9,1052.7,345.75,1671.3,183.85,967.95,103.2,503.5,194.9,911.95,426.8
