Date,OR FP Equity,DG FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity
2022-01-27,373.05,97.57,51.74,139.5636,41.06,28.14,86.88,64.5,56.8,193.8,17.825,58.19,167.98,694.0,37.1875,653.0,59.12,35.43,108.02,82.38,324.6,1292.5,10.326,27.045,31.29,31.59,32.28,94.3757,33.185,151.36,114.42,13.402,194.1,40.57
2022-01-28,368.1,96.72,51.24,137.4545,41.1,27.93,87.62,62.78,55.21,193.0,17.87,58.11,166.0,716.4,36.775,647.8,59.72,34.57,103.94,81.6,327.6,1295.5,10.472,25.585,31.48,29.0,31.65,93.7491,32.845,147.56,111.38,13.262,190.45,40.03
2022-01-31,376.85,96.66,50.22,137.6182,42.45,27.955,88.77,63.0,55.25,197.45,16.92,59.65,166.82,722.6,36.925,656.3,59.7,34.915,106.62,81.44,333.4,1318.5,10.42,26.195,31.19,28.65,31.93,92.2473,32.685,149.36,112.12,13.28,189.0,41.24
2022-02-01,377.8,97.58,51.3,138.2364,42.135,28.255,89.21,64.22,55.06,201.1,17.2,60.9,173.08,732.2,37.4875,671.7,60.3,35.11,110.98,82.84,336.7,1343.5,10.276,27.695,31.4,28.26,32.25,91.0936,33.33,152.6,115.44,13.516,193.25,41.455
2022-02-02,379.6,97.98,50.25,140.0182,43.015,28.51,91.17,63.47,55.85,204.9,17.0,60.88,176.34,729.3,36.975,679.0,61.3,34.85,109.86,80.28,342.2,1350.0,10.382,27.795,31.37,28.88,32.93,91.7798,33.67,154.16,113.3,13.562,195.8,41.36
2022-02-03,372.5,97.57,49.71,137.2727,41.395,28.255,89.83,63.64,55.1,197.0,16.915,60.83,171.9,711.7,37.1,659.4,61.62,35.715,107.42,80.0,330.5,1306.0,10.462,27.83,31.46,28.5,32.86,90.7952,34.255,149.24,111.64,13.742,192.0,39.68
2022-02-04,367.75,98.19,50.97,133.8727,42.615,27.47,90.38,64.3,54.73,193.15,16.77,59.18,171.92,706.1,36.6625,652.2,63.94,34.295,106.16,78.44,325.3,1310.0,10.486,27.18,31.28,27.09,32.36,89.8006,34.035,146.66,110.32,13.578,190.25,38.78
2022-02-07,371.35,98.9,51.23,133.1818,42.265,27.95,90.89,65.69,55.51,194.6,16.915,59.43,173.76,716.1,36.5875,649.4,62.4,34.72,107.54,79.24,324.1,1280.0,10.554,28.3,31.46,26.49,32.05,92.5954,34.49,147.26,112.94,13.668,190.1,38.945
2022-02-08,368.9,101.36,51.29,132.5636,41.275,28.575,87.97,66.0,55.63,194.8,17.025,59.55,174.06,706.1,37.3,643.5,63.62,35.155,108.74,80.62,322.7,1269.5,10.758,29.14,31.93,26.3,32.62,93.2021,35.095,147.26,115.64,13.894,190.3,39.355
2022-02-09,371.4,103.0,52.4,132.6,42.19,28.75,89.52,66.71,55.4,200.6,17.07,61.88,178.42,716.6,37.725,645.0,65.18,36.095,112.66,82.0,329.3,1292.5,10.816,29.4,32.48,26.57,32.77,92.9634,35.625,150.22,117.5,13.96,191.9,40.86
2022-02-10,364.0,102.76,51.93,134.5455,41.88,28.61,88.85,66.56,54.88,199.35,17.15,62.62,175.18,706.2,38.3,628.8,66.76,36.5,115.08,83.96,327.7,1246.0,10.852,29.065,32.69,26.56,32.92,92.3567,36.78,151.46,118.3,14.154,190.5,40.69
2022-02-11,363.95,102.22,52.25,130.6182,40.715,28.42,86.66,64.9,55.39,197.1,17.14,62.3,168.78,685.0,37.0125,619.8,64.6,35.94,115.02,84.14,326.0,1202.0,10.92,28.1,32.48,26.4,32.43,93.3214,35.97,146.46,118.5,14.056,191.7,40.005
2022-02-14,353.1,100.04,51.13,129.2,40.275,27.575,85.0,61.75,54.76,193.1,17.205,60.63,164.46,670.0,36.1875,616.2,63.3,34.385,112.22,83.06,320.4,1186.5,10.882,26.34,32.11,25.7,31.51,91.7003,33.795,142.12,116.3,13.56,190.25,39.1
2022-02-15,359.35,101.58,51.0,131.3818,40.95,28.12,86.66,63.53,55.1,186.75,17.295,61.91,169.74,694.0,34.925,631.5,64.32,36.26,115.0,84.24,321.0,1251.0,10.888,26.915,32.37,26.45,32.25,93.3214,34.5,146.8,118.4,13.662,194.0,39.72
2022-02-16,355.15,102.56,51.42,134.9091,41.025,28.0,85.78,62.75,55.37,183.0,17.185,62.19,167.84,687.6,34.475,632.6,63.6,37.175,116.0,84.56,316.7,1241.5,10.874,27.775,32.51,26.29,32.26,92.9833,33.89,145.74,117.88,13.438,190.9,39.905
2022-02-17,356.6,102.18,50.65,136.6545,41.57,27.19,86.5,62.02,55.44,185.7,18.015,61.81,166.24,684.1,34.8125,663.9,62.66,36.34,114.36,84.36,315.0,1255.0,10.934,27.04,32.43,25.84,32.33,93.1225,32.99,146.4,116.32,13.144,193.2,39.13
2022-02-18,360.75,100.98,50.66,137.0364,40.69,26.92,85.5,61.92,55.88,185.95,18.18,61.85,166.98,686.3,33.8625,666.6,62.58,36.325,113.44,84.44,330.4,1203.0,11.012,26.94,32.7,25.64,32.56,92.5258,32.37,144.84,115.0,13.056,197.1,38.25
2022-02-21,346.45,99.36,49.94,133.3455,39.895,26.57,86.46,61.06,55.35,182.2,17.84,60.71,164.06,672.2,33.1125,651.8,61.72,34.88,111.0,83.08,313.5,1200.0,10.946,26.15,32.35,24.55,31.75,91.6505,31.75,139.48,112.14,12.834,193.25,37.59
2022-02-22,348.75,97.82,49.885,133.1636,40.325,26.3,86.19,60.67,54.58,184.95,17.96,60.24,162.24,669.2,32.6,643.1,61.1,33.57,113.18,83.48,324.0,1208.0,10.986,26.93,31.56,24.37,31.45,91.5411,31.425,139.74,114.08,12.796,193.65,37.715
2022-02-23,343.5,96.81,49.535,134.7818,40.265,26.12,85.6,59.55,56.69,185.75,18.075,59.66,162.62,665.8,32.2125,646.5,61.68,32.135,112.34,84.26,323.7,1220.0,11.0,26.655,31.8,23.66,31.74,92.6352,31.075,138.68,113.94,12.678,194.75,37.45
2022-02-24,340.65,93.02,47.62,131.4364,40.87,24.53,85.8,55.09,54.05,182.5,17.64,54.48,157.76,635.9,31.05,620.2,58.52,29.22,108.1,88.36,320.1,1203.0,10.716,24.915,31.1,22.23,29.74,89.7211,27.3,134.92,108.92,11.86,188.2,36.69
2022-02-25,353.95,95.8,48.27,134.5455,41.69,24.77,89.23,56.75,56.02,189.15,17.94,57.94,159.8,666.6,31.475,638.6,60.02,30.545,114.54,91.98,327.1,1230.0,10.892,27.42,31.86,23.2,31.74,93.3612,28.455,140.24,115.92,12.064,196.85,38.265
2022-02-28,355.0,94.52,45.59,135.1818,43.49,24.275,90.54,52.51,54.31,188.3,17.9,55.95,156.72,659.9,31.0,637.1,59.64,28.54,114.7,102.9,331.9,1242.0,10.814,27.705,32.02,22.9,31.21,92.9634,25.64,139.78,114.9,11.466,195.65,37.94
