Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TMO UN Equity,GOOGL UW Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
2021-03-25,5349.0,322.7,2713.324,224.25,152.55,105.07,52.02,80.2191,227.22,1092.0,29.89,4.356,152.313,491.35,2.8555,1403.5,127.1037,46.3356,161.97,11215.0,224.2,619.5,3.988,72.5347,38.745,193.1,22.5,35.67,133.48,77.53,134.01,81200,49.39,4383.0,62.02,2462.5,232.34,125.3525,555.6,71.72,330.55,873.0,119.05,442.29,101.623,59.38,4060.0,10.164,1299.892,558.644,62.79,27.7889,120.59,7210.0,104.5,77.89,81.67,305.6,93.1,14.995,2979.0,421.4,225.03,39.9615,89.19,134.7,12.32,182.04,82.6794,492.9,124.85,212.35,32.49,135.67,80.13,53.21,10.452,70.46,183.09,135.46,9.544,118.67,261.0,293.7,16.735,60.86,128.64,1631.4,1559.836,77.18,316.4
2021-03-26,5533.0,323.6,2830.278,229.5,155.09,107.48,53.04,81.093,238.82,1101.3,31.66,4.433,152.602,516.9,2.896,1407.5,130.2653,46.0436,164.93,11435.0,225.21,630.1,4.027,73.7934,39.16,194.88,22.53,36.25,135.45,78.17,135.13,81500,50.74,4496.0,64.87,2475.5,236.48,128.3925,554.9,73.02,327.39,860.0,122.07,460.06,101.237,59.99,4044.0,10.146,1312.233,571.55,63.94,28.2518,121.21,7271.0,104.14,79.22,81.88,303.65,93.72,15.125,2983.0,422.7,228.31,40.1306,91.57,135.38,12.3,182.96,83.1171,500.0,125.1,213.25,32.63,137.13,79.98,53.21,10.49,69.82,185.31,137.38,9.564,120.23,260.6,302.65,16.84,61.507,132.99,1671.8,1559.337,78.47,318.0
2021-03-29,5480.0,326.6,2794.943,230.22,152.68,106.92,53.85,80.8433,241.83,1107.7,31.07,4.367,153.787,516.5,2.864,1431.5,129.7686,46.2159,166.04,11635.0,227.35,618.5,3.877,74.6611,39.745,195.74,22.655,36.62,137.57,77.68,136.67,81600,50.42,4554.0,64.5,2525.5,235.24,129.4825,554.9,71.58,325.73,870.0,122.23,458.57,102.29,60.47,4098.0,10.084,1324.372,564.176,64.07,27.432,121.39,7394.0,105.22,79.9,82.38,304.5,94.24,14.535,3027.0,418.1,233.63,40.8341,91.23,132.48,12.15,180.38,84.0221,502.0,126.3,214.6,32.71,138.91,77.88,53.36,10.142,70.03,186.34,137.84,9.794,121.88,260.2,300.5,17.135,61.876,133.49,1693.0,1538.406,78.1,318.8
2021-03-30,5578.0,327.8,2856.157,233.08,154.48,105.93,53.15,83.0283,237.15,1103.7,31.56,4.499,152.765,516.3,2.9415,1444.5,128.6797,46.2925,165.01,11495.0,224.98,615.5,3.838,73.3834,40.25,194.64,23.15,36.11,135.45,77.82,135.74,82200,51.34,4630.0,63.77,2538.0,231.85,128.7175,573.5,72.96,332.01,857.0,119.75,451.47,102.324,60.73,4062.0,10.476,1322.146,561.871,63.31,27.5091,119.9,7289.0,105.94,79.33,81.86,303.85,94.56,14.69,3030.0,430.65,232.09,39.9882,91.14,134.08,12.46,189.14,83.4055,513.6,128.25,219.05,32.4,138.31,79.09,53.75,10.3,71.88,185.5,141.08,9.758,121.52,265.0,301.5,17.115,63.748,132.95,1672.4,1572.294,78.32,319.2
2021-03-31,5550.0,326.8,2829.282,231.87,152.23,104.79,52.71,81.967,239.06,1106.3,31.75,4.426,154.704,517.0,2.897,1423.5,127.2852,46.594,164.35,11595.0,224.14,591.7,3.817,73.5073,39.775,192.68,22.885,36.23,135.43,77.27,135.83,81400,50.32,4475.0,64.0,2502.5,235.77,133.4825,568.1,72.75,327.0,864.0,119.84,456.38,103.126,59.67,4056.0,10.432,1302.926,562.332,63.13,27.5477,122.15,7247.0,105.34,78.83,80.77,305.45,92.96,14.635,2989.5,423.2,230.11,40.3354,90.22,131.88,12.25,185.92,83.7934,499.5,130.25,217.05,33.42,139.05,77.66,53.96,10.188,70.84,186.82,140.0,9.924,121.8,262.6,294.65,17.17,63.807,132.89,1723.2,1535.416,77.28,323.0
2021-04-01,5480.0,323.85,2885.022,232.74,153.71,105.75,52.51,82.9034,240.06,1100.0,32.05,4.4455,158.05,529.3,2.883,1409.5,127.2565,47.0583,162.83,11650.0,225.21,595.1,3.782,73.5073,39.1,192.7,23.005,36.3,134.28,77.28,135.62,82900,50.59,4382.0,64.55,2500.0,242.35,138.1175,571.7,73.14,327.64,863.5,118.94,456.3,106.489,59.9,4022.0,10.426,1292.406,602.893,62.93,27.7696,123.0,7172.0,105.52,78.55,81.15,305.4,93.5,14.88,3007.0,423.2,231.8,40.6471,90.41,133.66,12.17,184.0,83.7436,490.2,131.4,217.2,34.29,136.98,78.22,53.23,10.268,71.05,185.24,140.8,9.951,123.15,264.3,289.8,17.25,63.244,132.53,1684.6,1546.38,78.13,322.0
2021-04-02,5480.0,323.85,2885.022,232.74,153.71,105.75,52.51,82.9034,240.06,1091.0,32.05,4.4455,158.05,529.3,2.883,1435.5,127.2565,47.0583,162.83,12200.0,225.21,592.5,3.782,73.5073,39.1,192.7,23.005,36.3,134.28,77.28,135.62,84800,50.59,4407.0,64.55,2529.5,242.35,138.1175,571.7,73.14,327.64,863.5,118.94,456.3,106.489,59.9,4022.0,10.426,1292.406,602.893,62.93,27.7696,123.0,7172.0,105.52,78.55,81.15,305.4,93.5,14.88,3007.0,423.2,231.8,40.6471,90.41,133.66,12.17,184.0,83.7436,490.2,131.4,217.2,34.29,136.98,78.22,53.23,10.268,71.05,185.24,140.8,9.951,123.15,264.3,289.8,17.25,63.244,132.53,1692.4,1546.38,78.13,322.0
2021-04-05,5480.0,323.85,2885.022,233.71,153.62,104.51,52.81,84.0271,244.75,1106.3,32.46,4.4455,161.337,529.3,2.883,1424.0,129.8354,47.0583,163.43,12330.0,228.85,610.6,3.782,73.4215,39.1,194.97,23.005,36.28,136.45,77.91,139.43,85400,50.59,4410.0,66.54,2548.5,249.07,139.875,571.7,72.75,323.54,863.5,119.86,465.39,110.948,60.89,4022.0,10.426,1292.406,602.893,63.16,27.7696,125.9,7172.0,105.52,79.53,81.15,305.4,93.5,14.88,3007.0,423.2,233.98,40.6471,91.61,133.66,12.7,184.0,83.7436,490.2,131.4,217.2,34.29,138.43,78.0,53.23,10.268,71.05,184.89,140.8,9.951,124.89,264.3,289.8,17.25,63.244,135.12,1692.2,1546.38,77.63,322.0
2021-04-06,5627.0,331.15,2949.72,230.64,152.54,103.58,53.19,83.6526,243.58,1076.0,32.29,4.5265,161.191,533.3,2.9245,1405.5,128.2021,47.288,163.39,12080.0,231.91,598.0,3.78,72.2677,38.82,194.84,23.205,36.05,136.5,77.51,140.1,86000,51.04,4369.0,65.56,2506.0,247.86,138.615,576.8,72.6,327.06,874.4,119.97,468.74,110.463,60.97,4088.5,10.502,1304.747,602.893,61.98,28.2133,126.21,7183.0,106.28,79.86,81.38,305.3,93.34,15.085,3079.5,426.85,234.22,40.8252,91.47,134.62,12.92,185.58,83.8928,496.1,132.68,218.35,33.89,138.05,79.09,53.78,10.34,72.24,182.8,141.24,9.835,124.48,263.15,299.85,16.57,63.362,137.16,1673.2,1544.387,77.05,323.4
2021-04-07,5743.0,330.7,2974.106,230.41,154.93,104.19,53.28,83.5901,244.71,1086.3,32.28,4.518,163.969,524.9,2.95,1405.0,128.8803,47.2019,163.61,12165.0,232.61,597.0,3.806,72.5824,38.915,194.95,23.44,35.91,136.74,77.6,139.8,85600,51.1,4431.0,66.25,2519.5,249.9,141.435,577.2,72.69,326.55,888.0,120.11,466.38,111.952,60.15,4133.5,10.48,1315.672,580.308,62.06,27.9335,127.9,7099.0,107.0,79.62,80.3,302.2,93.48,14.955,3090.5,433.95,236.27,40.8519,91.09,136.64,12.73,187.36,83.6641,499.9,131.96,220.0,33.89,136.94,79.04,53.51,10.468,72.35,182.32,140.04,9.795,124.06,267.35,305.45,16.574,63.471,136.54,1697.4,1561.829,75.6,318.0
2021-04-08,5755.0,339.6,3069.659,230.48,155.12,103.02,53.12,83.9647,241.11,1079.0,32.38,4.5385,164.965,532.0,2.922,1364.0,129.0618,48.3984,162.97,11900.0,230.25,582.0,3.818,71.9817,38.26,195.72,23.44,35.96,137.26,77.48,139.71,84700,51.22,4388.0,67.05,2550.0,253.25,143.17,586.1,72.33,331.14,903.5,119.78,471.51,112.521,60.45,4166.0,10.458,1336.916,571.55,61.91,28.1361,130.36,7243.0,108.26,79.64,80.65,307.15,93.5,14.89,3187.0,440.0,235.0,41.9026,91.04,136.46,12.51,187.98,84.2509,504.6,134.2,218.8,34.61,137.55,80.2,53.36,10.342,71.45,182.61,140.44,9.949,124.83,264.6,298.45,16.638,62.296,133.68,1683.6,1544.387,75.36,322.8
2021-04-09,5663.0,338.45,3068.664,230.75,156.28,102.92,53.18,84.9011,240.39,1071.7,32.98,4.431,168.61,535.5,2.903,1377.5,129.6444,48.6569,161.25,12230.0,231.48,582.6,3.8,72.7636,37.845,198.0,23.5,36.6,136.37,78.29,139.78,83600,51.86,4397.0,68.26,2576.0,255.85,144.0,588.3,72.42,330.81,900.5,120.9,478.88,113.534,61.76,4131.0,10.446,1334.893,572.011,62.61,28.4833,132.995,7287.0,108.8,79.78,80.9,309.65,93.34,14.935,3183.0,437.4,237.0,41.5553,91.94,134.64,12.51,185.7,84.599,497.5,135.46,218.75,34.52,136.69,80.72,53.34,10.34,71.49,184.49,140.4,9.901,126.18,264.0,295.0,16.452,62.883,135.45,1683.6,1552.36,75.86,325.6
2021-04-12,5645.0,337.1,3014.915,230.93,155.95,101.78,53.35,84.8387,241.5,1076.3,32.74,4.477,168.969,524.4,2.9075,1375.0,128.5555,48.2836,161.64,12175.0,230.96,583.1,3.81,72.6778,37.67,197.83,23.68,36.97,136.92,78.72,139.8,83200,51.85,4391.0,65.405,2601.0,255.91,152.09,589.7,72.69,331.84,899.4,121.04,475.98,112.231,62.03,4135.5,10.374,1312.638,565.558,62.69,28.2904,131.24,7225.0,108.3,80.16,80.68,306.8,93.76,14.825,3162.0,432.55,238.83,41.119,92.01,134.82,12.38,188.08,84.231,496.9,133.46,219.15,34.53,137.23,80.18,52.94,10.37,71.08,181.82,139.28,10.032,126.21,265.3,298.4,16.302,63.773,136.64,1687.0,1547.377,76.2,322.4
2021-04-13,5701.0,340.05,3036.813,229.35,154.09,102.24,53.09,83.9023,243.01,1096.7,33.04,4.421,170.0,525.7,2.88,1392.0,125.2984,48.274,159.48,12180.0,231.32,586.5,3.737,72.878,37.875,196.47,23.705,37.16,135.11,77.7,139.37,84000,52.71,4377.0,65.22,2552.0,258.49,156.795,594.8,72.06,327.68,893.3,123.01,484.85,112.721,61.46,4138.0,10.262,1302.724,560.488,63.58,28.0879,134.43,7167.0,107.78,79.73,79.79,306.05,91.04,14.415,3155.5,426.9,239.24,40.6827,90.63,134.08,12.2,186.82,83.6143,491.5,133.74,218.6,34.22,137.21,79.53,52.95,10.272,71.14,182.53,139.4,9.943,126.24,264.9,298.25,16.096,63.504,133.54,1701.4,1554.852,76.19,321.0
2021-04-14,5849.0,339.15,3128.883,232.58,151.21,104.27,53.08,85.4005,241.68,1095.7,33.2,4.4855,166.65,530.3,2.9085,1398.5,126.6834,47.7236,159.92,12190.0,230.31,583.8,3.736,72.8494,38.295,196.75,23.61,37.17,135.6,77.96,139.32,84000,52.59,4405.0,64.19,2617.0,255.59,152.77,611.8,72.91,335.35,888.1,121.5,478.04,112.095,61.39,4119.0,10.488,1304.545,574.777,63.81,28.2422,132.03,7271.0,107.32,79.4,79.88,308.95,90.38,14.64,3156.5,428.9,234.87,40.9676,91.54,134.12,12.24,187.58,83.5447,491.6,132.82,217.25,33.99,136.27,80.79,52.9,10.408,70.96,183.0,138.76,9.788,125.44,261.8,308.35,16.07,63.303,132.26,1697.0,1554.354,76.57,325.0
2021-04-15,5984.0,342.8,3134.855,232.52,152.17,103.42,53.33,84.589,247.16,1110.0,33.62,4.3375,168.955,529.9,2.8395,1404.5,126.6356,48.3601,160.39,12205.0,231.28,591.6,3.6945,73.0973,38.0,197.48,23.41,37.6,137.24,77.97,140.16,84100,52.46,4436.0,65.02,2610.0,259.5,161.3725,616.7,72.54,338.55,898.1,123.94,494.38,114.263,62.14,4165.5,10.346,1364.026,571.55,64.44,29.1296,134.5,7400.0,107.88,80.46,80.53,309.5,90.2,14.535,3224.5,421.15,236.5,42.143,91.72,133.34,12.24,184.64,84.1514,486.6,135.04,215.45,34.05,138.93,80.82,52.88,10.212,71.03,185.92,140.0,9.786,126.96,259.5,303.5,15.992,63.261,133.67,1712.8,1565.317,77.1,326.0
2021-04-16,6054.0,336.55,3184.622,233.36,153.3,102.96,53.68,83.5901,248.62,1108.7,33.98,4.3625,169.972,536.4,2.874,1406.0,127.6004,48.3793,162.24,12080.0,233.08,590.3,3.752,73.8697,37.95,198.58,23.705,38.57,137.25,78.22,140.61,83900,53.22,4435.0,64.75,2589.0,260.74,159.125,630.0,72.45,342.31,902.3,124.35,492.92,114.138,62.49,4164.0,10.556,1362.003,582.613,65.46,29.6022,134.16,7380.0,108.7,80.7,80.87,309.2,90.64,14.815,3230.0,427.45,239.12,42.3567,92.2,135.18,12.23,189.18,84.5492,494.0,137.5,218.75,34.22,139.22,78.59,54.0,10.442,72.45,189.25,145.96,9.841,127.44,258.9,302.95,16.124,64.965,134.31,1706.0,1547.377,77.02,323.2
2021-04-19,6089.0,338.85,3171.683,232.39,152.65,103.26,54.0,84.0271,248.54,1116.7,33.7,4.5135,168.601,522.2,2.965,1408.0,127.1514,48.3506,162.69,11990.0,231.81,589.9,3.763,74.0508,38.04,198.59,23.75,38.93,136.61,78.59,139.71,83300,53.08,4459.0,63.63,2598.5,258.74,153.6175,624.9,72.13,343.09,907.5,124.53,487.64,114.488,62.32,4132.0,10.51,1353.506,578.003,65.6,29.3611,134.84,7418.0,106.48,80.37,80.94,310.3,90.8,14.605,3221.0,428.1,235.83,42.3478,91.79,135.28,12.11,187.68,85.7427,495.2,137.52,219.1,33.83,138.93,80.03,54.96,10.396,71.76,189.64,143.8,10.036,127.15,257.9,300.85,16.194,63.765,132.57,1704.4,1548.872,76.97,326.4
