Date,HDFCBANK.NS(close)
2014-10-22,413.33221435546875
2014-10-27,414.99725341796875
2014-10-28,414.0953369140625
2014-10-29,412.3608703613281
2014-10-30,414.7197570800781
2014-10-31,421.7501220703125
2014-11-03,421.2181701660156
2014-11-05,422.189453125
2014-11-07,416.0148010253906
2014-11-10,418.4198913574219
2014-11-11,419.92315673828125
2014-11-12,421.70379638671875
2014-11-13,423.6464538574219
2014-11-14,430.1910705566406
2014-11-17,425.0339660644531
2014-11-18,431.1624450683594
2014-11-19,428.5491027832031
2014-11-20,424.6871032714844
2014-11-21,431.4629821777344
2014-11-24,437.1751708984375
2014-11-25,441.03717041015625
2014-11-26,439.9964904785156
2014-11-27,438.5396423339844
2014-11-28,442.70233154296875
2014-12-01,439.395263671875
2014-12-02,436.2963562011719
2014-12-03,431.5787048339844
2014-12-04,435.4175720214844
2014-12-05,436.0419921875
2014-12-08,428.8266906738281
2014-12-09,428.6416320800781
2014-12-10,430.7923889160156
2014-12-11,431.80987548828125
2014-12-12,430.838623046875
2014-12-15,435.4638366699219
2014-12-16,428.1791076660156
2014-12-17,426.37530517578125
2014-12-18,432.0180358886719
2014-12-19,435.44073486328125
2014-12-22,445.7318115234375
2014-12-23,443.9048156738281
2014-12-24,437.19830322265625
2014-12-26,438.7709045410156
2014-12-29,440.18157958984375
2014-12-30,442.3785400390625
2014-12-31,440.1352844238281
2015-01-01,440.3434143066406
2015-01-02,446.47186279296875
2015-01-05,442.70233154296875
2015-01-06,435.8107604980469
2015-01-07,437.0826416015625
2015-01-08,446.26373291015625
2015-01-09,451.25897216796875
2015-01-12,447.28125
2015-01-13,445.5698547363281
2015-01-14,445.8243103027344
2015-01-15,459.3530578613281
2015-01-16,463.1457214355469
2015-01-19,464.6257629394531
2015-01-20,472.2111511230469
2015-01-21,471.7486572265625
2015-01-22,472.349853515625
2015-01-23,482.3172912597656
2015-01-27,496.7710876464844
2015-01-28,489.5094909667969
2015-01-29,506.46087646484375
2015-01-30,498.2972717285156
2015-02-02,500.26312255859375
2015-02-03,492.1689147949219
2015-02-04,493.833984375
2015-02-05,497.90423583984375
2015-02-06,487.2662048339844
2015-02-09,481.0683898925781
2015-02-10,487.70556640625
2015-02-11,489.5325622558594
2015-02-12,497.6729431152344
2015-02-13,492.9552307128906
2015-02-16,493.7646484375
2015-02-18,497.1179504394531
2015-02-19,499.43048095703125
2015-02-20,496.3085021972656
2015-02-23,493.7414855957031
2015-02-24,493.8109436035156
2015-02-25,486.7805480957031
2015-02-26,480.16656494140625
2015-02-27,487.4975280761719
2015-03-02,500.7025146484375
2015-03-03,501.0724182128906
2015-03-04,492.72393798828125
2015-03-05,501.8819274902344
2015-03-09,489.8101501464844
2015-03-10,486.8268127441406
2015-03-11,488.6306457519531
2015-03-12,487.77496337890625
2015-03-13,482.2478332519531
2015-03-16,486.36431884765625
2015-03-17,489.3707275390625
2015-03-18,491.9146728515625
2015-03-19,486.6649475097656
2015-03-20,488.37628173828125
2015-03-23,484.6067199707031
2015-03-24,480.07391357421875
2015-03-25,478.3627014160156
2015-03-26,465.7358703613281
2015-03-27,469.29730224609375
2015-03-30,479.5884094238281
2015-03-31,473.0205383300781
2015-04-01,477.90020751953125
2015-04-06,477.298828125
2015-04-07,477.6688537597656
2015-04-08,478.9639892578125
2015-04-09,488.46875
2015-04-10,482.2478332519531
2015-04-13,480.4671325683594
2015-04-15,477.16015625
2015-04-16,476.2350769042969
2015-04-17,470.9622802734375
2015-04-20,464.88018798828125
2015-04-21,463.9089050292969
2015-04-22,468.5803527832031
2015-04-23,468.7653503417969
2015-04-24,465.50457763671875
2015-04-27,465.0420227050781
2015-04-28,464.6257629394531
2015-04-29,459.3530578613281
2015-04-30,457.3410339355469
2015-05-04,462.960693359375
2015-05-05,456.8092041015625
2015-05-06,448.92315673828125
2015-05-07,439.9964904785156
2015-05-08,454.1959533691406
2015-05-11,458.0348205566406
2015-05-12,449.5476379394531
2015-05-13,458.0117492675781
2015-05-14,458.38177490234375
2015-05-15,457.9424133300781
2015-05-18,467.0771789550781
2015-05-19,466.0133361816406
2015-05-20,473.6449890136719
2015-05-21,473.9455261230469
2015-05-22,473.7605895996094
2015-05-25,473.4137268066406
2015-05-26,475.1944580078125
2015-05-27,480.16656494140625
2015-05-28,476.1194763183594
2015-05-29,485.90179443359375
2015-06-01,479.26458740234375
2015-06-02,466.591552734375
2015-06-03,465.08831787109375
2015-06-04,469.4360656738281
2015-06-05,467.95599365234375
2015-06-08,464.11700439453125
2015-06-09,463.376953125
2015-06-10,469.7366638183594
2015-06-11,462.61383056640625
2015-06-12,466.75335693359375
2015-06-15,464.9264221191406
2015-06-16,466.406494140625
2015-06-17,464.6951904296875
2015-06-18,471.5867614746094
2015-06-19,476.6282653808594
2015-06-22,484.32916259765625
2015-06-23,486.61871337890625
2015-06-24,483.7048645019531
2015-06-25,492.58526611328125
2015-06-26,491.5908203125
2015-06-29,488.7232360839844
2015-06-30,493.57965087890625
2015-07-01,495.9847717285156
2015-07-02,493.11883544921875
2015-07-03,500.5981750488281
2015-07-06,504.9085998535156
2015-07-07,506.4696960449219
2015-07-08,498.0816650390625
2015-07-09,500.5049133300781
2015-07-10,508.2870788574219
2015-07-13,510.803466796875
2015-07-14,508.7997131347656
2015-07-15,511.0597839355469
2015-07-16,519.4476318359375
2015-07-17,517.513916015625
2015-07-20,519.7040405273438
2015-07-21,511.68896484375
2015-07-22,519.307861328125
2015-07-23,516.2789306640625
2015-07-24,516.2557373046875
2015-07-27,510.6636657714844
2015-07-28,516.5584716796875
2015-07-29,516.4886474609375
2015-07-30,517.513916015625
2015-07-31,518.0264892578125
2015-08-03,510.45391845703125
2015-08-04,506.2832946777344
2015-08-05,508.9627380371094
2015-08-06,510.7102355957031
2015-08-07,509.17242431640625
2015-08-10,510.1043701171875
2015-08-11,510.1278381347656
2015-08-12,498.8273620605469
2015-08-13,502.135986328125
2015-08-14,513.4364013671875
2015-08-17,508.6366882324219
2015-08-18,506.2366943359375
2015-08-19,504.1396179199219
2015-08-20,500.80780029296875
2015-08-21,494.5635070800781
2015-08-24,474.875
2015-08-25,474.595458984375
2015-08-26,472.2887268066406
2015-08-27,476.2962951660156
2015-08-28,479.0223693847656
2015-08-31,478.7894287109375
2015-09-01,466.04437255859375
2015-09-02,463.73773193359375
2015-09-03,470.79754638671875
2015-09-04,464.1570739746094
2015-09-07,458.7514953613281
2015-09-08,467.8850402832031
2015-09-09,473.59356689453125
2015-09-10,471.123779296875
2015-09-11,470.89080810546875
2015-09-14,475.17791748046875
2015-09-15,472.12567138671875
2015-09-16,476.87884521484375
2015-09-18,489.1811218261719
2015-09-21,490.67230224609375
2015-09-22,480.2806091308594
2015-09-23,488.9247741699219
2015-09-24,489.9500732421875
2015-09-28,487.62005615234375
2015-09-29,496.19439697265625
2015-09-30,498.0584411621094
2015-10-01,497.5225830078125
2015-10-05,511.82861328125
2015-10-06,506.0502014160156
2015-10-07,506.88916015625
2015-10-08,504.7222900390625
2015-10-09,506.1435852050781
2015-10-12,503.5340270996094
2015-10-13,501.57672119140625
2015-10-14,505.4911193847656
2015-10-15,505.21148681640625
2015-10-16,512.6209106445312
2015-10-19,511.5723571777344
2015-10-20,510.22100830078125
2015-10-21,510.26763916015625
2015-10-23,516.5584716796875
2015-10-26,513.2965698242188
2015-10-27,517.6770629882812
2015-10-28,517.9564819335938
2015-10-29,514.2518310546875
2015-10-30,512.4111938476562
2015-11-02,504.7222900390625
2015-11-03,505.5610046386719
2015-11-04,504.0698547363281
2015-11-05,503.20770263671875
2015-11-06,503.697021484375
2015-11-09,496.19439697265625
2015-11-10,491.4412536621094
2015-11-13,490.25299072265625
2015-11-16,494.4002380371094
2015-11-17,494.3304443359375
2015-11-18,488.645263671875
2015-11-19,498.10504150390625
2015-11-20,499.01373291015625
2015-11-23,496.7768859863281
2015-11-24,495.9847717285156
2015-11-26,495.7982482910156
2015-11-27,502.9980163574219
2015-11-30,502.2290954589844
2015-12-01,504.6755676269531
2015-12-02,502.25238037109375
2015-12-03,501.7630615234375
2015-12-04,493.4450378417969
2015-12-07,494.86627197265625
2015-12-08,488.9482421875
2015-12-09,488.1093444824219
2015-12-10,494.23724365234375
2015-12-11,487.5967712402344
2015-12-14,491.6510009765625
2015-12-15,493.7012939453125
2015-12-16,497.3594970703125
2015-12-17,503.3941345214844
2015-12-18,500.01556396484375
2015-12-21,501.13409423828125
2015-12-22,496.96331787109375
2015-12-23,500.5281677246094
2015-12-24,500.4816589355469
2015-12-28,501.99615478515625
2015-12-29,502.322265625
2015-12-30,500.6214294433594
2015-12-31,504.279541015625
2016-01-01,507.3551330566406
2016-01-04,498.8505859375
2016-01-05,495.0760803222656
2016-01-06,497.2662353515625
2016-01-07,492.18682861328125
2016-01-08,495.05267333984375
2016-01-11,493.3051452636719
2016-01-12,487.8763122558594
2016-01-13,494.0275573730469
2016-01-14,489.1811218261719
2016-01-15,485.6396179199219
2016-01-18,478.0438232421875
2016-01-19,482.6805419921875
2016-01-20,474.5255432128906
2016-01-21,476.7157287597656
2016-01-22,480.1175537109375
2016-01-25,485.1735534667969
2016-01-27,482.61065673828125
2016-01-28,480.7698669433594
2016-01-29,489.2277526855469
2016-02-01,493.8412170410156
2016-02-02,491.0684814453125
2016-02-03,486.4317932128906
2016-02-04,488.9247741699219
2016-02-05,491.74420166015625
2016-02-08,482.7037353515625
2016-02-09,478.13702392578125
2016-02-10,472.0324401855469
2016-02-11,454.4877014160156
2016-02-12,452.6702880859375
2016-02-15,453.6954345703125
2016-02-16,453.6255798339844
2016-02-17,454.30126953125
2016-02-18,461.0815124511719
2016-02-19,461.0115966796875
2016-02-22,460.75531005859375
2016-02-23,452.0411376953125
2016-02-24,442.511474609375
2016-02-25,439.2727966308594
2016-02-26,447.8238525390625
2016-02-29,452.8798828125
2016-03-01,458.61175537109375
2016-03-02,469.3529968261719
2016-03-03,473.3837890625
2016-03-04,475.57403564453125
2016-03-08,472.5916748046875
2016-03-09,477.55450439453125
2016-03-10,475.9002380371094
2016-03-11,479.37188720703125
2016-03-14,478.8360595703125
2016-03-15,478.4399108886719
2016-03-16,480.1873779296875
2016-03-17,474.5721435546875
2016-03-18,479.2321472167969
2016-03-21,487.24725341796875
2016-03-22,491.0917663574219
2016-03-23,488.9947814941406
2016-03-28,488.1326599121094
2016-03-29,491.0684814453125
2016-03-30,496.26434326171875
2016-03-31,499.1535949707031
2016-04-01,496.03131103515625
2016-04-04,498.1748962402344
2016-04-05,492.7692565917969
2016-04-06,494.6565856933594
2016-04-07,491.8606262207031
2016-04-08,493.65472412109375
2016-04-11,499.06024169921875
2016-04-12,495.3555908203125
2016-04-13,504.093017578125
2016-04-18,506.91241455078125
2016-04-20,511.5956726074219
2016-04-21,508.47344970703125
2016-04-22,508.9395446777344
2016-04-25,509.4520568847656
2016-04-26,519.0516357421875
2016-04-27,523.8745727539062
2016-04-28,519.0982055664062
2016-04-29,527.6724853515625
2016-05-02,520.822509765625
2016-05-03,520.9855346679688
2016-05-04,525.342529296875
2016-05-05,527.6493530273438
2016-05-06,521.7544555664062
2016-05-09,531.889892578125
2016-05-10,533.5209350585938
2016-05-11,530.6782836914062
2016-05-12,535.47802734375
2016-05-13,531.6568603515625
2016-05-16,541.8622436523438
2016-05-17,537.505126953125
2016-05-18,531.5404663085938
2016-05-19,530.9112548828125
2016-05-20,531.6568603515625
2016-05-23,529.7229614257812
2016-05-24,531.2141723632812
2016-05-25,546.755126953125
2016-05-26,551.3919067382812
2016-05-27,553.046142578125
2016-05-30,549.760986328125
2016-05-31,550.7626953125
2016-06-01,547.6171875
2016-06-02,547.5241088867188
2016-06-03,546.0328369140625
2016-06-06,545.72998046875
2016-06-07,546.9415893554688
2016-06-08,541.76904296875
2016-06-09,540.27783203125
2016-06-10,541.1864624023438
2016-06-13,537.2489624023438
2016-06-14,536.759521484375
2016-06-15,545.0076293945312
2016-06-16,541.559326171875
2016-06-17,545.2173461914062
2016-06-20,546.1727905273438
2016-06-21,543.6563110351562
2016-06-22,545.9164428710938
2016-06-23,554.583984375
2016-06-24,541.4428100585938
2016-06-27,540.5341796875
2016-06-28,543.7960205078125
2016-06-29,548.8936157226562
2016-06-30,552.72265625
2016-07-01,551.8065795898438
2016-07-04,551.0079345703125
2016-07-05,547.6251220703125
2016-07-07,557.0451049804688
2016-07-08,551.9710083007812
2016-07-11,563.6695556640625
2016-07-12,564.797119140625
2016-07-13,562.72998046875
2016-07-14,563.9514770507812
2016-07-15,574.9218139648438
2016-07-18,576.6836547851562
2016-07-19,572.4083251953125
2016-07-20,578.915283203125
2016-07-21,577.2239990234375
2016-07-22,578.2576904296875
2016-07-25,585.8451538085938
2016-07-26,582.0161743164062
2016-07-27,581.14697265625
2016-07-28,586.5498657226562
2016-07-29,585.4927368164062
2016-08-01,583.6605834960938
2016-08-02,584.13037109375
2016-08-03,582.7913818359375
2016-08-04,583.0497436523438
2016-08-05,586.92578125
2016-08-08,587.0902099609375
2016-08-09,585.962646484375
2016-08-10,576.42529296875
2016-08-11,577.0595703125
2016-08-12,577.2709350585938
2016-08-16,576.6133422851562
2016-08-17,580.1838989257812
2016-08-18,588.4526977539062
2016-08-19,585.9157104492188
2016-08-22,587.4191284179688
2016-08-23,587.9593505859375
2016-08-24,592.8221435546875
2016-08-25,591.295166015625
2016-08-26,590.6139526367188
2016-08-29,581.6871948242188
2016-08-30,596.0404052734375
2016-08-31,606.634765625
2016-09-01,603.1111450195312
2016-09-02,603.7689819335938
2016-09-06,610.9572143554688
2016-09-07,604.5441284179688
2016-09-08,605.7892456054688
2016-09-09,606.259033203125
2016-09-12,601.3258056640625
2016-09-14,596.4161376953125
2016-09-15,601.1848754882812
2016-09-16,609.7592163085938
2016-09-19,606.1415405273438
2016-09-20,605.3427734375
2016-09-21,607.4805297851562
2016-09-22,614.0110473632812
2016-09-23,616.736083984375
2016-09-26,608.9605102539062
2016-09-27,609.8531494140625
2016-09-28,608.53759765625
2016-09-29,600.1983032226562
2016-09-30,598.0135498046875
2016-10-03,604.7556762695312
2016-10-04,605.8597412109375
2016-10-05,604.23876953125
2016-10-06,602.2890625
2016-10-07,601.65478515625
2016-10-10,603.4165649414062
2016-10-13,593.268310546875
2016-10-14,592.8221435546875
2016-10-17,581.4993286132812
2016-10-18,590.96630859375
2016-10-19,591.2012329101562
2016-10-20,589.8621826171875
2016-10-21,597.0034790039062
2016-10-24,593.644287109375
2016-10-25,587.4191284179688
2016-10-26,582.2511596679688
2016-10-27,588.2647705078125
2016-10-28,591.5300903320312
2016-11-01,591.8824462890625
2016-11-02,585.4694213867188
2016-11-03,589.6036987304688
2016-11-04,584.3182373046875
2016-11-07,587.019775390625
2016-11-08,589.2984008789062
2016-11-09,587.865478515625
2016-11-10,600.6915893554688
2016-11-11,599.399658203125
2016-11-15,589.5098266601562
2016-11-16,584.6236572265625
2016-11-17,577.9756469726562
2016-11-18,569.1430053710938
2016-11-21,563.1763305664062
2016-11-22,562.8709106445312
2016-11-23,556.622314453125
2016-11-24,547.578125
2016-11-25,558.7599487304688
2016-11-28,556.4812622070312
2016-11-29,553.8033447265625
2016-11-30,563.59912109375
2016-12-01,562.4950561523438
2016-12-02,558.666015625
2016-12-05,562.0722045898438
2016-12-06,561.1795043945312
2016-12-07,555.1422729492188
2016-12-08,563.5521240234375
2016-12-09,562.98828125
2016-12-12,556.4812622070312
2016-12-13,557.3269653320312
2016-12-14,552.370361328125
2016-12-15,552.793212890625
2016-12-16,555.47119140625
2016-12-19,552.8637084960938
2016-12-20,555.283203125
2016-12-21,554.3905639648438
2016-12-22,551.14892578125
2016-12-23,557.3269653320312
2016-12-26,552.0414428710938
2016-12-27,556.833740234375
2016-12-28,557.5619506835938
2016-12-29,566.2301635742188
2016-12-30,566.6998901367188
2017-01-02,562.424560546875
2017-01-03,559.0418090820312
2017-01-04,556.974609375
2017-01-05,557.3034057617188
2017-01-06,560.8036499023438
2017-01-09,561.5319213867188
2017-01-10,570.5289306640625
2017-01-11,579.760986328125
2017-01-12,580.2308349609375
2017-01-13,579.0562133789062
2017-01-16,586.1741333007812
2017-01-17,581.8753051757812
2017-01-18,583.8014526367188
2017-01-19,580.8416137695312
2017-01-20,580.8651123046875
2017-01-23,584.7646484375
2017-01-24,595.5235595703125
2017-01-25,606.35302734375
2017-01-27,606.9637451171875
2017-01-30,603.698486328125
2017-01-31,604.4971923828125
2017-02-01,613.4473266601562
2017-02-02,610.1585693359375
2017-02-03,615.9608764648438
2017-02-06,617.393798828125
2017-02-07,614.1285400390625
2017-02-08,613.4237060546875
2017-02-09,609.665283203125
2017-02-10,612.460693359375
2017-02-13,615.5614624023438
2017-02-14,615.9842529296875
2017-02-15,621.1992797851562
2017-02-16,623.87744140625
2017-02-17,646.9691772460938
2017-02-20,662.0269775390625
2017-02-21,665.0572509765625
2017-02-22,657.3521728515625
2017-02-23,655.0736083984375
2017-02-27,654.7447509765625
2017-02-28,653.1002197265625
2017-03-01,653.82861328125
2017-03-02,648.402099609375
2017-03-03,646.945556640625
2017-03-06,648.7074584960938
2017-03-07,651.26806640625
2017-03-08,654.0869140625
2017-03-09,655.0265502929688
2017-03-10,657.7984619140625
2017-03-14,662.7786254882812
2017-03-15,665.5505981445312
2017-03-16,665.9029541015625
2017-03-17,669.896484375
2017-03-20,674.712158203125
2017-03-21,676.9907836914062
2017-03-22,672.26904296875
2017-03-23,672.26904296875
2017-03-24,669.1917724609375
2017-03-27,662.3792724609375
2017-03-28,667.241943359375
2017-03-29,671.1884155273438
2017-03-30,688.853759765625
2017-03-31,677.742431640625
2017-04-03,673.3496704101562
2017-04-05,672.9503784179688
2017-04-06,675.8397216796875
2017-04-07,676.004150390625
2017-04-10,673.7959594726562
2017-04-11,676.3095092773438
2017-04-12,678.2826538085938
2017-04-13,676.6853637695312
2017-04-17,675.0410766601562
2017-04-18,679.9741821289062
2017-04-19,680.7727661132812
2017-04-20,686.9510498046875
2017-04-21,703.136474609375
2017-04-24,720.261474609375
2017-04-25,722.1407470703125
2017-04-26,728.5303955078125
2017-04-27,736.9636840820312
2017-04-28,726.58056640625
2017-05-02,723.80859375
2017-05-03,725.5469360351562
2017-05-04,721.0836791992188
2017-05-05,719.862060546875
2017-05-08,721.0836791992188
2017-05-09,721.530029296875
2017-05-10,729.0706787109375
2017-05-11,726.5335693359375
2017-05-12,729.0001831054688
2017-05-15,729.8223876953125
2017-05-16,732.7587890625
2017-05-17,731.5841064453125
2017-05-18,731.5606689453125
2017-05-19,733.5103759765625
2017-05-22,740.4403686523438
2017-05-23,737.1986083984375
2017-05-24,736.0944213867188
2017-05-25,759.7734985351562
2017-05-26,763.9314575195312
2017-05-29,766.7033081054688
2017-05-30,765.3644409179688
2017-05-31,768.7235107421875
2017-06-01,765.1530151367188
2017-06-02,767.8074951171875
2017-06-05,768.4183349609375
2017-06-06,770.015625
2017-06-07,770.8849487304688
2017-06-08,772.7406005859375
2017-06-09,783.100341796875
2017-06-12,784.016357421875
2017-06-13,787.7514038085938
2017-06-14,785.1674194335938
2017-06-15,781.9490966796875
2017-06-16,784.2512817382812
2017-06-19,795.3626098632812
2017-06-20,792.3792114257812
2017-06-21,798.0875854492188
2017-06-22,797.7586669921875
2017-06-23,788.6676025390625
2017-06-27,783.4995727539062
2017-06-28,782.9356689453125
2017-06-29,786.5300903320312
2017-06-30,781.3277587890625
2017-07-03,784.4254760742188
2017-07-04,781.942626953125
2017-07-05,779.7669677734375
2017-07-06,784.2127685546875
2017-07-07,788.4927978515625
2017-07-10,792.8203125
2017-07-11,794.7357788085938
2017-07-12,795.1378173828125
2017-07-13,796.2255249023438
2017-07-14,794.5228881835938
2017-07-17,795.657958984375
2017-07-18,796.2255249023438
2017-07-19,800.3637084960938
2017-07-20,809.1605834960938
2017-07-21,805.447998046875
2017-07-24,820.6058349609375
2017-07-25,822.7577514648438
2017-07-26,826.4939575195312
2017-07-27,846.4049072265625
2017-07-28,841.1315307617188
2017-07-31,843.9219360351562
2017-08-01,849.9756469726562
2017-08-02,847.350830078125
2017-08-03,841.8171997070312
2017-08-04,846.6885986328125
2017-08-07,845.8847045898438
2017-08-08,840.8478393554688
2017-08-09,834.4866333007812
2017-08-10,832.5949096679688
2017-08-11,827.203369140625
2017-08-14,831.0578002929688
2017-08-16,842.4321899414062
2017-08-17,834.93603515625
2017-08-18,828.6694946289062
2017-08-21,824.4365844726562
2017-08-22,826.2338256835938
2017-08-23,838.2702026367188
2017-08-24,833.564453125
2017-08-28,833.4461669921875
2017-08-29,825.831787109375
2017-08-30,836.42578125
2017-08-31,840.1619873046875
2017-09-01,835.9765014648438
2017-09-04,828.0783081054688
2017-09-05,830.1829223632812
2017-09-06,832.3348999023438
2017-09-07,835.4799194335938
2017-09-08,845.4590454101562
2017-09-11,862.3431396484375
2017-09-12,867.9475708007812
2017-09-13,871.0925903320312
2017-09-14,869.9339599609375
2017-09-15,874.4505004882812
2017-09-18,879.889404296875
2017-09-19,874.80517578125
2017-09-20,874.4031982421875
2017-09-21,869.7919921875
2017-09-22,862.6978149414062
2017-09-25,851.181640625
2017-09-26,847.6582641601562
2017-09-27,840.1857299804688
2017-09-28,849.0769653320312
2017-09-29,853.9956665039062
2017-10-03,855.4854736328125
2017-10-04,849.8810424804688
2017-10-05,850.6377563476562
2017-10-06,851.3472290039062
2017-10-09,849.1715698242188
2017-10-10,852.5767822265625
2017-10-11,846.6412963867188
2017-10-12,860.1912231445312
2017-10-13,875.325439453125
2017-10-16,878.32861328125
2017-10-17,875.538330078125
2017-10-18,883.6964721679688
2017-10-19,874.1904296875
2017-10-23,881.2373046875
2017-10-24,883.0344848632812
2017-10-25,848.982421875
2017-10-26,849.1007080078125
2017-10-27,847.0669555664062
2017-10-30,858.39404296875
2017-10-31,855.3198852539062
2017-11-01,861.3262939453125
2017-11-02,861.7520141601562
2017-11-03,865.8192749023438
2017-11-06,864.8260498046875
2017-11-07,862.5086669921875
2017-11-08,863.5728149414062
2017-11-09,864.4713745117188
2017-11-10,861.7047119140625
2017-11-13,857.7083129882812
2017-11-14,852.4113159179688
2017-11-15,851.4180908203125
2017-11-16,854.9415283203125
2017-11-17,863.3836669921875
2017-11-20,869.3427124023438
2017-11-21,873.173583984375
2017-11-22,877.4300537109375
2017-11-23,871.5654907226562
2017-11-24,875.6092529296875
2017-11-27,878.5178833007812
2017-11-28,882.206787109375
2017-11-29,885.9667358398438
2017-11-30,876.697021484375
2017-12-01,874.095703125
2017-12-04,867.42724609375
2017-12-05,860.9716186523438
2017-12-06,852.860595703125
2017-12-07,855.86376953125
2017-12-08,870.4068603515625
2017-12-11,873.2445678710938
2017-12-12,860.7114868164062
2017-12-13,861.397216796875
2017-12-14,869.2954711914062
2017-12-15,886.0375366210938
2017-12-18,888.6387939453125
2017-12-19,891.2636108398438
2017-12-20,883.531005859375
2017-12-21,883.6019897460938
2017-12-22,887.551025390625
2017-12-26,883.6256713867188
2017-12-27,878.139404296875
2017-12-28,888.2132568359375
2017-12-29,885.541015625
2018-01-01,877.0753173828125
2018-01-02,885.5173950195312
2018-01-03,876.2003784179688
2018-01-04,879.6292724609375
2018-01-05,881.379150390625
2018-01-08,879.9603271484375
2018-01-09,881.426513671875
2018-01-10,881.6629028320312
2018-01-11,885.612060546875
2018-01-12,882.18310546875
2018-01-15,897.5301513671875
2018-01-16,898.6652221679688
2018-01-17,894.101318359375
2018-01-18,914.8162841796875
2018-01-19,923.281982421875
2018-01-22,928.5552978515625
2018-01-23,922.8563842773438
2018-01-24,925.8595581054688
2018-01-25,934.04150390625
2018-01-29,945.7232666015625
2018-01-30,943.760498046875
2018-01-31,948.5845336914062
2018-02-01,941.703125
2018-02-02,921.2955932617188
2018-02-05,905.1445922851562
2018-02-06,897.0809326171875
2018-02-07,885.7302856445312
2018-02-08,889.584716796875
2018-02-09,874.7106323242188
2018-02-12,887.551025390625
2018-02-14,890.625244140625
2018-02-15,890.0340576171875
2018-02-16,888.4732666015625
2018-02-19,888.2840576171875
2018-02-20,881.18994140625
2018-02-21,878.4468383789062
2018-02-22,876.4605102539062
2018-02-23,889.3955688476562
2018-02-26,904.0568237304688
2018-02-27,899.8004150390625
2018-02-28,891.121826171875
2018-03-01,886.4632568359375
2018-03-05,884.3822631835938
2018-03-06,873.173583984375
2018-03-07,866.7178344726562
2018-03-08,876.294921875
2018-03-09,875.44384765625
2018-03-12,883.1053466796875
2018-03-13,879.7947387695312
2018-03-14,881.8046875
2018-03-15,889.5138549804688
2018-03-16,876.365966796875
2018-03-19,873.6465454101562
2018-03-20,869.9811401367188
2018-03-21,879.1563720703125
2018-03-22,883.3418579101562
2018-03-23,870.95068359375
2018-03-26,895.4965209960938
2018-03-27,895.0945434570312
2018-03-28,892.0203247070312
2018-04-02,913.3500366210938
2018-04-03,906.1140747070312
2018-04-04,890.6724853515625
2018-04-05,902.8036499023438
2018-04-06,909.6612548828125
2018-04-09,917.0628051757812
2018-04-10,908.4552001953125
2018-04-11,907.5092163085938
2018-04-12,912.215087890625
2018-04-13,910.41796875
2018-04-16,918.5052490234375
2018-04-17,921.5321655273438
2018-04-18,914.0122680664062
2018-04-19,917.0391235351562
2018-04-20,925.0319213867188
2018-04-23,915.5021362304688
2018-04-24,915.1473388671875
2018-04-25,908.407958984375
2018-04-26,912.9009399414062
2018-04-27,909.6612548828125
2018-04-30,919.5457763671875
2018-05-02,931.4639282226562
2018-05-03,930.7073364257812
2018-05-04,940.4498901367188
2018-05-07,935.2001953125
2018-05-08,930.3052368164062
2018-05-09,935.6731567382812
2018-05-10,942.4362182617188
2018-05-11,951.4458618164062
2018-05-14,956.17529296875
2018-05-15,963.7660522460938
2018-05-16,956.9319458007812
2018-05-17,959.0130004882812
2018-05-18,951.635009765625
2018-05-21,942.601806640625
2018-05-22,941.1119995117188
2018-05-23,930.51806640625
2018-05-24,939.2674560546875
2018-05-25,950.0032958984375
2018-05-28,965.8469848632812
2018-05-29,961.3067626953125
2018-05-30,968.755615234375
2018-05-31,1018.303466796875
2018-06-01,1004.5720825195312
2018-06-04,973.9197998046875
2018-06-05,982.20166015625
2018-06-06,979.2268676757812
2018-06-07,981.5352172851562
2018-06-08,975.419189453125
2018-06-11,972.0635986328125
2018-06-12,972.8013305664062
2018-06-13,966.8993530273438
2018-06-14,969.7313842773438
2018-06-15,966.0188598632812
2018-06-18,961.0449829101562
2018-06-19,963.115478515625
2018-06-20,978.6556396484375
2018-06-21,979.3458862304688
2018-06-22,991.6019897460938
2018-06-25,997.1232299804688
2018-06-26,996.5281372070312
2018-06-27,1005.5239868164062
2018-06-28,1014.21044921875
2018-06-29,1003.5487060546875
2018-07-02,986.794677734375
2018-07-03,985.343017578125
2018-07-04,1001.21630859375
2018-07-05,1010.8309326171875
2018-07-06,1006.7376098632812
2018-07-09,1011.7351684570312
2018-07-10,1021.6114501953125
2018-07-11,1022.491943359375
2018-07-12,1030.916748046875
2018-07-13,1038.0323486328125
2018-07-16,1032.2969970703125
2018-07-17,1036.05712890625
2018-07-18,1035.795166015625
2018-07-19,1040.507568359375
2018-07-20,1041.9114990234375
2018-07-23,1026.39501953125
2018-07-24,1027.9658203125
2018-07-25,1033.010986328125
2018-07-26,1043.601318359375
2018-07-27,1048.1466064453125
2018-07-30,1032.7967529296875
2018-07-31,1037.365966796875
2018-08-01,1027.4659423828125
2018-08-02,1013.9009399414062
2018-08-03,1009.8314208984375
2018-08-06,1006.3331298828125
2018-08-07,1014.2339477539062
2018-08-08,1016.8280639648438
2018-08-09,1008.3320922851562
2018-08-10,1006.4044799804688
2018-08-13,995.5524291992188
2018-08-14,994.3387451171875
2018-08-16,987.9607543945312
2018-08-17,988.7462158203125
2018-08-20,997.7180786132812
2018-08-21,997.6467895507812
