Date,RELIANCE.NS(close)
2014-10-27,405.8567810058594
2014-10-28,402.7094421386719
2014-10-29,410.2760009765625
2014-10-30,422.19708251953125
2014-10-31,431.3804016113281
2014-11-03,432.156494140625
2014-11-05,427.39239501953125
2014-11-07,422.736083984375
2014-11-10,417.92877197265625
2014-11-11,421.5288391113281
2014-11-12,419.95513916015625
2014-11-13,417.8857116699219
2014-11-14,417.8425598144531
2014-11-17,424.7624816894531
2014-11-18,426.2498779296875
2014-11-19,421.7228088378906
2014-11-20,422.84381103515625
2014-11-21,430.1517028808594
2014-11-24,424.82708740234375
2014-11-25,428.1253356933594
2014-11-26,425.56005859375
2014-11-27,426.2498779296875
2014-11-28,427.5217590332031
2014-12-01,414.5875244140625
2014-12-02,415.0401306152344
2014-12-03,417.4976501464844
2014-12-04,413.27239990234375
2014-12-05,412.75506591796875
2014-12-08,407.2579345703125
2014-12-09,405.2100524902344
2014-12-10,402.0627136230469
2014-12-11,390.6805114746094
2014-12-12,380.4193115234375
2014-12-15,378.8887634277344
2014-12-16,372.7665100097656
2014-12-17,374.879150390625
2014-12-18,379.44927978515625
2014-12-19,388.2661437988281
2014-12-22,390.1416015625
2014-12-23,385.3343200683594
2014-12-24,381.1954040527344
2014-12-26,383.2217102050781
2014-12-29,386.735595703125
2014-12-30,379.4707946777344
2014-12-31,384.2134094238281
2015-01-01,382.8121643066406
2015-01-02,381.7989501953125
2015-01-05,377.6168518066406
2015-01-06,360.47894287109375
2015-01-07,368.32574462890625
2015-01-08,363.04425048828125
2015-01-09,370.9126281738281
2015-01-12,366.60113525390625
2015-01-13,363.51849365234375
2015-01-14,359.98309326171875
2015-01-15,372.6156005859375
2015-01-16,374.9654541015625
2015-01-19,379.2552185058594
2015-01-20,389.3440246582031
2015-01-21,390.93927001953125
2015-01-22,381.02294921875
2015-01-23,382.38104248046875
2015-01-27,383.3080139160156
2015-01-28,390.9822998046875
2015-01-29,400.7046813964844
2015-01-30,394.60394287109375
2015-02-02,391.49969482421875
2015-02-03,404.2400207519531
2015-02-04,400.4459533691406
2015-02-05,398.2471618652344
2015-02-06,392.2973327636719
2015-02-09,386.6062316894531
2015-02-10,380.2684631347656
2015-02-11,388.330810546875
2015-02-12,391.9739074707031
2015-02-13,395.5740051269531
2015-02-16,389.2361755371094
2015-02-18,388.7403869628906
2015-02-19,388.9128723144531
2015-02-20,376.4312744140625
2015-02-23,367.0969543457031
2015-02-24,362.7855529785156
2015-02-25,363.51849365234375
2015-02-26,363.0226745605469
2015-02-27,368.86468505859375
2015-03-02,372.6156005859375
2015-03-03,388.3739013671875
2015-03-04,382.79058837890625
2015-03-05,381.540283203125
2015-03-09,374.9438171386719
2015-03-10,370.41680908203125
2015-03-11,369.03717041015625
2015-03-12,372.421630859375
2015-03-13,366.5149841308594
2015-03-16,363.0657958984375
2015-03-17,369.42510986328125
2015-03-18,374.5126647949219
2015-03-19,369.1234130859375
2015-03-20,368.2395324707031
2015-03-23,363.00115966796875
2015-03-24,365.5879821777344
2015-03-25,364.27301025390625
2015-03-26,357.5471496582031
2015-03-27,349.9590148925781
2015-03-30,349.5494384765625
2015-03-31,356.1244201660156
2015-04-01,360.4574279785156
2015-04-06,355.5423278808594
2015-04-07,359.0777282714844
2015-04-08,373.3269958496094
2015-04-09,385.9163818359375
2015-04-10,389.9044494628906
2015-04-13,397.7297058105469
2015-04-15,398.2255554199219
2015-04-16,400.25189208984375
2015-04-17,399.6051940917969
2015-04-20,381.84210205078125
2015-04-21,377.87554931640625
2015-04-22,379.29840087890625
2015-04-23,378.13427734375
2015-04-24,378.9318542480469
2015-04-27,377.3797607421875
2015-04-28,373.0251770019531
2015-04-29,366.4718933105469
2015-04-30,371.79644775390625
2015-05-04,384.127197265625
2015-05-05,384.64453125
2015-05-06,379.513916015625
2015-05-07,375.41802978515625
2015-05-08,388.421142578125
2015-05-11,391.1497497558594
2015-05-12,379.2530517578125
2015-05-13,386.412841796875
2015-05-14,383.4005126953125
2015-05-15,381.5450134277344
2015-05-18,389.2287292480469
2015-05-19,390.97509765625
2015-05-20,396.7815246582031
2015-05-21,391.4989929199219
2015-05-22,394.5986328125
2015-05-25,390.5166931152344
2015-05-26,386.1946105957031
2015-05-27,386.50018310546875
2015-05-28,382.3526916503906
2015-05-29,382.87664794921875
2015-06-01,393.900146484375
2015-06-02,392.3284912109375
2015-06-03,391.3243713378906
2015-06-04,398.4623718261719
2015-06-05,396.3013000488281
2015-06-08,386.565673828125
2015-06-09,385.8017272949219
2015-06-10,395.4499816894531
2015-06-11,382.9421081542969
2015-06-12,388.48663330078125
2015-06-15,393.681884765625
2015-06-16,394.6423034667969
2015-06-17,406.53900146484375
2015-06-18,427.3854064941406
2015-06-19,435.11285400390625
2015-06-22,432.95184326171875
2015-06-23,434.3924865722656
2015-06-24,432.6025695800781
2015-06-25,438.5617980957031
2015-06-26,436.8809814453125
2015-06-29,432.5806579589844
2015-06-30,436.6190185546875
2015-07-01,439.04205322265625
2015-07-02,441.3122253417969
2015-07-03,439.71875
2015-07-06,443.3641357421875
2015-07-07,437.9942626953125
2015-07-08,435.091064453125
2015-07-09,431.07452392578125
2015-07-10,437.3612365722656
2015-07-13,439.6314392089844
2015-07-14,435.61492919921875
2015-07-15,441.44317626953125
2015-07-16,446.9222106933594
2015-07-17,446.0491027832031
2015-07-20,447.3806457519531
2015-07-21,439.9806823730469
2015-07-22,458.5787658691406
2015-07-23,456.35223388671875
2015-07-24,447.5116271972656
2015-07-27,438.9110412597656
2015-07-28,441.05029296875
2015-07-29,434.8290710449219
2015-07-30,436.64080810546875
2015-07-31,437.3830871582031
2015-08-03,437.64501953125
2015-08-04,431.33648681640625
2015-08-05,431.2273254394531
2015-08-06,427.3854064941406
2015-08-07,429.7429504394531
2015-08-10,422.9979248046875
2015-08-11,421.7318420410156
2015-08-12,411.64691162109375
2015-08-13,407.4776306152344
2015-08-14,422.14654541015625
2015-08-17,415.05224609375
2015-08-18,412.1708068847656
2015-08-19,416.75482177734375
2015-08-20,400.0340576171875
2015-08-21,396.3886413574219
2015-08-24,362.1611328125
2015-08-25,370.2813720703125
2015-08-26,372.573486328125
2015-08-27,379.4494934082031
2015-08-28,380.8683776855469
2015-08-31,373.6649169921875
2015-09-01,366.6578674316406
2015-09-02,370.89263916015625
2015-09-03,372.7698974609375
2015-09-04,364.933349609375
2015-09-07,363.7546081542969
2015-09-08,370.4779052734375
2015-09-09,381.58868408203125
2015-09-10,378.5108337402344
2015-09-11,375.86956787109375
2015-09-14,377.1356506347656
2015-09-15,378.5108337402344
2015-09-16,380.9338684082031
2015-09-18,390.90966796875
2015-09-21,383.35687255859375
2015-09-22,370.1722717285156
2015-09-23,371.24188232421875
2015-09-24,365.56634521484375
2015-09-28,364.2129821777344
2015-09-29,367.05072021484375
2015-09-30,376.4589538574219
2015-10-01,377.5067138671875
2015-10-05,387.678955078125
2015-10-06,392.0665588378906
2015-10-07,398.9425964355469
2015-10-08,388.1591796875
2015-10-09,387.39520263671875
2015-10-12,389.31610107421875
2015-10-13,390.123779296875
2015-10-14,394.20574951171875
2015-10-15,394.5331726074219
2015-10-16,399.37921142578125
2015-10-19,420.6404113769531
2015-10-20,417.6716613769531
2015-10-21,416.9294738769531
2015-10-23,417.2132873535156
2015-10-26,411.6250915527344
2015-10-27,410.18438720703125
2015-10-28,409.0493469238281
2015-10-29,410.81744384765625
2015-10-30,413.74249267578125
2015-11-02,419.0250244140625
2015-11-03,422.2557067871094
2015-11-04,415.31414794921875
2015-11-05,408.8965148925781
2015-11-06,415.7944030761719
2015-11-09,419.65814208984375
2015-11-10,402.8499755859375
2015-11-13,407.3466796875
2015-11-16,407.8924255371094
2015-11-17,405.03277587890625
2015-11-18,398.15673828125
2015-11-19,408.0888671875
2015-11-20,413.37139892578125
2015-11-23,416.3837890625
2015-11-24,422.47406005859375
2015-11-26,431.6202392578125
2015-11-27,427.4291687011719
2015-11-30,422.2120361328125
2015-12-01,421.68817138671875
2015-12-02,426.9488830566406
2015-12-03,426.6214599609375
2015-12-04,421.4916687011719
2015-12-07,415.6416015625
2015-12-08,410.7738037109375
2015-12-09,399.8593444824219
2015-12-10,414.8994140625
2015-12-11,416.0345153808594
2015-12-14,416.9731750488281
2015-12-15,426.0539245605469
2015-12-16,427.25445556640625
2015-12-17,440.8101501464844
2015-12-18,433.0391540527344
2015-12-21,433.1264343261719
2015-12-22,431.0308837890625
2015-12-23,438.234375
2015-12-24,436.81549072265625
2015-12-28,441.11578369140625
2015-12-29,443.2986755371094
2015-12-30,438.53997802734375
2015-12-31,442.9493408203125
2016-01-01,443.2768249511719
2016-01-04,434.52349853515625
2016-01-05,438.8237609863281
2016-01-06,450.6330871582031
2016-01-07,442.3600158691406
2016-01-08,447.81719970703125
2016-01-11,459.1026916503906
2016-01-12,456.41778564453125
2016-01-13,470.1262512207031
2016-01-14,463.49029541015625
2016-01-15,468.5763244628906
2016-01-18,443.9316711425781
2016-01-19,455.610107421875
2016-01-20,438.5617980957031
2016-01-21,429.6774597167969
2016-01-22,438.38714599609375
2016-01-25,438.2999267578125
2016-01-27,436.2915954589844
2016-01-28,443.9535217285156
2016-01-29,452.0301513671875
2016-02-01,449.80364990234375
2016-02-02,437.0774230957031
2016-02-03,428.4550476074219
2016-02-04,424.8096923828125
2016-02-05,423.8710632324219
2016-02-08,419.5707702636719
2016-02-09,418.02093505859375
2016-02-10,420.2692565917969
2016-02-11,403.6357727050781
2016-02-12,395.77740478515625
2016-02-15,413.3277587890625
2016-02-16,406.2552795410156
2016-02-17,415.8817138671875
2016-02-18,410.4245300292969
2016-02-19,412.2799072265625
2016-02-22,420.11651611328125
2016-02-23,414.59381103515625
2016-02-24,415.903564453125
2016-02-25,412.1708068847656
2016-02-26,414.8994140625
2016-02-29,422.0155944824219
2016-03-01,428.4114074707031
2016-03-02,437.23028564453125
2016-03-03,442.1853942871094
2016-03-04,439.3694763183594
2016-03-08,448.3629150390625
2016-03-09,454.78057861328125
2016-03-10,441.7051086425781
2016-03-11,442.90570068359375
2016-03-14,445.1977233886719
2016-03-15,445.5251770019531
2016-03-16,446.0708923339844
2016-03-17,448.5547180175781
2016-03-18,453.4994201660156
2016-03-21,457.95843505859375
2016-03-22,462.6162109375
2016-03-23,454.38238525390625
2016-03-28,450.49725341796875
2016-03-29,457.494873046875
2016-03-30,462.2630310058594
2016-03-31,461.4462585449219
2016-04-01,456.7001953125
2016-04-04,456.965087890625
2016-04-05,453.3890380859375
2016-04-06,456.3912048339844
2016-04-07,457.9363708496094
2016-04-08,457.5390930175781
2016-04-11,459.28289794921875
2016-04-12,462.41748046875
2016-04-13,470.65130615234375
2016-04-18,470.077392578125
2016-04-20,457.95843505859375
2016-04-21,459.6582336425781
2016-04-22,458.6868896484375
2016-04-25,448.9520568847656
2016-04-26,448.97412109375
2016-04-27,450.0557556152344
2016-04-28,440.033935546875
2016-04-29,433.85308837890625
2016-05-02,435.7294006347656
2016-05-03,430.8067626953125
2016-05-04,431.82220458984375
2016-05-05,430.56396484375
2016-05-06,427.7825622558594
2016-05-09,434.0296936035156
2016-05-10,433.7868347167969
2016-05-11,430.6302185058594
2016-05-12,438.3121032714844
2016-05-13,431.8442687988281
2016-05-16,430.8730163574219
2016-05-17,427.8708801269531
2016-05-18,428.48895263671875
2016-05-19,419.9460754394531
2016-05-20,412.4407958984375
2016-05-23,410.58648681640625
2016-05-24,415.2000732421875
2016-05-25,419.9460754394531
2016-05-26,418.0256042480469
2016-05-27,430.3211364746094
2016-05-30,427.67218017578125
2016-05-31,422.88201904296875
2016-06-01,421.0056457519531
2016-06-02,422.17559814453125
2016-06-03,423.67669677734375
2016-06-06,421.5354919433594
2016-06-07,421.6458435058594
2016-06-08,421.2264404296875
2016-06-09,428.7538146972656
2016-06-10,431.2041320800781
2016-06-13,433.1466979980469
2016-06-14,431.00543212890625
2016-06-15,434.69189453125
2016-06-16,431.027587890625
2016-06-17,430.409423828125
2016-06-20,437.1642150878906
2016-06-21,435.795654296875
2016-06-22,432.88177490234375
2016-06-23,432.8597106933594
2016-06-24,420.05645751953125
2016-06-27,421.91070556640625
2016-06-28,422.85992431640625
2016-06-29,426.8775329589844
2016-06-30,427.8708801269531
2016-07-01,429.769287109375
2016-07-04,435.6190185546875
2016-07-05,438.4445495605469
2016-07-07,436.1488037109375
2016-07-08,431.9546203613281
2016-07-11,438.1797180175781
2016-07-12,442.9919738769531
2016-07-13,445.3538818359375
2016-07-14,443.6541442871094
2016-07-15,446.8770446777344
2016-07-18,444.2501525878906
2016-07-19,449.3493957519531
2016-07-20,451.6451416015625
2016-07-21,444.29437255859375
2016-07-22,448.0469970703125
2016-07-25,451.5347595214844
2016-07-26,452.1086730957031
2016-07-27,447.2743835449219
2016-07-28,453.1241149902344
2016-07-29,448.0690612792969
2016-08-01,445.6850280761719
2016-08-02,447.1419677734375
2016-08-03,438.81982421875
2016-08-04,438.40045166015625
2016-08-05,448.66510009765625
2016-08-08,454.40447998046875
2016-08-09,455.0446472167969
2016-08-10,443.102294921875
2016-08-11,447.71588134765625
2016-08-12,457.2962341308594
2016-08-16,452.4840087890625
2016-08-17,447.3627014160156
2016-08-18,449.4597473144531
2016-08-19,448.0690612792969
2016-08-22,446.7225341796875
2016-08-23,446.1044616699219
2016-08-24,450.5413818359375
2016-08-25,447.0977783203125
2016-08-26,453.80841064453125
2016-08-29,466.8544921875
2016-08-30,470.80584716796875
2016-08-31,467.9803161621094
2016-09-01,454.38238525390625
2016-09-02,447.38470458984375
2016-09-06,450.27655029296875
2016-09-07,449.28314208984375
2016-09-08,456.2366638183594
2016-09-09,461.1592712402344
2016-09-12,462.02020263671875
2016-09-14,461.24755859375
2016-09-15,470.1877746582031
2016-09-16,474.845458984375
2016-09-19,477.8697204589844
2016-09-20,474.2494812011719
2016-09-21,473.3885498046875
2016-09-22,480.761474609375
2016-09-23,486.87615966796875
2016-09-26,488.8186950683594
2016-09-27,490.2756042480469
2016-09-28,481.51202392578125
2016-09-29,473.4768981933594
2016-09-30,478.4436340332031
2016-10-03,481.53411865234375
2016-10-04,484.02850341796875
2016-10-05,480.96014404296875
2016-10-06,490.40802001953125
2016-10-07,489.61334228515625
2016-10-10,484.02850341796875
2016-10-13,466.7220764160156
2016-10-14,475.7726135253906
2016-10-17,468.2673034667969
2016-10-18,477.2957763671875
2016-10-19,480.0550537109375
2016-10-20,480.1434020996094
2016-10-21,469.8345947265625
2016-10-24,469.4372253417969
2016-10-25,468.3555603027344
2016-10-26,465.3533935546875
2016-10-27,462.9914855957031
2016-10-28,465.75079345703125
2016-11-01,464.0068664550781
2016-11-02,451.9762268066406
2016-11-03,452.0645446777344
2016-11-04,443.94110107421875
2016-11-07,441.9985656738281
2016-11-08,443.0361022949219
2016-11-09,443.5216979980469
2016-11-10,446.0823974609375
2016-11-11,442.26348876953125
2016-11-15,435.0451354980469
2016-11-16,435.55279541015625
2016-11-17,431.6676940917969
2016-11-18,435.97222900390625
2016-11-21,437.7382507324219
2016-11-22,442.13104248046875
2016-11-23,445.46429443359375
2016-11-24,435.906005859375
2016-11-25,438.70947265625
2016-11-28,435.5969543457031
2016-11-29,440.4754333496094
2016-11-30,437.0980224609375
2016-12-01,440.4975280761719
2016-12-02,439.1730041503906
2016-12-05,438.77569580078125
2016-12-06,443.7865905761719
2016-12-07,441.1155700683594
2016-12-08,450.3427734375
2016-12-09,454.2720642089844
2016-12-12,453.4994201660156
2016-12-13,459.06219482421875
2016-12-14,467.75958251953125
2016-12-15,464.8678283691406
2016-12-16,466.7220764160156
2016-12-19,469.1061096191406
2016-12-20,467.0531921386719
2016-12-21,469.4151306152344
2016-12-22,465.04437255859375
2016-12-23,466.7882995605469
2016-12-26,462.4396057128906
2016-12-27,470.0552978515625
2016-12-28,463.43292236328125
2016-12-29,470.38641357421875
2016-12-30,477.8697204589844
2017-01-02,479.0617370605469
2017-01-03,480.96014404296875
2017-01-04,471.1369934082031
2017-01-05,475.6622314453125
2017-01-06,474.5805969238281
2017-01-09,475.7946472167969
2017-01-10,481.1587829589844
2017-01-11,479.4811706542969
2017-01-12,478.2670593261719
2017-01-13,481.401611328125
2017-01-16,475.154541015625
2017-01-17,459.7023010253906
2017-01-18,455.861328125
2017-01-19,456.369140625
2017-01-20,452.8813171386719
2017-01-23,448.5105895996094
2017-01-24,453.5435485839844
2017-01-25,449.128662109375
2017-01-27,452.5722961425781
2017-01-30,461.2696533203125
2017-01-31,461.4462585449219
2017-02-01,463.4108581542969
2017-02-02,460.6957092285156
2017-02-03,456.3470764160156
2017-02-06,459.8789367675781
2017-02-07,455.1329040527344
2017-02-08,452.59429931640625
2017-02-09,455.9496765136719
2017-02-10,454.8017578125
2017-02-13,454.6693420410156
2017-02-14,463.47711181640625
2017-02-15,464.1393127441406
2017-02-16,471.2914733886719
2017-02-17,474.82342529296875
2017-02-20,474.7792053222656
2017-02-21,480.4303283691406
2017-02-22,533.1002807617188
2017-02-23,522.17333984375
2017-02-27,546.9630126953125
2017-02-28,546.5877685546875
2017-03-01,545.0204467773438
2017-03-02,546.0137939453125
2017-03-03,555.6383056640625
2017-03-06,576.300048828125
2017-03-07,576.1234741210938
2017-03-08,570.0531005859375
2017-03-09,568.0883178710938
2017-03-10,565.8367309570312
2017-03-14,569.3024291992188
2017-03-15,576.1234741210938
2017-03-16,572.9005737304688
2017-03-17,574.2471313476562
2017-03-20,565.46142578125
2017-03-21,557.9561157226562
2017-03-22,556.14599609375
2017-03-23,562.1502685546875
2017-03-24,568.0883178710938
2017-03-27,552.3491821289062
2017-03-28,549.9872436523438
2017-03-29,554.7994995117188
2017-03-30,560.9803466796875
2017-03-31,583.165283203125
2017-04-03,606.8953857421875
2017-04-05,624.70947265625
2017-04-06,635.0845947265625
2017-04-07,621.0010986328125
2017-04-10,609.8533935546875
2017-04-11,605.8800048828125
2017-04-12,597.778564453125
2017-04-13,602.5467529296875
2017-04-17,614.4890747070312
2017-04-18,604.9307861328125
2017-04-19,604.3126220703125
2017-04-20,604.6438598632812
2017-04-21,619.1909790039062
2017-04-24,625.7692260742188
2017-04-25,632.5681762695312
2017-04-26,625.3497314453125
2017-04-27,622.2813110351562
2017-04-28,615.968017578125
2017-05-02,605.0852661132812
2017-05-03,604.8866577148438
2017-05-04,599.5225219726562
2017-05-05,586.4102172851562
2017-05-08,583.3861083984375
2017-05-09,587.3375244140625
2017-05-10,600.0302124023438
2017-05-11,600.2288818359375
2017-05-12,596.2113647460938
2017-05-15,593.4078369140625
2017-05-16,598.7940673828125
2017-05-17,597.38134765625
2017-05-18,586.0128173828125
2017-05-19,582.26025390625
2017-05-22,584.6001586914062
2017-05-23,576.3883666992188
2017-05-24,572.9226684570312
2017-05-25,575.019775390625
2017-05-26,590.4057006835938
2017-05-29,599.0589599609375
2017-05-30,600.1405639648438
2017-05-31,591.9067993164062
2017-06-01,586.4102172851562
2017-06-02,584.864990234375
2017-06-05,586.895751953125
2017-06-06,579.5891723632812
2017-06-07,591.1563110351562
2017-06-08,587.933349609375
2017-06-09,589.6993408203125
2017-06-12,582.5250854492188
2017-06-13,580.2734985351562
2017-06-14,599.3238525390625
2017-06-15,611.001220703125
2017-06-16,613.1424560546875
2017-06-19,622.1710815429688
2017-06-20,623.5396118164062
2017-06-21,627.800048828125
2017-06-22,632.5018920898438
2017-06-23,633.9146118164062
2017-06-27,634.4885864257812
2017-06-28,617.4249267578125
2017-06-29,614.8642578125
2017-06-30,609.25732421875
2017-07-03,609.7208862304688
2017-07-04,627.7779541015625
2017-07-05,636.9168090820312
2017-07-06,636.8726196289062
2017-07-07,658.3290405273438
2017-07-10,659.0796508789062
2017-07-11,659.7418212890625
2017-07-12,667.1367797851562
2017-07-13,677.3352661132812
2017-07-14,682.51953125
2017-07-17,690.5294799804688
2017-07-18,676.356201171875
2017-07-19,682.1635131835938
2017-07-20,680.3612670898438
2017-07-21,705.3257446289062
2017-07-24,718.7870483398438
2017-07-25,712.95751953125
2017-07-26,722.1244506835938
2017-07-27,709.686767578125
2017-07-28,709.5309448242188
2017-07-31,718.7646484375
2017-08-01,713.602783203125
2017-08-02,724.9947509765625
2017-08-03,734.2952880859375
2017-08-04,721.8576049804688
2017-08-07,719.2765502929688
2017-08-08,713.1355590820312
2017-08-09,711.4667358398438
2017-08-10,705.0364990234375
2017-08-11,688.08203125
2017-08-14,700.0079345703125
2017-08-16,696.915283203125
2017-08-17,697.3601684570312
2017-08-18,701.0537719726562
2017-08-21,696.15869140625
2017-08-22,694.2230224609375
2017-08-23,704.0130004882812
2017-08-24,697.782958984375
2017-08-28,697.1154174804688
2017-08-29,681.8075561523438
2017-08-30,696.0252685546875
2017-08-31,709.5532836914062
2017-09-01,716.4952392578125
2017-09-04,717.9415283203125
2017-09-05,726.5078125
2017-09-06,732.2037963867188
2017-09-07,728.1097412109375
2017-09-08,727.041748046875
2017-09-11,727.9317626953125
2017-09-12,733.1383056640625
2017-09-13,755.6109008789062
2017-09-14,751.0272216796875
2017-09-15,749.202880859375
2017-09-18,752.5402221679688
2017-09-19,746.3547973632812
2017-09-20,753.9642944335938
2017-09-21,748.8023071289062
2017-09-22,727.4867553710938
2017-09-25,731.1802368164062
2017-09-26,729.8897705078125
2017-09-27,711.2442626953125
2017-09-28,699.9412231445312
2017-09-29,695.001708984375
2017-10-03,710.5322875976562
2017-10-04,728.7772827148438
2017-10-05,733.4942626953125
2017-10-06,744.9752807617188
2017-10-09,739.2792358398438
2017-10-10,750.44873046875
2017-10-11,747.7342529296875
2017-10-12,776.748291015625
2017-10-13,780.0413208007812
2017-10-16,780.3528442382812
2017-10-17,778.1724243164062
2017-10-18,813.9058227539062
2017-10-19,809.8118286132812
2017-10-23,836.37841796875
2017-10-24,831.4833374023438
2017-10-25,836.511962890625
2017-10-26,843.18701171875
2017-10-27,827.5673828125
2017-10-30,838.8258666992188
2017-10-31,837.3573608398438
2017-11-01,847.7704467773438
2017-11-02,842.474853515625
2017-11-03,841.3179321289062
2017-11-06,829.9259033203125
2017-11-07,806.9638061523438
2017-11-08,790.142822265625
2017-11-09,801.4458618164062
2017-11-10,786.6273803710938
2017-11-13,778.9733276367188
2017-11-14,789.1638793945312
2017-11-15,786.4938354492188
2017-11-16,804.4273681640625
2017-11-17,811.5919189453125
2017-11-20,819.557373046875
2017-11-21,829.9703369140625
2017-11-22,828.368408203125
2017-11-23,842.8309326171875
2017-11-24,846.4798583984375
2017-11-27,846.702392578125
2017-11-28,839.5823364257812
2017-11-29,841.9408569335938
2017-11-30,820.1803588867188
2017-12-01,809.9898681640625
2017-12-04,802.4248046875
2017-12-05,813.1939086914062
2017-12-06,824.7194213867188
2017-12-07,829.0804443359375
2017-12-08,819.6908569335938
2017-12-11,815.374267578125
2017-12-12,814.8848876953125
2017-12-13,814.0393676757812
2017-12-14,820.1359252929688
2017-12-15,818.578369140625
2017-12-18,819.6908569335938
2017-12-19,824.0963745117188
2017-12-20,817.154296875
2017-12-21,812.5263671875
2017-12-22,819.1567993164062
2017-12-26,827.5228271484375
2017-12-27,822.138427734375
2017-12-28,822.538818359375
2017-12-29,819.7352905273438
2018-01-01,809.6783447265625
2018-01-02,810.92431640625
2018-01-03,814.1728515625
2018-01-04,819.0678100585938
2018-01-05,821.6934204101562
2018-01-08,826.410400390625
2018-01-09,837.4463500976562
2018-01-10,838.6924438476562
2018-01-11,834.5984497070312
2018-01-12,844.61083984375
2018-01-15,844.744384765625
2018-01-16,821.4263916015625
2018-01-17,822.805908203125
2018-01-18,818.5338745117188
2018-01-19,828.85791015625
2018-01-22,864.6359252929688
2018-01-23,875.0933837890625
2018-01-24,860.052490234375
2018-01-25,859.6519775390625
2018-01-29,858.4059448242188
2018-01-30,845.85693359375
2018-01-31,855.5579223632812
2018-02-01,840.0274047851562
2018-02-02,804.872314453125
2018-02-05,802.9143676757812
2018-02-06,793.9698486328125
2018-02-07,796.016845703125
2018-02-08,805.0503540039062
2018-02-09,799.08740234375
2018-02-12,814.7958374023438
2018-02-14,830.949462890625
2018-02-15,832.7293701171875
2018-02-16,819.9578247070312
2018-02-19,825.0308227539062
2018-02-20,819.7798461914062
2018-02-21,827.1223754882812
2018-02-22,822.67236328125
2018-02-23,831.4833374023438
2018-02-26,835.4439697265625
2018-02-27,845.9458618164062
2018-02-28,849.550537109375
2018-03-01,844.076904296875
2018-03-05,822.4498901367188
2018-03-06,810.6573486328125
2018-03-07,791.87841796875
2018-03-08,811.19140625
2018-03-09,812.6598510742188
2018-03-12,827.9678344726562
2018-03-13,829.3474731445312
2018-03-14,826.8554077148438
2018-03-15,811.5029296875
2018-03-16,801.0453491210938
2018-03-19,796.9959106445312
2018-03-20,791.9227905273438
2018-03-21,798.2418823242188
2018-03-22,808.2542724609375
2018-03-23,795.5718383789062
2018-03-26,801.9798583984375
2018-03-27,800.8228149414062
2018-03-28,785.6038208007812
2018-04-02,794.726318359375
2018-04-03,800.6002807617188
2018-04-04,796.4617919921875
2018-04-05,808.2988891601562
2018-04-06,810.7908935546875
2018-04-09,815.2409057617188
2018-04-10,816.1753540039062
2018-04-11,828.4573974609375
2018-04-12,826.5438232421875
2018-04-13,835.5773315429688
2018-04-16,833.975341796875
2018-04-17,840.3833618164062
2018-04-18,834.8209228515625
2018-04-19,838.6478881835938
2018-04-20,825.8318481445312
2018-04-23,833.0408935546875
2018-04-24,863.3453369140625
2018-04-25,863.7459716796875
2018-04-26,868.0625
2018-04-27,886.7080078125
2018-04-30,857.3378295898438
2018-05-02,865.7039184570312
2018-05-03,855.824951171875
2018-05-04,849.0164184570312
2018-05-07,864.1909790039062
2018-05-08,860.7199096679688
2018-05-09,869.263916015625
2018-05-10,873.2244873046875
2018-05-11,880.4334716796875
2018-05-14,878.074951171875
2018-05-15,871.2664184570312
2018-05-16,850.9742431640625
2018-05-17,841.3623657226562
2018-05-18,831.1273193359375
2018-05-21,828.9024047851562
2018-05-22,824.8082885742188
2018-05-23,811.9033813476562
2018-05-24,815.1073608398438
2018-05-25,819.5127563476562
2018-05-28,819.1567993164062
2018-05-29,816.5313720703125
2018-05-30,815.3298950195312
2018-05-31,820.0023803710938
2018-06-01,828.1904296875
2018-06-04,837.3573608398438
2018-06-05,843.4094848632812
2018-06-06,849.4168701171875
2018-06-07,864.5023803710938
2018-06-08,876.0724487304688
2018-06-11,874.5595092773438
2018-06-12,887.4644165039062
2018-06-13,892.2259521484375
2018-06-14,897.0765380859375
2018-06-15,902.638916015625
2018-06-18,903.8403930664062
2018-06-19,886.4854736328125
2018-06-20,907.1334228515625
2018-06-21,918.4365234375
2018-06-22,901.1259765625
2018-06-25,893.96142578125
2018-06-26,871.2664184570312
2018-06-27,865.3536987304688
2018-06-28,846.6282958984375
2018-06-29,871.266845703125
2018-07-02,860.64990234375
2018-07-03,870.236572265625
2018-07-04,887.0803833007812
2018-07-05,864.1441040039062
2018-07-06,875.8362426757812
2018-07-09,893.3521118164062
2018-07-10,918.9761962890625
2018-07-11,930.7132568359375
2018-07-12,969.7317504882812
2018-07-13,985.3661499023438
2018-07-16,964.2218017578125
2018-07-17,978.69140625
2018-07-18,978.8705444335938
2018-07-19,989.8906860351562
2018-07-20,1011.2142944335938
2018-07-23,1003.7330932617188
2018-07-24,995.3560180664062
2018-07-25,999.1190185546875
2018-07-26,995.0872192382812
2018-07-27,1012.2894897460938
2018-07-30,1031.5970458984375
2018-07-31,1062.596923828125
2018-08-01,1068.286376953125
2018-08-02,1046.7835693359375
2018-08-03,1054.48876953125
2018-08-06,1068.51025390625
2018-08-07,1060.984375
2018-08-08,1090.998779296875
2018-08-09,1091.22265625
2018-08-10,1078.9034423828125
2018-08-13,1064.120361328125
2018-08-14,1084.6375732421875
2018-08-16,1075.8570556640625
2018-08-17,1078.500244140625
