Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,SYBX UR Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,GOOG UW Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,3382 JT Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TXN UW Equity,TMO UN Equity,GOOGL UW Equity,SHEL LN Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,PM UN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,MA UN Equity,AVGO UW Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,ENGI FP Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,PEP UW Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,HON UW Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
03-06-2021,6172,372.85,3186.115,243.84,54.4497,166.17,107.59,55.64,87.96,263.35,1197,29.93,5.286,159.351,549.4,3.506,1262,139.0241,43.8946,166.04,10855,232.45,634.1,3.875,73.91,39.865,203.67,22.805,38.97,135.85,120.231,88.68,141.6,82800,57.7,5016,56.24,2584,245.71,4938,169.6975,654.3,79.63,388.72,921.3,109.2,186,445.33,117.379,1401.2,66.6,4268,11.65,1358.968,97.37,567.402,64.8,30.2292,123.54,7948,361.82,464.8,111.82,83.95,80.62,315.95,86.64,14.93,3400.5,12.332,449.3,251.51,44.1553,97.5,127.58,15.99,186.34,85.0167,504.4,147.67,130.1,218.5,30.6,129.6,93.35,52.34,12.536,68.35,202.7,135.76,9.99,229.2,139.37,236.05,324.1,17.26,67.114,134.17,1958,1483.09,85.37,338.8
04-06-2021,6219,376.4,3239.367,244.02,54.5997,166.44,108.45,56.24,87.1485,265.28,1209,30.63,5.217,160.311,558.1,3.4425,1275,140.8103,44.2105,165.97,10920,233.38,636.4,3.82,74.11,39.68,206.05,22.835,39.15,135.95,122.588,89.02,141.85,82200,58.26,4979,57.37,2581,250.79,4946,175.7825,651.2,79.49,391.45,914.3,109.29,190.07,448.76,119.679,1393.6,66.73,4273,11.342,1369.893,97.9,563.715,64.94,30.2967,125.89,8055,366.02,475,112.9,83.97,81.02,319.9,86.26,14.76,3396,12.31,443.95,251.02,43.4073,98.21,127.94,15.97,183.96,85.6134,495.9,147.84,130.64,218.65,30.89,130.57,93.96,52.66,12.374,68.55,202.02,136,10.062,230.05,139.67,237.7,319.45,17.282,66.77,133.74,1989.8,1468.637,85.57,342.6
07-06-2021,6141,378.75,3153,239.76,52.4997,165.66,107.75,56.04,86.8363,268.63,1196.7,30.55,5.328,159.901,557.9,3.461,1267.5,141.3834,44.0812,164.84,10850,231.69,629,3.8955,72.8,39.49,203.73,22.985,38.99,136.42,123.305,88.97,140.9,81900,57.47,4975,57.09,2597,253.81,4984,176.19,657.3,79.31,388.16,916,110,188.55,444.45,120.115,1392.6,66.2,4266,11.338,1368.073,98.56,553.574,64.77,30.3546,125.9,8005,364.08,463.78,112.82,83.9,80.79,327.6,85.54,14.765,3415.5,12.39,445.5,247.52,43.4964,97.87,129.14,15.88,186.98,85.7129,499.5,147.75,130.5,218.3,30.78,131.08,93.21,52.95,12.372,68.51,222.52,136.04,9.999,228.19,137.97,235.8,319.2,17.442,67.274,133.95,1983.4,1470.133,84.97,347.6
08-06-2021,6192,380.8,3183,240.16,53.3997,165,108.73,55.65,86.7739,266.02,1197.3,30.42,5.313,163.206,556.8,3.3985,1267,142.3863,44.0621,163.39,10995,232.64,634.2,3.943,72.4,39.635,203.59,22.895,38.85,134.84,124.143,89.45,139.83,81900,57.7,4941,57,2607.5,252.57,4960,174.57,659.7,79.08,384.7,914.7,107.9,186.93,441,119.922,1383.8,67.24,4277,11.2,1367.466,96.4,554.035,63.7,30.1906,126.74,7935,365.26,463.53,113.4,82.93,80.38,330,84.86,14.73,3415.5,12.34,444.3,244.8,43.0779,98.51,128.58,15.63,185.16,84.8675,503.2,146.37,131.96,218.4,31.13,129.72,92.79,52.74,12.282,68.25,220.7,135.94,10.078,229.81,137.41,234.45,323.2,17.42,66.308,133.35,1971.2,1465.149,84.85,349.8
09-06-2021,6068,382,3102.5,234.65,53.3997,162.94,107.78,55.48,85.7127,267.01,1197,30.05,5.265,164.058,562.4,3.381,1271.5,143.9146,44.4881,165.59,10755,231.47,624,3.967,74.04,40.015,202.74,22.46,39.81,134.79,124.57,88.85,139.08,81100,56.96,4942,57,2619.5,253.59,4857,173.5825,662.5,78.14,382.78,913,109.05,186.45,448.21,120.397,1402.2,66.86,4276,11.032,1396.397,96.75,555.879,65.4,30.0459,127.13,8130,363.33,463.93,113.92,82.56,82.25,340.15,83.88,14.605,3460,12.292,438.1,245.75,43.3361,97.9,128.24,15.48,180.5,86.0312,497.3,146.1,131.76,217.6,30.88,129.3,92.67,53.01,12.018,67.45,226,136,10.1,227.81,137.42,231.3,324.75,17.386,65.796,131.84,1981.2,1446.71,84.17,361.2
10-06-2021,6033,382,3099.5,225.73,55.0497,160.4,108.41,55.91,85.0884,270.82,1192,29.97,5.273,167.483,571.2,3.446,1254.5,143.7904,44.6317,167.08,10795,234.59,622.3,4.0985,76.14,39.82,203.13,22.305,40.68,135.79,126.08,88.25,139.88,81000,56.64,4934,57.38,2643.5,257.24,4857,174.25,657.7,76.89,373.94,914,110.15,188,464.91,121.757,1409.8,66.98,4280.5,11.052,1412.785,97.55,553.574,67.39,29.8337,126.11,8282,364.3,468.67,113.74,83.6,83.56,340.75,83.8,14.55,3457,12.206,436.15,249.44,43.0067,97.59,129.8,15.11,179.06,87.7319,497.5,147.6,130.7,218.2,30.45,129.65,91.68,53.12,11.896,67.18,233.54,135.1,10.03,226.25,138.49,231.7,323.35,17.696,65.62,130.98,1973.2,1468.139,82.81,363.6
11-06-2021,6119,384.05,3147,220.7,55.6497,160.29,107.91,56.16,85.4629,268.35,1195,30.08,5.246,167.342,573.6,3.4345,1246,144.4972,44.3971,164.96,10860,236.93,610.8,4.0795,76.27,40.33,202.81,22.405,40.15,134.86,125.696,88.81,140.75,81000,56.76,4916,57.85,2607.5,257.89,4899,178.2525,668.1,76.48,378.05,918.6,109.91,188.67,465.15,121.51,1420.4,67.04,4273.5,11.138,1419.664,98.84,549.426,67.34,29.853,127.35,8340,365.5,470.7,113.82,83.63,83.32,342,84.48,14.58,3434,12.316,436.95,250.11,43.5854,97.03,129.84,15.28,180.4,88.4182,493.8,147.69,130.14,217.4,30.83,129.74,92.05,53.47,11.694,67.51,224.09,136.72,10.078,225.18,138.92,233.1,324.3,17.794,66.929,131.94,1972.2,1484.086,82.53,365.2
14-06-2021,6092,384.55,3112.5,219.01,59.8497,157.57,107.97,55.55,84.0895,270.94,1194.7,29.39,5.343,169.194,577.7,3.4375,1260,143.3033,42.5496,165.37,10820,236.98,604.7,4.112,75.45,40.885,201.36,22.475,39.63,134.91,126.352,88.72,140.56,80500,56.74,4981,58.19,2599.5,259.89,4910,180.1875,672.6,75.16,372.92,920,110.48,190.26,470.07,122.446,1458.4,66.16,4295,11.21,1423.71,100.5,549.426,67.29,29.9302,130.48,8348,366.52,475.83,113.82,83.41,83.84,341.7,84.8,14.615,3434.5,12.308,439.45,250.06,43.5854,97.38,130,14.87,179.4,88.4082,491.3,148.57,130.1,216.65,31.09,129.52,90.72,53.21,11.568,67.24,226.1,135.74,10.168,223.17,139.63,233.9,330.4,17.788,66.249,131.36,1980,1480.1,81.55,365.8
15-06-2021,6014,387.45,2999,219.46,58.7997,155.18,110.3,55.41,84.5265,270.47,1208.7,29.59,5.37,169.157,578.5,3.426,1266.5,142.6633,42.7363,164.49,11015,236.35,608.8,4.086,75.7,40.915,200.61,22.745,39.59,134.65,126.033,89.4,140,80900,56.63,4997,57.99,2623,258.36,5006,177.885,677.8,73.82,371.3,927,110.41,188.61,470.08,121.42,1484.6,67.31,4337.5,11.238,1433.421,100.46,553.113,67.42,30.1617,129.64,8343,368.12,470.74,114.6,83.27,84.29,343.65,85.36,14.665,3478.5,12.332,436.15,251.82,43.8258,98.61,132,15,179.22,88.3784,489.5,148.58,132.68,218.4,31.05,129.22,90.7,53.61,11.592,67.05,223.52,138.6,10.202,222.5,140.63,235.75,332.7,17.872,66.501,130.29,2015,1496.545,81.56,367.8
16-06-2021,6020,389.2,2963.5,217.16,61.4997,156.27,109.67,54.67,83.9023,266.53,1208.3,29.03,5.309,170.763,584.2,3.364,1257.5,141.2019,42.765,164.43,10700,235.58,610.8,4.0595,76.61,40.95,196.91,22.74,39.3,132.78,125.696,88.43,137.15,81800,56.41,5099,57.22,2625.5,257.38,5000,178.1025,682.3,71.46,371,931.4,110.06,187.73,468.42,120.773,1474.2,67.26,4347,11.236,1452.237,99.92,549.887,66.92,29.8337,130.15,8404,363.82,465.75,114.76,81.95,85.18,347.1,86.16,14.57,3486.5,12.244,438.05,244.1,43.069,98.24,130.16,15.02,177.12,88.4878,485.3,147.1,132.74,219.8,31.55,128.89,91.1,53.26,11.324,66.47,220.76,136.78,10.204,218.99,139.71,240.8,328.95,17.81,66.35,130.4,2035,1499.037,80.19,371.8
17-06-2021,5882,391.4,2862.5,209.45,64.9497,151.76,107.07,54.95,81.1555,269.51,1203.3,28.64,5.397,174.462,589.7,3.362,1238.5,139.0719,42.6071,165.22,10450,233.88,618,4.0365,77.23,40.72,195.14,22.885,39.48,133.99,126.371,87.13,137.72,80900,56.38,5066,57.18,2635.5,260.9,5000,186.5725,687.3,68.86,361.5,929.6,111.63,187.65,486.08,121.744,1464,65.93,4352,11.202,1452.034,100,552.191,66.77,29.6215,131.79,8383,367.29,471.17,115.46,82.43,85.93,348.4,86.36,14.635,3488.5,12.128,439.4,232.84,42.4635,94.02,130.3,14.77,178.82,88.4082,485.4,148.52,132.68,222.65,31,130.08,87.91,53.47,11.342,66.11,222.21,137.4,10.102,216.29,136.84,240.9,324.05,17.758,66.703,128.92,2046,1482.093,77.78,374.6
18-06-2021,5809,390.3,2717.5,208.86,64.4997,147.92,103.03,53.77,79.7821,265.94,1178.3,28.67,5.222,174.345,563.8,3.2885,1238,136.7031,41.2717,161.98,10500,229.62,602.6,3.966,76.61,39.535,191.6,22.05,38.81,132.03,125.568,85.92,135.17,80500,55.49,5044,55.67,2580,259.43,5000,186.3875,681.1,67.61,348.83,924.9,110.33,183.07,482.47,120.111,1418.2,64.44,4307,10.944,1439.895,99.5,555.879,66.47,29.2164,130.46,8384,367.42,463.5,115.5,81.02,85.72,348.25,85.12,14.34,3459.5,11.9,429.4,230.1,41.4217,92.27,127.68,14.52,171.86,87.5031,468.7,145.42,131.68,217.3,30.25,128.69,84.09,52.75,10.958,64.56,218.55,133.7,9.99,212.5,134.31,236.7,315.4,17.596,64.705,128.41,1966.6,1440.232,76.43,369.6
21-06-2021,5792,389.25,2775,213.21,62.6997,150.43,106.05,54.36,82.3416,267.74,1132,29.21,5.238,172.698,568.7,3.28,1204.5,140.0748,40.8649,163.84,10540,232.9,586.2,3.982,76.75,39.96,195.21,21.825,39.42,133.07,126.455,88,136.4,79900,56.31,4876,55.87,2545.5,262.63,4972,184.2725,680.1,68.45,357.54,926.9,111.44,186.11,483.56,121.813,1424,66.33,4304.5,11.102,1431.398,100.16,544.356,66.83,29.7276,132.3,8408,373.09,464.61,116.2,81.44,86.16,349.15,85.14,14.27,3487,11.8,426.55,234,40.6115,94.93,129.46,14.78,172.94,87.7418,471.6,146.56,134.38,217.2,30.27,129.46,85.94,52.19,11.012,65.69,222.67,136.5,9.983,216,136.34,238.8,316.85,17.812,66.619,130.08,1927.6,1451.694,77.32,374
22-06-2021,5881,387.5,2792,213.13,63.5997,150.21,106.4,54.56,81.3427,266.61,1173,29.14,5.278,175.272,575.5,3.2875,1255,139.7978,40.6591,163.62,10870,233.88,605.3,3.987,76.19,40.205,195.14,21.68,39.61,133.12,126.999,87.38,137.03,80000,56.77,5125,55.87,2594.5,265.51,5151,188.8675,681.2,68.96,357.53,930.2,110.96,187.04,492.21,122.331,1452.6,66.72,4314.5,11.186,1410.964,100,528.684,65.94,30.0652,133.98,8350,378.04,464.45,116.24,81.29,85.79,345.3,85.1,14.205,3503,11.73,423.75,233.56,41.5642,94.78,130.24,14.91,172.54,87.2545,466.1,146.78,135.5,215.7,30.24,130.13,85.7,51.3,10.916,66.15,221.44,136.7,9.933,215.49,136.72,240.35,322.7,17.976,66.594,132.48,1992,1430.265,76.84,373
23-06-2021,5926,381.45,2822,213.79,65.8497,151.12,106.27,54.12,80.8433,264.22,1161,29.2,5.27,175.191,570.4,3.2755,1239.5,138.1263,40.0417,162.63,10650,233.24,601,3.8935,75.58,40.04,192.36,21.42,39.05,132.93,126.462,86.6,135.96,80100,55.93,5163,55.26,2593.5,265.275,5064,190.5725,669.1,69.65,361.05,918.9,110.84,186.1,494.02,122.127,1472.6,66.44,4261.5,11.13,1425.531,100.05,536.981,65.26,29.8819,133.7,8322,375.14,466.66,115.66,80.25,84.95,340.5,84.6,14.215,3488.5,11.57,420.9,235.54,41.9916,94.5,130.66,15.42,172.8,86.6478,463.2,144.85,134.46,213.15,30.02,130.3,85.87,50.55,10.84,65.3,217.1,136.86,9.853,214.66,137.49,234.75,324.2,17.74,65.729,133.1,1956.4,1422.789,76.23,368.8
24-06-2021,6000,390.15,2924,219.34,65.2497,152.51,107.14,54.39,82.0919,264.15,1177,29.47,5.33,172.454,582.1,3.318,1247.5,138.9191,40.324,163.37,10685,233.33,603.5,3.93,76.36,40.255,193.26,21.73,39.19,133.02,127.282,86.85,136.91,81200,56.19,5121,56.07,2578,266.69,5051,192.055,673.2,71.32,368.75,923.9,111.7,188.61,495.36,122.5,1482.6,66.58,4248.5,11.19,1427.352,99.03,537.442,65.85,30.2871,133.41,8415,374.75,470.06,116,80.56,85.08,343.05,85.08,14.32,3488.5,11.684,424.6,238.48,42.3834,95.35,125.3,15.26,174.4,87.1252,465.1,145.67,137.1,214.85,30.46,131.07,87.08,51.3,11.008,65.61,232.97,135.24,9.951,217.69,138.15,237.2,324.3,17.872,66.191,133.6,1964.8,1438.238,76.4,372
25-06-2021,6062,385.4,2966.5,216.31,62.9997,154.05,107.3,54.32,82.1543,266.54,1197.7,29.71,5.431,170.073,581.5,3.3555,1309,140.2563,40.5825,164.21,10850,232.42,607.9,3.93,77.2,39.935,194.75,21.98,38.98,134.92,126.995,86.72,138.53,81600,56.06,5162,55.91,2605,265.02,5033,190.31,673.6,71.55,368.77,923.2,112.72,188.17,492.87,122.509,1494.4,67.09,4259,11.252,1429.577,99.04,551.731,66.74,30.5282,133.11,8499,379.61,462.2,115.9,81.46,84.66,344.8,84.96,14.355,3484,11.63,427.55,243.71,42.6505,96,123,15.19,174.84,87.7717,469.2,146.41,136.64,214.65,30.38,133.07,88.4,51.79,11.104,66.05,230.22,136.92,9.839,218.74,139.7,236.75,325.5,17.878,65.284,154.35,1969.8,1445.215,76.54,374.8
28-06-2021,6002,385.65,2901.5,216.27,62.0997,154.33,103.99,54.26,80.4688,271.79,1210.3,29.81,5.277,172.195,586.4,3.2625,1303,138.7758,40.1613,164.02,10870,231.09,610.9,3.8465,76.86,38.785,196.5,21.605,39.12,135.32,126.819,85.11,138.1,81900,55.29,5135,57.48,2597.5,268.72,5258,199.85,667.6,71.51,368.71,925.5,115.7,191.53,505.1,122.536,1444.4,67.56,4284,10.974,1437.67,98.67,548.965,66.4,30.4125,134.78,8666,367.68,472.8,116.12,81.72,84.91,348.05,84.14,14.225,3485.5,11.592,420.4,240.93,43.0957,95.03,120.56,14.96,171.52,88.627,460.4,147.04,135.78,213.5,30.82,131.97,87.7,51.51,10.91,65.3,228.22,134.2,9.935,216.79,138.95,234.15,315.15,17.916,63.765,152.36,1968.4,1410.331,77.12,376.6
29-06-2021,6028,383.25,2894.5,215.1,60.1497,154.14,103.76,53.86,81.7173,272.79,1184.7,30.14,5.292,172.407,589.9,3.274,1293.5,139.0241,40.1135,164.03,11000,230.37,601.6,3.9105,77.21,38.605,196.03,21.665,39.1,134.4,126.018,84.44,137.3,81000,56.54,5041,56.75,2518.5,271.4,5280,200.2675,674,69.68,372.62,923.8,117.21,192.88,508.24,122.273,1448.8,68.37,4274.5,11.22,1442.121,97.94,544.356,66.27,30.6729,136.33,8674,368,477.15,116.3,81.25,84.57,348.8,84.28,14.285,3483.5,11.566,421.3,242.9,42.793,94.69,121.1,15.01,173.2,87.8513,460,146.94,135.06,212.8,30.95,132.54,90.64,51.63,11.076,66.83,229.37,134.6,9.893,215.95,140.94,233.5,316,17.998,64.033,155.95,1948,1420.298,77.13,377.6
30-06-2021,5949,375.8,2872.5,217.63,58.3497,155.54,104.74,54.11,84.0271,270.14,1183.3,30.19,5.228,172.008,579.4,3.2195,1285.5,140.0175,40.0034,164.74,10815,230.99,600.1,3.941,77.77,38.155,198.63,21.385,39.16,134.93,125.316,85.31,141.02,80700,55.54,5055,56.14,2513,270.9,5297,200.025,661.3,70.75,379.53,920.8,115.93,192.3,504.47,122.09,1446.8,68.63,4230.5,11.14,1435.849,99.11,538.364,66.82,30.2774,136.96,8683,365.09,476.84,115.22,81.35,84.32,348.55,83.48,14.16,3461,11.554,417.3,238.76,43.2471,96.24,121.34,14.86,171.12,87.8811,461,148.17,132.68,210.3,30.56,133.78,91.69,51.21,10.986,66.44,229.52,133.62,9.754,219.35,140.68,230.95,315,17.812,63.211,154.49,1942,1368.967,77.41,375.8
01-07-2021,5934,375.35,2889.5,216.71,61.4997,157.08,106.21,53.96,84.152,270.33,1187,30.35,5.409,171.648,571.3,3.2895,1280,140.2563,39.5343,165.96,10940,232.27,599.9,3.9635,77.99,38.76,199.09,21.69,39.56,135.24,126.369,86.22,139.32,80100,56.55,5048,56.01,2489,271.6,5217,202.12,663.9,71.01,374.99,925.5,117.16,190.84,509.53,122.444,1488.6,69.01,4261,11.326,1454.665,99.89,538.364,66.56,30.2388,137.27,8742,370.71,469.64,115.56,81.74,84.42,350.15,84.06,14.28,3495,11.732,423.35,238.68,42.9354,96.92,121.7,14.91,175.3,87.9805,467.6,148.2,133.2,212.05,30.86,133.52,92.02,51.93,11.11,67.19,231.13,134.14,9.822,220.62,142.34,233.75,324.5,17.872,63.79,158,1938,1387.905,78.6,378.8
02-07-2021,5956,372.65,2947,217.76,58.3497,156.03,106.07,54.18,83.4028,272.87,1203.3,30.7,5.295,175.549,579,3.2225,1316,133.7421,38.9743,168.98,11340,233.63,607.1,3.9535,78.6,38.615,199.89,21.75,39.73,135.9,128.719,86.7,140.11,80000,56.41,5170,56.76,2494,277.65,5197,204.87,663.4,70.41,374.16,923.9,118.04,192.21,513.32,125.258,1476.6,69.18,4270,11.128,1454.462,100.3,529.606,66.95,30.6054,139.96,8779,375.03,468.17,115.62,81.7,84.52,349.55,83.96,14.165,3480,11.754,416.65,239.59,43.2293,97.44,121.86,14.93,172.36,87.4236,456.5,148.91,133.88,212.85,31.09,134.35,92.03,51.47,10.918,67.18,233.96,133.86,9.874,221.32,142.31,233.25,321.4,17.97,63.991,159.74,1964,1386.908,78.79,379.6
05-07-2021,6040,372.7,2986,217.76,58.3497,156.03,106.07,54.18,83.4028,272.87,1197,30.7,5.429,175.549,581.4,3.2655,1321.5,133.7421,38.3856,168.98,11240,233.63,600.9,3.912,78.6,38.71,199.89,21.905,39.73,135.9,128.719,86.7,140.11,80400,56.65,5092,56.76,2484,277.65,5197,204.87,660.7,70.41,374.16,924,118.04,192.21,513.32,125.258,1490,69.18,4264.5,11.286,1449,100.3,510.708,66.95,30.75,139.96,8678,375.03,468.17,115.14,81.7,84.19,350.35,84.4,14.31,3479.5,11.698,423.1,239.59,43.1402,97.44,122.16,14.93,177.7,86.429,459.4,148.91,135.06,213.95,31.04,134.35,92.03,51.43,11.078,67.5,233.96,133.7,9.92,221.32,142.31,234.7,324.25,17.934,63.723,159.74,1954.4,1403.852,78.79,379.4
06-07-2021,5885,370.5,2900.5,213.52,56.9997,153.41,103.99,53.88,80.656,275.73,1198.7,30.18,5.284,183.787,580,3.162,1308,132.5577,38.5101,167.97,11240,232.75,603.8,3.8115,78.11,37.905,196.89,21.56,39.29,135.98,129.771,85.75,139.94,81200,56.24,5125,56.09,2494,277.66,5232,206.985,655.8,68.21,369.86,930,118.82,191.2,517.06,126.19,1459.2,68.35,4292,10.928,1450.821,98.65,515.317,66.65,30.6729,142.02,8721,376.12,473.28,115.08,81.97,84.55,353.5,82.78,13.985,3474.5,11.594,416.5,237.72,43.4964,95.7,119.28,14.5,171.52,86.2997,450.9,149.13,135.66,211.3,31.35,134.64,90.21,50.68,10.62,66.04,235.42,132.22,9.939,218.56,142.55,231,310.8,17.822,61.204,160.11,1958.8,1380.928,77.08,381
07-07-2021,6038,376.5,2991,214.69,53.6997,153.59,102.93,54.32,81.0306,278.17,1186.7,30.28,5.22,184.829,583.7,3.145,1300,133.551,38.5101,169.41,11125,234.63,591.8,3.772,78.56,37.47,199.86,21.615,39.35,137,130.078,85.83,139.71,80800,57.41,5038,55.96,2477,279.93,5175,203.7175,660.4,67.93,367.67,941,119.87,189.78,522.72,126.474,1451.2,69.53,4360,10.874,1453.653,98.79,505.638,67.14,31.2709,144.57,8658,373.92,469.54,116.5,82.66,84.97,355.95,83.84,13.975,3488,11.68,417.95,239.05,43.4519,97.07,119.08,14.23,172.5,86.3295,451.4,149.79,136.62,212.1,31.98,135.72,90.03,50.97,10.514,66.4,235.82,133.98,10.192,220.74,142.57,232.1,307.7,18.002,60.776,160.16,1946.8,1388.403,77.75,384.6
08-07-2021,5866,365,2868.5,212.11,56.2497,150.94,102.6,54.13,80.3439,277.92,1157,29.92,5.049,186.57,567.3,3.0575,1304,134.4298,37.3279,169.08,10975,232.84,586.7,3.7235,78.12,37.1,198.27,21.285,39.25,136.98,129.177,85.44,139.59,79900,56.5,5004,55.39,2465,277.42,5124,199.0275,639.2,66.73,358.94,935.6,119.26,188.24,518.61,125.044,1460,68.91,4297,10.592,1442.526,98.37,486.74,66.69,31.0298,143.24,8589,370.19,470.5,115.46,82.34,84.11,353.95,83.04,13.475,3433.5,11.528,410.6,235.21,44.2176,96.03,117.86,14.06,167.64,85.3151,446,149.86,133.16,207.75,31.25,135.3,87.64,50.6,10.186,65.74,237.12,131.02,10.086,219.32,141.52,225.55,307.7,17.792,59.374,160.63,1935,1337.571,76.62,382.4
09-07-2021,6106,371.8,2991,217.42,55.6497,155.77,104.07,54.46,82.1543,278.45,1149.3,30.04,5.227,185.967,583.1,3.1295,1296,135.1748,37.3901,169.75,11055,235.68,586.8,3.764,77.99,37.45,201,21.815,39.61,137.03,129.575,86.38,140.3,79400,57.75,4956,55.99,2477,277.94,5018,200.5025,662.4,68.45,371.76,939.6,119.74,190.27,517.26,125.518,1468.4,70.06,4295,10.876,1451.832,99.4,496.419,67.16,31.6857,145.11,8648,372.94,480.18,115.2,82.43,84.94,353.1,84.2,13.675,3434,11.606,414.1,236.31,44.0573,97.61,118.64,14.48,173.36,86.7473,454.1,149.48,137.02,212.1,31.27,135.02,90.33,50.83,10.5,68.01,234.99,132.84,10.128,224.34,142.6,230.85,310.9,18,61.188,161,1930,1374.449,78.48,381.4
12-07-2021,6100,375.35,2955,218.58,53.9997,158,104.28,54.48,81.8422,279.99,1188.3,29.21,5.258,185.928,591.7,3.139,1327.5,134.6017,37.8352,169.48,11485,235.61,593.1,3.795,77.55,37.47,199.98,21.825,39.76,137.14,130.564,86.22,140.05,79700,58.2,4960,56.73,2505,277.32,5088,205.125,666,69.44,380.5,945.1,118.81,191.92,514.69,126.976,1456.4,70.69,4307.5,10.838,1455.474,98.55,492.732,67.5,31.6567,144.5,8762,375.56,485.75,115.8,82.93,85.43,356.3,85.06,13.78,3450.5,11.64,412.85,232.79,45.4553,98.61,119.66,14.61,172.72,88.3187,454.8,149.51,138.24,212.1,32.02,134.7,92.75,50.67,10.594,68.1,236.01,133.54,10.21,225.02,141.83,231.85,309.15,18.272,61.498,161.82,1963,1371.958,79.42,385.4
13-07-2021,6076,375.5,2945.5,215.19,51.2997,155.65,103.93,55.02,80.4688,278.53,1195.7,28.19,5.148,183.868,599.6,3.0835,1330,133.9904,37.548,169.27,11565,236.17,602,3.7735,77.61,37.19,199.6,21.77,39.65,136.97,130.994,85.33,140.58,79800,58.69,4988,56.87,2545,280.98,5152,202.5,670.7,68.37,375.98,942.6,118.65,191.2,514.3,127.342,1447,69.62,4340.5,10.662,1460.936,97.71,512.091,67.44,31.6567,145.64,8759,383.71,484.01,115.88,82.64,85.1,356.2,85.56,13.77,3502,11.618,412.2,231.64,45.1436,97.8,119.32,14.42,170,88.2491,448.7,152.96,138.42,212.2,31.5,134.34,93.21,50.65,10.386,67.9,235.3,134.7,10.184,224.08,141.05,230.85,305.9,18.416,61.288,161.59,1973,1354.515,79.08,385.2
14-07-2021,6088,376.5,2987.5,211.64,48.8998,155.12,101.97,56.26,79.9693,281.37,1192.3,28.59,5.17,184.084,609.1,3.104,1318,133.551,37.5767,170.42,11605,237.13,596.8,3.765,77.62,37.105,202.83,21.815,39.95,137.98,132.083,84.91,141.55,79500,58.27,4795,56.52,2565.5,282.51,5085,198.415,671.6,68.17,374.4,931.1,117.17,191.28,510.78,128.237,1443.2,69.85,4305,10.734,1454.462,99.56,513.013,67.88,31.5506,149.15,8669,390.8,481.59,115.46,83.23,84.88,355.5,84.98,13.79,3487,11.612,411.05,230.43,45.3751,98.06,117.48,14.25,170.7,88.1894,446.2,154.54,136.78,211.2,31.19,135.24,92.46,51,10.406,67.92,236.35,133.56,10.186,227.77,140.96,230.5,304.75,18.312,61.7,161.54,1973.8,1339.565,79.51,385.8
15-07-2021,6142,373.6,2973,211.41,51.8997,155.46,101.3,56.44,79.6572,281.28,1171.3,28.1,5.196,181.56,599.5,3.121,1315.5,134.1528,37.4762,168.37,11405,236.88,589.6,3.6905,77.9,36.645,202.59,21.765,40.09,139.16,131.267,84.98,141.66,80600,58.32,4718,55.81,2534.5,281.03,5068,189.6625,663.2,68.45,373.35,927.8,116.66,188.26,514.48,127.005,1407.4,70.12,4286.5,10.692,1423.305,99.31,520.848,67.43,31.5313,148.48,8346,390.23,477.34,114.82,83.63,83.82,355.25,83.98,13.835,3477.5,11.456,408.75,231.26,45.8827,98.52,115.3,14.01,169.12,86.6776,440.5,155.25,136.04,211,30.53,136.14,92.63,50.53,10.41,67.4,231.47,130.24,10.294,232.81,141.05,229.1,296.05,18.22,61.431,161.69,1966.4,1361.492,79.55,385.6
