Date,SHEL LN Equity,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,GLEN LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,EXPN LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,HLN LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,SKG LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,MNDI LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,AUTO LN Equity,IAG LN Equity,BME LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,PSH LN Equity,FCIT LN Equity,RMV LN Equity,DCC LN Equity,STJ LN Equity,CCH LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,MNG LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,OCDO LN Equity,CTEC LN Equity,PHNX LN Equity,RS1 LN Equity,SDR LN Equity,HIK LN Equity,UTG LN Equity,HL/ LN Equity,EDV LN Equity,AAF LN Equity,FRES LN Equity,FRAS LN Equity
17-06-2022,2044,9924,508.7,3593,379.45,3497.5,1703.111,461.2,3435,5177,2087,6018,7130,1033.5,1677.5,754.4,42.26,3344.5,2285,155.92,955.2,8204,3513,1059,251.7,87.71,#N/A N/A,1587.5,583.2,127,445.4,1783,244.3,233.262,411.2,527.6,4252,628.8,2587,692,1142.5,5936,987,77.44,810,180.2,1898.5,2113,1617,2811,1608.5,9130,5912,2607,1430,4257,1044,310.767,755.4,2857,1272.5,1456,517,112.44,377.2,1274,1514.5,138.25,2445,780,542,5120,1119,1830,205.8,730.2,471.9,195.65,3891,240.9,3166,120.85,1202,2196,607.4,106.45,281.7,493.2,831,207.6,610.4,830,455.94,1496.5,1088,773.6,1795,133.9,801.8,606
20-06-2022,2110.5,10054,537.5,3601,391.5,3537.5,1718.892,472.75,3515.5,5125,2091,6112,7078,1038,1694.5,758,43.745,3353.5,2296,160.12,969.8,8412,3404,1066.5,251.9,91.5,#N/A N/A,1619,604,127.76,445,1814.5,246.9,237.677,417.7,542.8,4341,624.6,2590,705,1143,5954,981.2,80.64,835.4,188.45,1919.5,2157,1640.5,2857,1647,9280,6040,2658,1460.5,4206,1030,325.174,772,2794,1311.5,1462.5,526.2,120.58,373.8,1291,1499.5,141.8,2480,790,550.2,5084,1116,1806.5,208.4,722.2,454.4,199.7,3730,241.2,3158,116.95,1198,2192,586.8,106.35,282.3,497,877.6,214.8,623.2,820.5,457.98,1500,1085,782,1786,136.6,789.4,625.5
21-06-2022,2151,10128,538.8,3603.5,395.35,3528.5,1711.204,482.6,3497.5,5250,2102,6116,7166,1028.5,1691,762,43.445,3374,2285,160.42,976,8540,3365,1069,249.8,90.83,#N/A N/A,1608.5,615.4,127.76,449.2,1830.5,245.1,238.323,415.1,544,4308,625.8,2589,715.6,1140.5,5908,985,79.88,828.6,186.35,1931.5,2103,1637.5,2868,1610.5,9200,6082,2606,1481.5,4288,1016.5,333.499,788.8,2767,1306,1456,529.4,119.34,372.6,1329.5,1499,141.25,2510,788,557,5134,1130,1795,205.1,719.2,460,200,3792,245,3176,117.3,1198,2178,583.6,106.8,292.8,495,855.6,214,620.2,814,455.94,1482,1077,775,1808,136.3,811,624.5
22-06-2022,2076,10304,533.6,3609.5,383.3,3550.5,1725.568,449.35,3479,5019,2125,6138,7338,1033,1679.5,760,43.84,3207,2318,161.34,933.6,8468,3395,1076.5,247.5,86.11,#N/A N/A,1627.5,591.4,126.76,460,1831.5,241.2,245.539,408.8,541,4239,632.2,2576,711,1152.5,5910,999,83.54,821.4,181.55,1945,2162,1605.5,2802,1611,9346,6042,2543,1459.5,4340,1017,323.574,776.4,2738,1307.5,1439.5,536.6,117.48,372.3,1244,1459,138.55,2475,788,558,5024,1138.5,1792,207.2,717.6,459.8,195.7,3676,241.4,3240,116.5,1194,2166,585.8,113.85,287.2,479.8,819.8,215.2,617.2,812,459.68,1502.5,1085,791,1802,137.4,813.2,629
23-06-2022,2029,10380,526.6,3626.5,375.65,3535.5,1739.528,442.8,3453,4910,2124,6172,7464,1023,1641,764,42.31,3061,2297,154.08,934.6,8388,3359,1086.5,246.6,81.85,#N/A N/A,1625,576.4,126.5,466.6,1817,236,235.954,398.8,527.8,4193,629.6,2575,704,1149.5,5878,993,82.86,783.2,185.15,1913.5,2172,1633,2725,1611.5,9186,5966,2498,1424.5,4188,981,317.704,768.2,2711,1295.5,1380,531.2,114.18,377.2,1171.5,1377,139.05,2360,786,556.2,4889,1118.5,1790.5,204.5,694.2,457.9,193.5,3695,236.7,3248,116.85,1167,2158,581.4,114.2,282.3,481.4,855.4,214,611.2,814.5,454.24,1546.5,1068,778.2,1747,135.6,778,641
24-06-2022,2087.5,10776,537.3,3737,386.5,3658.5,1776.552,446.25,3530.5,4979,2205,6246,7600,1051,1697,783,43.395,3066,2390,158.94,986.2,8790,3551,1122.5,255.4,80.94,#N/A N/A,1649.5,589.4,126.5,482.7,1838.5,244.6,238.539,411.5,542.6,4404,646.4,2644,733,1165,5982,1027,81.16,810,188.5,1996.5,2219,1698,2835,1636,9700,6304,2556,1476.5,4325,1012,324.107,780.8,2789,1336,1399,550,114.68,385.4,1184.5,1403,144,2465,809,578,5002,1149,1815,210.8,716.2,472.1,198.6,3736,243.3,3428,118.4,1200,2232,613.2,119.1,290.6,493.8,870.6,218.4,620.8,853,470.56,1637,1091,804.6,1743,137.7,787,668.5
27-06-2022,2112.5,10806,538.6,3734,391.6,3655.5,1784.645,452.75,3571.5,5051,2235,6208,7664,1060,1710.5,798.6,43.31,3133.5,2405,158.64,1009,8730,3559,1123.5,254.4,81.81,#N/A N/A,1651,605.8,127.22,488.9,1840.5,246.7,238.431,412.2,547.8,4453,641.6,2665,749,1165,5986,1033.5,82.2,827.4,184.95,2036,2257,1664,2847,1646.5,9772,6380,2579,1493,4381,1035,327.522,789.2,2853,1335.5,1430.5,551.6,116.08,387.3,1223,1439,144.95,2510,820,578.2,5080,1152.5,1825.5,211.6,723,476,201,3812,248.7,3502,119.3,1223,2276,622.2,118.7,293.4,496.2,860,223.8,620.4,862.5,469.2,1666,1107,810.8,1745,137.8,802.6,673
28-06-2022,2177,10786,545.8,3742,397.05,3680,1786.466,460.25,3628,5150,2214,6226,7748,1070,1715,826.6,43.435,3156.5,2389,160.02,1052.5,8506,3542,1120.5,256.6,87.14,#N/A N/A,1666,620.6,128.58,483,1873.5,250.9,241.123,419.4,549.6,4524,635.2,2660,744.2,1164.5,5950,1042,83.9,828.8,192.3,1996,2240,1678.5,2877,1650,9700,6426,2644,1517,4398,1025.5,334.352,788.6,2742,1304,1426,552.4,116.8,379.7,1219,1445.5,144.45,2565,823,571,5190,1163,1834,213.5,736.6,483.4,198.2,3813,246.5,3486,120.7,1246,2264,620.4,117.7,296.4,500.5,863.4,229.8,618.6,870.5,472.26,1677.5,1139,812.2,1744,139,798.4,668
29-06-2022,2185,11054,552.1,3758.5,397.7,3574.5,1813.779,460.25,3626.5,5098,2236,6210,7700,1078.5,1691.5,827,43.01,3102,2424,156.76,1027,8444,3459,1112,258.3,84.2,#N/A N/A,1650.5,638.6,126.5,477.7,1882,245.2,238.215,415.4,537,4396,635,2671,750.6,1159,5972,1016.5,82,820,191.65,2015,2245,1695,2858,1639,9718,6350,2542,1513,4350,1046,327.629,745.8,2798,1265,1422,551,111.68,386.4,1173,1411.5,140.1,2555,817,571.8,5144,1136,1817,211,688.4,476,196.1,3775,245.7,3466,118.45,1191,2240,609,116,292.4,493.6,801,226.2,606.8,883,464.1,1645.5,1109,801.2,1721,137.9,779.6,671.5
30-06-2022,2134,10800,535.6,3721,388.3,3530.5,1786.061,445.1,3519.5,4916.5,2226,6170,7632,1052,1680,830.2,42.31,2937,2406,153.12,1016,8244,3439,1108.5,255.5,82.95,#N/A N/A,1616,618.6,126.66,474.6,1836,239.5,235.092,401.3,528.8,4350,634.8,2719,715.4,1147.5,5860,976.8,80,824.6,186.3,2009,2244,1641,2756,1578,9878,6472,2478,1455,4206,1020,319.518,749.8,2719,1245,1399.5,555,107.62,366.7,1155,1363,135.5,2450,807,568.4,5098,1102.5,1822,204,664,457.4,194.6,3724,244.3,3458,116.65,1173,2228,602.6,115.4,277.3,499,781.2,224.4,590.4,869,454.24,1617.5,1064,787.8,1702,135.2,766.8,665.5
01-07-2022,2121,10754,534.4,3800,384.5,3507.5,1806.293,426.35,3535.5,4834.5,2210,6228,7558,1072,1728,838.4,42.41,2821.5,2430,153.2,1031,8282,3537,1102,254.8,86.08,#N/A N/A,1677.5,613,127.36,477.1,1835.5,242.6,234.985,401.6,525.8,4358,634.2,2718,729.2,1150.5,5984,956,81.4,823.2,185.35,2010,2234,1632,2719,1589,10055,6508,2509,1455.5,4261,1020.5,330.19,743.2,2752,1252.5,1406,542.2,108.84,365.1,1121.5,1373,138.2,2465,808,565.2,5080,1091,1864.5,207.4,653.2,459.4,192.2,3743,246.9,3498,118,1165,2230,605.2,117.65,273.8,485.8,814,225,586.6,866,449.82,1621.5,1057,777,1639,137.3,757.4,665
04-07-2022,2203,10808,539.7,3802.5,401.45,3495,1823.49,434.75,3560.5,4835,2236,6232,7708,1076.5,1729.5,836,42.665,2840,2426,155.52,1018.5,8346,3474,1085,257.5,86.54,#N/A N/A,1695.5,623.6,128.66,486.4,1839.5,244,239.077,404.7,526,4303,633.2,2759,722.4,1140,6098,950.6,81.84,805.2,190.4,2005,2228,1638.5,2740,1597,10130,6576,2454,1479.5,4228,1025.5,327.095,747.4,2785,1212.5,1417,559.6,107.6,365.6,1107,1414,139.8,2460,810,566.2,5162,1081,1851,208.4,653.8,460,192.55,3754,245.4,3434,118.45,1169,2176,597.2,114.7,277.6,489.6,784.8,226.4,587.4,858.5,450.16,1654,1046,773,1703,139.8,779.2,668
05-07-2022,2016,10800,523.1,3802,373.3,3507,1807.304,400,3426,4641,2189,6216,7430,1066,1688,804.6,41.355,2605,2447,147.48,962.2,8174,3496,1098.5,255.5,79.12,#N/A N/A,1671,592,127,482.7,1778,233.6,229.277,382.3,514.4,4287,637.8,2752,726.2,1130,6116,984.2,76,761.6,189.15,2033,2225,1580,2623,1526.5,10320,6780,2431,1401,4210,1024,312.902,737.8,2765,1133.5,1364,563.2,102.9,359.1,1019.5,1374,137.45,2380,807,574.2,5022,1054,1845,210.6,643.6,448.5,183.95,3711,240.6,3616,113.8,1150,2202,594,113.15,270.5,474.4,805.4,225,568.2,831.5,438.26,1638,1042,763.2,1641,134.7,726.8,657.5
06-07-2022,1974.2,10978,518.7,3871,368.65,3611,1810.946,408.45,3488.5,4687.5,2267,6362,7668,1084,1730,817.8,41.295,2629,2549,146.86,983.8,8438,3594,1126,257.8,82.12,#N/A N/A,1697,578.2,126.7,496.5,1809,233.2,227.446,387.7,536,4337,654,2810,776,1165,6138,1002.5,75.28,780.6,189.2,2118,2293,1629.5,2661,1562.5,10615,6826,2464,1441.5,4254,1024.5,322.507,749.6,2763,1140,1384,587.2,105.78,370.3,1040,1378.5,135,2435,822,595.2,5104,1096.5,1837.5,214.7,660.6,459.7,187.5,3778,242.3,3732,115.45,1173,2282,607.4,118.35,277.3,474.8,823.4,227,573,860,456.28,1682.5,1072,798.4,1640,138.8,685.6,667
07-07-2022,2033.5,11004,535.6,3825.5,385.25,3518.5,1812.16,433.25,3379.5,4860,2250,6250,7582,1078,1751,816.4,42.295,2816,2613,151.02,1025.5,8090,3722,1152,257.1,85.26,#N/A N/A,1701,597,127.44,497.3,1810,242.1,235.092,398.3,538.8,4450,652.4,2846,801.4,1132.5,6172,1002,77.66,784.6,190.8,2136,2321,1629,2719,1573.5,10710,6828,2522,1469.5,4291,1022,329.87,760.2,2764,1096.5,1416,584.2,109.32,377,1116.5,1429.5,138.7,2450,832,597.2,5214,1116.5,1800,213.9,681.4,457.1,193.3,3799,248.6,3756,114.85,1207,2326,606.2,122.25,279.9,487.8,851.4,221,585,895.5,459.34,1717,1106,808.4,1667,144.4,674,688
08-07-2022,2043.5,11044,525.8,3836,386.55,3537.5,1775.136,431.35,3383,4835,2242,6246,7612,1068.5,1760,809.8,42.2,2824.5,2603,151.96,1016.5,8122,3828,1158,261.8,87.13,#N/A N/A,1693.5,579.4,128.46,497,1815.5,244.3,235.631,401.3,543.2,4513,663.2,2857,792.4,1135.5,6282,1005,80.08,800.6,193.4,2144,2335,1639.5,2786,1590.5,10725,6894,2544,1480,4255,1013,332.538,776.6,2737,1097,1421,592,110.12,383.3,1113,1431,134.3,2500,832,603.6,5266,1144,1846.5,216.9,685,456.5,194.3,3825,250.7,3750,112.95,1214,2366,612.8,124.95,285,500.5,867,221,596,903.5,464.1,1697,1113,814.6,1678,147.7,683.2,698
11-07-2022,2030.5,11154,527.7,3852,384.6,3567.5,1789.298,426.2,3389,4811.5,2273,6334,7662,1084.5,1789,812,42.015,2724.5,2624,151,1010,7752,3800,1152.5,259.9,86.74,#N/A N/A,1746,585.2,128.7,503,1806,244.6,235.739,397.8,535,4525,662.8,2872,775.6,1134,6296,999.2,82.82,785.2,192.6,2144,2316,1651,2710,1584.5,10695,6806,2510,1465,4270,1033.5,330.724,767,2797,1075.5,1418.5,590.2,103.68,380.7,1067,1387.5,134.75,2480,828,600.2,5232,1140.5,1861,215.2,675,457.9,192.85,3813,247.3,3634,113.6,1200,2384,610.4,123.45,281.7,494,835.6,221.4,594.4,909,459,1711.5,1110,810.4,1655,149.4,664,694
12-07-2022,1998,11164,529.8,3890.5,377.05,3597.5,1762.795,422.05,3429.5,4780,2267,6402,7730,1089,1818,820.4,42.42,2730.5,2617,152.14,1009,7688,3803,1177,259.8,88.78,#N/A N/A,1777,579.8,129.28,502.4,1832,249.3,236.815,404,541.2,4590,664.6,2887,768,1130.5,6300,1016.5,83.96,795.2,196.6,2161,2357,1679.5,2765,1587.5,10695,6740,2536,1489.5,4307,1041.5,341.289,766.4,2828,1093.5,1437.5,586,110.42,382.5,1062.5,1372,134.5,2460,833,597.2,5228,1169,1928,215.2,662.4,466.3,197.35,3854,252.6,3520,115.55,1211,2342,617.8,125.2,287.5,495.6,831.6,216.4,603.6,914,466.48,1707,1127,824.8,1629,149.5,659.2,692
13-07-2022,2002,10980,527.2,3874,377.2,3621.5,1714.643,418.45,3390,4792,2264,6408,7674,1093,1815,809.6,41.915,2685,2570,149.22,987.6,7614,3722,1179,256.8,88.58,#N/A N/A,1761,577,129.1,492.1,1832.5,244.3,232.508,400.1,539.6,4565,665,2903,768.2,1125.5,6314,1031.5,84.36,787,193.35,2121,2361,1656.5,2726,1594.5,10580,6740,2544,1427,4325,1047.5,337.02,757.6,2838,1082.5,1422,570.8,105.98,381.9,1041.5,1387.5,132.25,2440,814,593.2,5186,1148.5,1906.5,214.8,671.2,465.2,195.8,3825,251.1,3536,115.2,1193,2292,616.4,123.55,277.1,491.6,813,215.8,593.8,902,458.32,1670.5,1128,812.4,1656,150.2,684.6,691
14-07-2022,1936.4,10776,512.4,3880.5,363.95,3601.5,1699.469,401.3,3365.5,4567,2274,6392,7626,1097,1818,797,41.02,2547.5,2661,145.54,969.2,7634,3720,1155,256.6,85.32,#N/A N/A,1746,544,127.78,491.1,1805,238.4,226.908,383.7,528.6,4549,657.6,2887,779,1127,6202,1008,85.58,773.2,190.2,2096,1933.5,1648.5,2689,1552,10515,6632,2540,1427,4321,1051.5,333.178,753.8,2858,1103.5,1413.5,567.4,107.26,381.6,991.6,1328.5,129.5,2470,808,588.6,5108,1124,1909,209.9,657.4,458.4,191.7,3798,243.5,3562,113.35,1184,2328,602.8,123.7,273,469.6,770,212.6,577.2,914,451.52,1663.5,1125,804.4,1619,149.6,644,686.5
15-07-2022,1989.6,11110,513.9,3908,373.1,3664.5,1739.123,406.85,3471.5,4579,2311,6422,7550,1105.5,1845,792.6,41.9,2550,2748,150.3,978.6,7676,3832,1187,258.9,89.79,#N/A N/A,1753,554.4,129.04,512,1857,244.6,233.154,396.6,538.8,4672,669.2,2919,782,1155.5,6370,1028.5,87.12,797.4,175.65,2113,1882,1586.5,2772,1598,10775,6732,2613,1440.5,4366,1016,342.57,763.8,2775,1119.5,1459.5,578.2,111.34,385.9,992.4,1352.5,134.65,2490,828,592.8,5196,1142,1929,213.3,675.4,471,196.35,3949,249.4,3650,117.2,1222,2396,623,129.1,283,475.4,759.4,218.2,588.4,933,457.98,1699,1154,817.8,1630,156.5,645.6,707.5
18-07-2022,2037,11096,519.8,3865,382.35,3656,1737.25,419.8,3484.5,4711,2296,6358,7650,1106.5,1826.5,810,42.78,2637.5,2768,154.22,1010.5,7872,3904,1190.5,260,92.19,308.35,1795,566,130.12,513,1860,248.9,238,390.8,537,4695,679.6,2902,799.2,1158.5,6402,1015.5,88.6,811,178.8,2104,1738,1643.5,2784,1618.5,10785,6834,2655,1468,4375,1041.5,348.653,770,2820,1119.5,1465,588,113.8,394,1037,1389,136.85,2565,829,605.6,5206,1150,1922,215.5,683.2,481.9,205,3999,255.3,3684,119.25,1212,2412,626.6,132,287.9,477,779.8,219,596,948.5,464.78,1678,1146,830.8,1629,159.6,653,724.5
19-07-2022,2034,11232,523.4,3943,385.6,3675,1783.4,419.45,3528.5,4707.5,2311,6424,7688,1107,1852.5,811.2,44.07,2637,2780,158.22,1022.5,7866,3939,1198,262.3,93.85,301,1787,583.8,131,513.8,1900.5,254.5,245.539,395.2,568.6,4769,676.4,2929,800,1171,6566,1029.5,88.58,835.2,181.45,2140,1729,1716,2870,1667,10815,6888,2681,1494,4392,1045.5,353.989,775.8,2841,1126.5,1492,589.8,115.4,408.2,1046.5,1425.5,142.85,2600,830,607.6,5326,1162.5,1945.5,216.6,700.2,485,210.2,4055,259.1,3722,120.65,1252,2454,626.8,137.5,294.9,488,754.8,220.2,599.6,965,468.86,1679.5,1166,832,1618,163.4,655.2,752.5
20-07-2022,2050.5,10918,517.8,3893,388.5,3667.5,1776.2,426.05,3463.5,4691,2315,6302,7796,1101,1838.5,803.2,43.45,2604,2759,157.64,1005.5,8028,4074,1197,259.8,92.03,303,1763.5,584.8,129.26,509.8,1867.5,254.7,242.954,389.5,579,4787,691.2,2936,838.2,1176,6548,1036.5,87.82,853.8,179.65,2177,1749,1698,2819,1678,10895,6874,2695,1487,4387,1055,351.428,782.8,2859,1154,1489.5,600.4,115.96,414.7,1049,1440.5,143.4,2645,845,615.4,5280,1156.5,1925.5,216.3,704.4,487.3,212.6,4063,262.3,3730,122.25,1257,2560,629,139.8,283.6,486,774.8,222.6,594.8,979,465.46,1690.5,1161,836.8,1599,164.7,660.6,750
21-07-2022,2028.5,10794,523.4,3889,383.9,3707,1746.8,419.8,3450,4692.5,2352,6270,7894,1081,1835,783.2,43.33,2627.5,2835,158.96,1002,8024,4143,1247,261.1,92.35,314.2,1721,587.2,129.6,513,1872.5,259.2,244.569,394.2,581,4744,704,2991,850.8,1201.5,6628,1052,87.12,869.8,181.05,2247,1745.5,1719.5,2856,1691,11330,7048,2667,1497.5,4510,1058.5,351.107,787.2,2872,1149.5,1516,615.2,113.46,418.7,1047,1480,143.05,2665,858,630.4,5270,1185,1938,216.6,714,500.2,213.4,4141,263.8,3618,125.9,1292,2698,655.6,142.55,284.7,477,753.2,226.6,600,1005,473.62,1725,1172,855.2,1598,165.4,655,949.5
22-07-2022,2039.5,10766,515.2,3911.5,383.3,3720,1743.2,422.2,3420.5,4772,2358,6268,7852,1103.5,1854,780,43.23,2665.5,2834,157.84,1002.5,8276,4189,1237,259.4,92.6,316.5,1727.5,572.8,129.02,515.4,1855,256.7,242.415,391.7,588.8,4762,700.4,3043,831.4,1190.5,6686,1080,87.16,871.6,177.2,2282,1735.5,1725.5,2739,1699,11335,7050,2690,1416.5,4517,1077.5,349.613,791.2,2931,1180,1495,612.4,114.8,418.9,1076,1496,144.8,2620,863,628.8,5256,1185,1945.5,220.4,732.6,499.8,215.3,4173,265.4,3706,126.2,1285,2714,673.6,141.9,270,522,791.6,225,606,1014,470.22,1711,1207,856.8,1619,164.7,670,942
25-07-2022,2069,10810,526.5,3916.5,386.7,3722,1744.8,432.8,3466.5,4850,2345,6350,7812,1109,1845,780.8,43.81,2729,2781,160.72,986.4,8060,4138,1227,264.8,91.95,305,1740,591,129.02,506.6,1863.5,255.2,247.908,397.5,580.6,4729,695,3019,812.8,1176,6666,1061,88.44,870,180.15,2237,1736.5,1741,2768,1695.5,11330,6946,2659,1437,4384,1067,349.186,788.4,2893,1154.5,1507.5,603.6,114,420.9,1075,1509.5,145.4,2600,857,623,5170,1186,1941,221.2,730.4,502.8,213.3,4200,268.1,3594,127,1273,2656,654.2,138.9,272.9,537,759.6,222.4,614,988.5,471.58,1724,1190,840.2,1546,168.6,648.6,922
26-07-2022,2086.5,11020,524.5,4032,388.55,3727,1755,438.8,3471,4823.5,2344,6374,7830,1123,1906.5,787,43.53,2751,2741,156.88,984.2,7782,4078,1202,258.7,87.69,308.9,1749,579.4,122.36,502.4,1854,251.8,247.046,392.6,574,4735,682,2958,811.6,1189,6498,1050.5,89.38,852.8,176.8,2232,1787.5,1683.5,2702,1646,11125,6944,2617,1416.5,4389,1073.5,341.609,779.6,2909,1144.5,1498,598.2,113.16,405,1079.5,1482.5,135.45,2540,850,606.2,5154,1145,1921.5,214.5,729.8,494.4,210.5,4141,245.2,3648,123.5,1242,2596,629.4,127.75,266.2,536,736,226.6,622.6,964.5,462.74,1721.5,1180,804.4,1554,170.3,644.6,886.5
27-07-2022,2117.5,10962,524.2,3995.5,393.15,3766,1755.8,447,3449,4788,2358,6550,7868,1111.5,1928,782,45.32,2775,2753,157.66,978.4,8086,4145,1220,261.1,87.37,303.5,1779.5,587,121.02,502.8,1865.5,256.5,251.462,396.6,585.4,4887,687.4,2960,833.4,1204.5,6554,1035,90.98,869.6,176.1,2232,1809,1720.5,2850,1668.5,11165,6896,2675,1483,4387,1058.5,342.676,788.2,2873,1181.5,1510.5,612.4,119.06,405.5,1079,1487.5,138.6,2560,856,623.6,5178,1150.5,1955,217.5,719.4,494.4,212,4153,248.5,3580,124,1259,2644,640,126.1,276.9,536,768.8,228.8,626,984.5,464.1,1721.5,1089,810.8,1553,170.9,655.4,886.5
28-07-2022,2124,10870,513.4,3970,389.4,3865,1743,449.35,3372.5,4838.5,2399,6488,7908,1114.5,1953,779.4,44.425,2844.5,2810,150.34,980.8,8112,4397,1246,260.7,86.44,295.5,1726,566.8,118.8,532,1832.5,256.4,247.692,394.1,585,4844,698.2,3010,835.6,1067.5,6720,1060.5,88.84,869.2,161.85,2252,1884,1758.5,3003,1662.5,11600,7138,2591,1532,4464,1071.5,345.558,765.8,2911,1179,1519.5,622.4,121.9,409,1115.5,1594,139.55,2580,858,644.8,5242,1202.5,1970.5,218.5,717.8,502,209,4227,254.1,3668,126.4,1292,2712,652.8,126.55,288.2,542.5,785.8,228.6,625,1004,492.66,1700.5,1139,816.8,1613,158.3,697.8,892.5
29-07-2022,2179,10844,513.7,4003.5,400,3882,1727.6,461.85,3220.5,4924.5,2426,6646,7998,1131.5,1914.5,770,45.245,2950,2863,157.18,1006,8228,4591,1269.5,262.6,89.27,291.8,1768,564.2,120.8,541.2,1799,261,267.723,396,594.2,4847,704.4,3071,862,1047.5,6806,1095,87.7,883.8,161.8,2299,1918,1796,2968,1672,11935,7482,2598,1549.5,4376,1090,342.676,756.6,2950,1202.5,1542.5,629.6,118.74,424.3,1158.5,1670,141.45,2660,878,639.6,5350,1227.5,2012,221,731.2,501,213.3,4238,258.6,3684,127.1,1335,2748,676.4,129.55,291.2,542,839.4,228.2,643.8,1033,504.9,1730,1165,848.2,1600,158.8,737.4,896.5
01-08-2022,2136,10708,545.2,3989,392.35,3905.5,1693.8,460.7,3230,4864.5,2419,6708,7988,1119,1947.5,787,45.055,2832.5,2869,159.8,973.6,8278,4526,1260.5,264.7,89.04,297.6,1783.5,568.2,120.5,538,1812,263.1,271.062,393.9,593.8,4871,706.8,3070,875,1040,6770,1078.5,88.8,880,160.15,2299,1909.5,1784.5,2976,1664.5,11975,7416,2616,1563,4231,1097,324.001,852.6,2951,1216,1516.5,646.2,116.14,429.9,1139,1653,141.25,2645,872,654.6,5268,1221,1995.5,220.5,721.6,505.6,214.7,4298,259,3720,128,1285,2768,679.8,130.75,288.3,531.5,876,226.8,641.8,1022,501.5,1752,1151,846.6,1591,159.8,728.2,900.5
02-08-2022,2166,10780,534.4,3996,403.35,3855.5,1695,448.4,3265.5,4800.5,2416,6740,8004,1147,1932.5,802.2,45.4,2790,2855,160.02,958.2,8118,4531,1243.5,265.7,87.8,310.5,1791.5,583,120.72,539.6,1829,262.6,270.523,396.7,598.2,4840,707.6,3083,868.8,1018.5,6704,1078,89.14,879.2,160.85,2265,1919,1741.5,2976,1643.5,11725,7420,2558,1576.5,4258,1113,324.748,870,2999,1204.5,1520.5,630.4,116.24,430.9,1114.5,1611.5,138.5,2660,874,631.2,5234,1200,1966.5,220.7,717.8,477.5,214.1,4085,249.4,3628,120.05,1273,2700,657.4,128.3,288.3,534.5,869.6,226.2,645.4,1019,496.4,1731.5,1146,825.4,1619,159.3,712.4,891
03-08-2022,2170.5,10662,543.4,4015,410.7,3870.5,1676.8,446.05,3280,4798.5,2432,6808,8120,1133.5,1942,796.8,45.83,2778,2896,163.32,976.2,8358,4496,1257,264,90.79,307,1770,597.6,118.86,545.2,1834.5,266.8,269.446,402.3,601,4894,728.8,3059,897,1050,6746,1076,85.5,881.8,161.5,2277,1928,1772.5,3069,1657,11695,7174,2574,1610,4210,1104,323.147,877.6,2981,1241.5,1515,649.4,119,436.5,1117.5,1618.5,137.3,2710,886,652,5226,1217.5,1949.5,217.9,723.8,489.4,217.7,4179,246.7,3670,126.65,1278,2716,654.8,131.65,290.6,541,912.2,230.2,652.8,1027,508.3,1762,1148,845.6,1654,154.2,676.6,883
04-08-2022,2132.5,10720,540.8,3988.5,408,3883,1658.4,459.75,3219.5,4830,2418,6696,8144,1138.5,1921,793.8,45.1,2866,2927,162.48,980.2,8694,4597,1259.5,263.5,82.65,305.2,1782.5,602.6,118.64,549.2,1833.5,269.3,269.231,401.4,595,4947,744.6,3097,912.4,1080.5,6714,1086,86.04,892.8,156.2,2328,1968,1801,3093,1675,11930,7296,2645,1529,4243,1114.5,319.412,885.6,3003,1303,1549,664.2,119.5,431.5,1130,1660,139.3,2700,890,663,5256,1231.5,1950.5,219,710.4,492.4,219.2,4205,249.9,3784,127.85,1312,2784,667.6,133.8,290.6,546,940,245.8,663.4,1058,504.56,1650.5,1155,843.8,1687,149.1,692,893.5
