Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,B3SA3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,RENT3 BS Equity,ITSA4 BS Equity,PRIO3 BS Equity,SUZB3 BS Equity,BPAC11 BS Equity,EQTL3 BS Equity,RADL3 BS Equity,RDOR3 BS Equity,RAIL3 BS Equity,GGBR4 BS Equity,VBBR3 BS Equity,BBSE3 BS Equity,SBSP3 BS Equity,JBSS3 BS Equity,UGPA3 BS Equity,HAPV3 BS Equity,CSAN3 BS Equity,ENEV3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,KLBN11 BS Equity,ASAI3 BS Equity,HYPE3 BS Equity,CPLE6 BS Equity,TOTS3 BS Equity,ENGI11 BS Equity,CCRO3 BS Equity,LREN3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,ALSO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,SANB11 BS Equity,TAEE11 BS Equity,RRRP3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,MULT3 BS Equity,CPFE3 BS Equity,MGLU3 BS Equity,RECV3 BS Equity,YDUQ3 BS Equity,BRAP4 BS Equity,SMTO3 BS Equity,BRKM5 BS Equity,CYRE3 BS Equity,CMIN3 BS Equity,FLRY3 BS Equity,COGN3 BS Equity,AZUL4 BS Equity,CRFB3 BS Equity,IGTI11 BS Equity,RAIZ4 BS Equity,VAMO3 BS Equity,ARZZ3 BS Equity,MRVE3 BS Equity,SLCE3 BS Equity,CIEL3 BS Equity,IRBR3 BS Equity,USIM5 BS Equity,SOMA3 BS Equity,LWSA3 BS Equity,DXCO3 BS Equity,BEEF3 BS Equity,MRFG3 BS Equity,EZTC3 BS Equity,ALPA4 BS Equity,PETZ3 BS Equity,GOLL4 BS Equity,CVCB3 BS Equity,BHIA3 BS Equity,PCAR3 BS Equity
17-01-2005,19.375,11.688,5.352,13.013,2.908,16.579,#N/A N/A,10.3,2.451,1.117,#N/A N/A,1.547,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.27,#N/A N/A,#N/A N/A,6.104,#N/A N/A,5.707,#N/A N/A,#N/A N/A,#N/A N/A,2.406,40.51,4.906,9.2,#N/A N/A,#N/A N/A,#N/A N/A,1.1,#N/A N/A,#N/A N/A,3.525,#N/A N/A,14.4,6.909,#N/A N/A,3.191,15.83,6.688,#N/A N/A,#N/A N/A,#N/A N/A,13.509,8.717,#N/A N/A,8.787,#N/A N/A,#N/A N/A,#N/A N/A,4.55,#N/A N/A,30.747,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.799,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,39.7,#N/A N/A,#N/A N/A,#N/A N/A
18-01-2005,19.55,11.563,5.352,13.004,3.017,15.989,#N/A N/A,10.383,2.356,1.104,#N/A N/A,1.544,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.974,#N/A N/A,#N/A N/A,6.001,#N/A N/A,5.652,#N/A N/A,#N/A N/A,#N/A N/A,2.485,40.3,4.675,9.117,#N/A N/A,#N/A N/A,#N/A N/A,1.07,#N/A N/A,#N/A N/A,3.482,#N/A N/A,14.75,6.799,#N/A N/A,3.091,15.48,6.408,#N/A N/A,#N/A N/A,#N/A N/A,13.201,8.417,#N/A N/A,8.721,#N/A N/A,#N/A N/A,#N/A N/A,4.509,#N/A N/A,29.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.558,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.055,#N/A N/A,39.3,#N/A N/A,#N/A N/A,#N/A N/A
19-01-2005,19.425,11.631,5.448,13.083,3.054,15.964,#N/A N/A,10.7,2.325,1.124,#N/A N/A,1.572,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.054,#N/A N/A,#N/A N/A,6.209,#N/A N/A,5.76,#N/A N/A,#N/A N/A,#N/A N/A,2.552,40.3,4.588,8.883,#N/A N/A,#N/A N/A,#N/A N/A,1.069,#N/A N/A,#N/A N/A,3.472,#N/A N/A,15.37,6.698,#N/A N/A,3.151,15.281,6.456,#N/A N/A,#N/A N/A,#N/A N/A,13.113,8.483,#N/A N/A,8.65,#N/A N/A,#N/A N/A,#N/A N/A,4.504,#N/A N/A,29.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.646,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,38.32,#N/A N/A,#N/A N/A,#N/A N/A
20-01-2005,19.225,11.369,5.352,12.825,2.981,15.4,#N/A N/A,10.367,2.24,1.105,#N/A N/A,1.533,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.717,#N/A N/A,#N/A N/A,6,#N/A N/A,5.652,#N/A N/A,#N/A N/A,#N/A N/A,2.508,39.17,4.426,8.783,#N/A N/A,#N/A N/A,#N/A N/A,1.059,#N/A N/A,#N/A N/A,3.494,#N/A N/A,14.7,6.39,#N/A N/A,3.061,14.931,6.32,#N/A N/A,#N/A N/A,#N/A N/A,12.541,8.2,#N/A N/A,8.579,#N/A N/A,#N/A N/A,#N/A N/A,4.396,#N/A N/A,28.425,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.362,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,36.51,#N/A N/A,#N/A N/A,#N/A N/A
21-01-2005,20.025,11.388,5.318,12.901,2.911,15.839,#N/A N/A,10.167,2.295,1.117,#N/A N/A,1.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.677,#N/A N/A,#N/A N/A,5.842,#N/A N/A,5.598,#N/A N/A,#N/A N/A,#N/A N/A,2.435,39.7,4.609,9,#N/A N/A,#N/A N/A,#N/A N/A,1.091,#N/A N/A,#N/A N/A,3.493,#N/A N/A,15.35,6.487,#N/A N/A,3.131,15.281,6.304,#N/A N/A,#N/A N/A,#N/A N/A,12.62,8.5,#N/A N/A,8.508,#N/A N/A,#N/A N/A,#N/A N/A,4.481,#N/A N/A,28.975,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.307,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,36.25,#N/A N/A,#N/A N/A,#N/A N/A
24-01-2005,20.438,11.536,5.338,13.063,2.957,16.439,#N/A N/A,10.433,2.308,1.109,#N/A N/A,1.551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.944,#N/A N/A,#N/A N/A,5.796,#N/A N/A,5.598,#N/A N/A,#N/A N/A,#N/A N/A,2.435,40.99,4.791,9.083,#N/A N/A,#N/A N/A,#N/A N/A,1.159,#N/A N/A,#N/A N/A,3.487,#N/A N/A,15.15,6.499,#N/A N/A,3.191,16.055,6.6,#N/A N/A,#N/A N/A,#N/A N/A,13.278,8.843,#N/A N/A,8.508,#N/A N/A,#N/A N/A,#N/A N/A,4.724,#N/A N/A,28.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,36.5,#N/A N/A,#N/A N/A,#N/A N/A
25-01-2005,20.438,11.536,5.338,13.063,2.957,16.439,#N/A N/A,10.433,2.308,1.109,#N/A N/A,1.551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.944,#N/A N/A,#N/A N/A,5.796,#N/A N/A,5.598,#N/A N/A,#N/A N/A,#N/A N/A,2.435,40.99,4.791,9.083,#N/A N/A,#N/A N/A,#N/A N/A,1.159,#N/A N/A,#N/A N/A,3.487,#N/A N/A,15.15,6.499,#N/A N/A,3.191,16.055,6.6,#N/A N/A,#N/A N/A,#N/A N/A,13.278,8.843,#N/A N/A,8.508,#N/A N/A,#N/A N/A,#N/A N/A,4.724,#N/A N/A,28.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,36.5,#N/A N/A,#N/A N/A,#N/A N/A
26-01-2005,20.375,11.775,5.243,13.301,2.981,16.739,#N/A N/A,10.46,2.295,1.124,#N/A N/A,1.537,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.143,#N/A N/A,#N/A N/A,5.97,#N/A N/A,5.543,#N/A N/A,#N/A N/A,#N/A N/A,2.491,41.8,4.918,9.065,#N/A N/A,#N/A N/A,#N/A N/A,1.2,#N/A N/A,#N/A N/A,3.406,#N/A N/A,15.12,6.41,#N/A N/A,3.37,16.429,6.48,#N/A N/A,#N/A N/A,#N/A N/A,13.377,8.9,#N/A N/A,8.508,#N/A N/A,#N/A N/A,#N/A N/A,4.703,#N/A N/A,28.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.427,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,36,#N/A N/A,#N/A N/A,#N/A N/A
27-01-2005,20.178,11.75,5.161,13.288,3.005,16.234,#N/A N/A,10.267,2.223,1.115,#N/A N/A,1.523,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.942,#N/A N/A,#N/A N/A,5.883,#N/A N/A,5.489,#N/A N/A,#N/A N/A,#N/A N/A,2.506,41.7,4.824,8.933,#N/A N/A,#N/A N/A,#N/A N/A,1.155,#N/A N/A,#N/A N/A,3.281,#N/A N/A,15.15,6.41,#N/A N/A,3.3,15.555,6.112,#N/A N/A,#N/A N/A,#N/A N/A,13.252,8.583,#N/A N/A,8.508,#N/A N/A,#N/A N/A,#N/A N/A,4.606,#N/A N/A,28.025,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.22,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.016,#N/A N/A,38.2,#N/A N/A,#N/A N/A,#N/A N/A
28-01-2005,19.825,11.6,5.175,13.089,3.028,16.064,#N/A N/A,10.117,2.252,1.124,#N/A N/A,1.533,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.217,#N/A N/A,#N/A N/A,5.71,#N/A N/A,5.489,#N/A N/A,#N/A N/A,#N/A N/A,2.523,41.85,4.692,8.758,#N/A N/A,#N/A N/A,#N/A N/A,1.167,#N/A N/A,#N/A N/A,3.313,#N/A N/A,15.1,6.252,#N/A N/A,3.32,15.63,5.864,#N/A N/A,#N/A N/A,#N/A N/A,13.729,8.565,#N/A N/A,8.352,#N/A N/A,#N/A N/A,#N/A N/A,4.606,#N/A N/A,28.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.471,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.082,#N/A N/A,37.61,#N/A N/A,#N/A N/A,#N/A N/A
31-01-2005,19.81,11.788,5.307,13.413,3.122,16.939,#N/A N/A,10.3,2.271,1.129,#N/A N/A,1.575,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.27,#N/A N/A,#N/A N/A,5.74,#N/A N/A,5.543,#N/A N/A,#N/A N/A,#N/A N/A,2.63,42.05,4.799,8.917,#N/A N/A,#N/A N/A,#N/A N/A,1.175,#N/A N/A,#N/A N/A,3.313,#N/A N/A,14.87,6.399,#N/A N/A,3.509,16.424,6.456,#N/A N/A,#N/A N/A,#N/A N/A,13.971,8.708,#N/A N/A,8.324,#N/A N/A,#N/A N/A,#N/A N/A,4.632,#N/A N/A,29.188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.082,#N/A N/A,38.02,#N/A N/A,#N/A N/A,#N/A N/A
01-02-2005,19.9,11.725,5.436,13.363,3.11,16.489,#N/A N/A,10.027,2.267,1.112,#N/A N/A,1.589,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.91,#N/A N/A,#N/A N/A,5.646,#N/A N/A,5.435,#N/A N/A,#N/A N/A,#N/A N/A,2.63,42.05,4.596,8.95,#N/A N/A,#N/A N/A,#N/A N/A,1.12,#N/A N/A,#N/A N/A,3.222,#N/A N/A,15,6.6,#N/A N/A,3.479,15.705,6.408,#N/A N/A,#N/A N/A,#N/A N/A,13.349,8.783,#N/A N/A,8.366,#N/A N/A,#N/A N/A,#N/A N/A,4.591,#N/A N/A,29.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.689,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.037,#N/A N/A,40,#N/A N/A,#N/A N/A,#N/A N/A
02-02-2005,19.7,11.9,5.584,13.488,3.218,17.139,#N/A N/A,10.567,2.264,1.126,#N/A N/A,1.628,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.952,#N/A N/A,#N/A N/A,5.675,#N/A N/A,5.543,#N/A N/A,#N/A N/A,#N/A N/A,2.728,42.1,4.763,9.182,#N/A N/A,#N/A N/A,#N/A N/A,1.135,#N/A N/A,#N/A N/A,3.313,#N/A N/A,14.75,6.899,#N/A N/A,3.578,16.329,6.712,#N/A N/A,#N/A N/A,#N/A N/A,13.424,9.017,#N/A N/A,8.546,#N/A N/A,#N/A N/A,#N/A N/A,4.606,#N/A N/A,31.225,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.116,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.067,#N/A N/A,41.41,#N/A N/A,#N/A N/A,#N/A N/A
03-02-2005,19.45,12.025,5.775,13.699,3.359,17.189,#N/A N/A,10.9,2.257,1.109,#N/A N/A,1.694,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.143,#N/A N/A,#N/A N/A,5.979,#N/A N/A,5.576,#N/A N/A,#N/A N/A,#N/A N/A,2.942,42.9,4.874,9.413,#N/A N/A,#N/A N/A,#N/A N/A,1.145,#N/A N/A,#N/A N/A,3.234,#N/A N/A,14.41,6.874,#N/A N/A,3.698,16.354,6.92,#N/A N/A,#N/A N/A,#N/A N/A,13.531,9.028,#N/A N/A,8.579,#N/A N/A,#N/A N/A,#N/A N/A,4.555,#N/A N/A,31.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.258,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.052,#N/A N/A,40.79,#N/A N/A,#N/A N/A,#N/A N/A
04-02-2005,19.423,12.163,5.98,13.863,3.594,17.838,#N/A N/A,11.403,2.376,1.117,#N/A N/A,1.767,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.365,#N/A N/A,#N/A N/A,6.375,#N/A N/A,5.935,#N/A N/A,#N/A N/A,#N/A N/A,3.204,44.93,5.13,9.692,#N/A N/A,#N/A N/A,#N/A N/A,1.18,#N/A N/A,#N/A N/A,3.344,#N/A N/A,14.65,6.839,#N/A N/A,3.737,17.128,7.36,#N/A N/A,#N/A N/A,#N/A N/A,13.756,9.3,#N/A N/A,8.773,#N/A N/A,#N/A N/A,#N/A N/A,4.595,#N/A N/A,33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.454,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.079,#N/A N/A,40.13,#N/A N/A,#N/A N/A,#N/A N/A
07-02-2005,19.423,12.163,5.98,13.863,3.594,17.838,#N/A N/A,11.403,2.376,1.117,#N/A N/A,1.767,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.365,#N/A N/A,#N/A N/A,6.375,#N/A N/A,5.935,#N/A N/A,#N/A N/A,#N/A N/A,3.204,44.93,5.13,9.692,#N/A N/A,#N/A N/A,#N/A N/A,1.18,#N/A N/A,#N/A N/A,3.344,#N/A N/A,14.65,6.839,#N/A N/A,3.737,17.128,7.36,#N/A N/A,#N/A N/A,#N/A N/A,13.756,9.3,#N/A N/A,8.773,#N/A N/A,#N/A N/A,#N/A N/A,4.595,#N/A N/A,33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.454,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.079,#N/A N/A,40.13,#N/A N/A,#N/A N/A,#N/A N/A
08-02-2005,19.423,12.163,5.98,13.863,3.594,17.838,#N/A N/A,11.403,2.376,1.117,#N/A N/A,1.767,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.365,#N/A N/A,#N/A N/A,6.375,#N/A N/A,5.935,#N/A N/A,#N/A N/A,#N/A N/A,3.204,44.93,5.13,9.692,#N/A N/A,#N/A N/A,#N/A N/A,1.18,#N/A N/A,#N/A N/A,3.344,#N/A N/A,14.65,6.839,#N/A N/A,3.737,17.128,7.36,#N/A N/A,#N/A N/A,#N/A N/A,13.756,9.3,#N/A N/A,8.773,#N/A N/A,#N/A N/A,#N/A N/A,4.595,#N/A N/A,33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.454,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.079,#N/A N/A,40.13,#N/A N/A,#N/A N/A,#N/A N/A
09-02-2005,19.125,12.701,5.926,14.8,3.611,17.713,#N/A N/A,11.5,2.468,1.129,#N/A N/A,1.746,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.249,#N/A N/A,#N/A N/A,6.208,#N/A N/A,5.739,#N/A N/A,#N/A N/A,#N/A N/A,3.273,45.99,5.37,9.948,#N/A N/A,#N/A N/A,#N/A N/A,1.228,#N/A N/A,#N/A N/A,3.456,#N/A N/A,16.24,6.844,#N/A N/A,3.698,17.153,7.056,#N/A N/A,#N/A N/A,#N/A N/A,13.751,9.433,#N/A N/A,9.312,#N/A N/A,#N/A N/A,#N/A N/A,4.478,#N/A N/A,33.475,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.67,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.082,#N/A N/A,41.31,#N/A N/A,#N/A N/A,#N/A N/A
10-02-2005,19.028,12.644,5.912,14.52,3.572,18.388,#N/A N/A,11.467,2.474,1.132,#N/A N/A,1.739,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.498,#N/A N/A,#N/A N/A,6.125,#N/A N/A,5.734,#N/A N/A,#N/A N/A,#N/A N/A,3.185,45,5.358,9.583,#N/A N/A,#N/A N/A,#N/A N/A,1.239,#N/A N/A,#N/A N/A,3.331,#N/A N/A,16.05,6.899,#N/A N/A,3.867,17.658,7.304,#N/A N/A,#N/A N/A,#N/A N/A,14.04,9.467,#N/A N/A,9.34,#N/A N/A,#N/A N/A,#N/A N/A,4.479,#N/A N/A,32.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.097,#N/A N/A,40.52,#N/A N/A,#N/A N/A,#N/A N/A
11-02-2005,18.95,12.849,5.911,14.489,3.626,18.882,#N/A N/A,11.4,2.485,1.143,#N/A N/A,1.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.492,#N/A N/A,#N/A N/A,6.125,#N/A N/A,5.75,#N/A N/A,#N/A N/A,#N/A N/A,3.215,46,5.378,9.5,#N/A N/A,#N/A N/A,#N/A N/A,1.264,#N/A N/A,#N/A N/A,3.313,#N/A N/A,16.15,6.899,#N/A N/A,3.867,18.277,7.16,#N/A N/A,#N/A N/A,#N/A N/A,14.015,9.5,#N/A N/A,9.453,#N/A N/A,#N/A N/A,#N/A N/A,4.55,#N/A N/A,32.472,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.022,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.106,#N/A N/A,40.04,#N/A N/A,#N/A N/A,#N/A N/A
14-02-2005,19.253,12.731,6.117,14.378,3.81,18.418,#N/A N/A,11.167,2.525,1.155,#N/A N/A,1.805,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.192,#N/A N/A,#N/A N/A,6.25,#N/A N/A,5.912,#N/A N/A,#N/A N/A,#N/A N/A,3.41,45.7,5.378,9.4,#N/A N/A,#N/A N/A,#N/A N/A,1.275,#N/A N/A,#N/A N/A,3.334,#N/A N/A,16.73,6.85,#N/A N/A,3.896,17.608,7.12,#N/A N/A,#N/A N/A,#N/A N/A,13.314,9.318,#N/A N/A,9.879,#N/A N/A,#N/A N/A,#N/A N/A,4.621,#N/A N/A,31.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.891,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.112,#N/A N/A,40.2,#N/A N/A,#N/A N/A,#N/A N/A
15-02-2005,19.625,12.631,6.185,14.286,3.868,18.488,#N/A N/A,11.833,2.574,1.186,#N/A N/A,1.823,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,9.101,#N/A N/A,#N/A N/A,6.125,#N/A N/A,6.063,#N/A N/A,#N/A N/A,#N/A N/A,3.385,45.8,5.428,9.367,#N/A N/A,#N/A N/A,#N/A N/A,1.261,#N/A N/A,#N/A N/A,3.297,#N/A N/A,16.95,6.899,#N/A N/A,3.926,17.787,7.264,#N/A N/A,#N/A N/A,#N/A N/A,13.164,9.475,#N/A N/A,9.548,#N/A N/A,#N/A N/A,#N/A N/A,4.673,#N/A N/A,32.275,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.957,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.127,#N/A N/A,42.6,#N/A N/A,#N/A N/A,#N/A N/A
16-02-2005,19.5,12.813,6.062,14.401,3.805,18.038,#N/A N/A,11.67,2.536,1.216,#N/A N/A,1.784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.064,#N/A N/A,#N/A N/A,8.931,#N/A N/A,#N/A N/A,6.333,#N/A N/A,6,#N/A N/A,#N/A N/A,#N/A N/A,3.312,46.5,5.395,9.168,#N/A N/A,#N/A N/A,#N/A N/A,1.26,#N/A N/A,#N/A N/A,3.231,#N/A N/A,16.36,6.7,#N/A N/A,3.747,17.208,7.04,#N/A N/A,#N/A N/A,#N/A N/A,12.794,9.75,#N/A N/A,9.449,#N/A N/A,#N/A N/A,#N/A N/A,4.534,#N/A N/A,31.753,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.263,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.084,#N/A N/A,42.7,#N/A N/A,#N/A N/A,#N/A N/A
